T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.04246,-0.04701,0.14515,0.62264,0,-0.0197,0.00431,-0.0058,-0.34956,0.33131,0.28666,-0.00684,-0.07114,-0.22909,0.07353,0.15817,0.13736,-0.06483,-0.21433,-0.87284,-0.26452,0.34061,-0.25694,-0.116,0.03032,-0.14904,0.13382,-0.02751,0.36989,-0.66875,0.70104,0.00239,-0.99083,1.05306,0.07968,-1.80017,-2.01924,1.05507,0.14902,1.20165
0.02,-0.0458,-0.05324,0.15246,0.61603,0,-0.00457,-0.00513,-0.02995,-0.34608,0.32739,0.30812,0.0246,-0.05292,-0.24206,0.08372,0.16074,0.12738,-0.06917,-0.21839,-0.94229,-0.29484,0.38303,-0.31564,-0.10756,0.0454,-0.18649,0.31969,-0.00748,0.47047,-1.0626,0.77314,-0.00447,-1.12514,1.08167,0.05715,-1.80686,-2.08236,1.08397,0.1453,1.21157
0.04,-0.04968,-0.06071,0.15895,0.59199,0,0.01693,-0.0186,-0.06455,-0.33068,0.30903,0.33265,0.07487,-0.01921,-0.25939,0.10403,0.16015,0.11262,-0.07033,-0.21756,-1.01477,-0.33492,0.43773,-0.39664,-0.09372,0.06628,-0.23744,0.59023,0.02192,0.59872,-1.61874,0.85117,-0.01356,-1.27739,1.09519,0.02415,-1.77138,-2.12022,1.09786,0.1373,1.19528
0.06,-0.05356,-0.0691,0.16454,0.54508,0,0.04511,-0.03685,-0.11082,-0.29973,0.27224,0.35806,0.14585,0.0335,-0.28088,0.13824,0.15501,0.09273,-0.06656,-0.20982,-1.08074,-0.38397,0.5001,-0.49813,-0.07446,0.09258,-0.30032,0.9522,0.06047,0.7516,-2.34439,0.92741,-0.02462,-1.43575,1.08759,-0.02065,-1.68374,-2.12114,1.09038,0.1254,1.14746
0.08,-0.05682,-0.07783,0.16889,0.47045,0,0.07969,-0.06028,-0.16914,-0.24976,0.21294,0.38169,0.23884,0.1085,-0.30638,0.19046,0.14392,0.06808,-0.05573,-0.19307,-1.12852,-0.44061,0.56475,-0.61689,-0.05023,0.1234,-0.37248,1.40674,0.10733,0.92209,-3.23461,0.99131,-0.03709,-1.58296,1.05219,-0.07762,-1.53435,-2.07195,1.05455,0.11029,1.06286
0.1,-0.05893,-0.0862,0.17134,0.36546,0,0.11967,-0.08873,-0.23877,-0.17828,0.12756,0.40112,0.35456,0.20864,-0.33632,0.26495,0.12577,0.04016,-0.03538,-0.16552,-1.14628,-0.50343,0.62701,-0.74903,-0.02208,0.15752,-0.45082,1.94829,0.16111,1.09922,-4.27096,1.03069,-0.05005,-1.6977,0.98322,-0.14569,-1.31684,-1.96097,0.98432,0.09294,0.93775
0.12,-0.0596,-0.09341,0.171,0.23095,0,0.16321,-0.12123,-0.31754,-0.0844,0.01356,0.41465,0.49311,0.33591,-0.37213,0.3657,0.10006,0.01181,-0.00289,-0.12594,-1.12347,-0.57137,0.68383,-0.89056,0.00832,0.19341,-0.53207,2.56366,0.21985,1.26864,-5.42044,1.03306,-0.06228,-1.75639,0.877,-0.22195,-1.03027,-1.78039,0.87594,0.07459,0.771
0.14,-0.05885,-0.09864,0.16681,0.07214,0,0.20753,-0.15599,-0.40174,0.0307,-0.13,0.42164,0.65367,0.49106,-0.4163,0.49587,0.06701,-0.01286,0.04432,-0.0738,-1.05197,-0.64383,0.73417,-1.03772,0.03884,0.22936,-0.61313,3.23148,0.28089,1.41377,-6.63517,0.98714,-0.07236,-1.73545,0.73286,-0.3016,-0.68059,-1.52795,0.72887,0.05645,0.56464
0.16,-0.05712,-0.10108,0.15767,-0.10103,0,0.24904,-0.19036,-0.48614,0.16357,-0.30205,0.4226,0.83423,0.67319,-0.47233,0.65697,0.02766,-0.02885,0.10854,-0.00937,-0.92683,-0.7207,0.77904,-1.187,0.0672,0.26356,-0.69123,3.92222,0.34089,1.51755,-7.853,0.88443,-0.07882,-1.61398,0.5535,-0.3781,-0.28114,-1.20776,0.54628,0.0395,0.32395
0.18,-0.05532,-0.10006,0.14252,-0.27403,0,0.28348,-0.22094,-0.56422,0.30856,-0.49911,0.41918,1.03138,0.87937,-0.54443,0.8482,-0.01614,-0.03065,0.19139,0.06639,-0.74684,-0.80218,0.82129,-1.33521,0.09128,0.29419,-0.76403,4.59886,0.39575,1.56462,-8.99935,0.7208,-0.08034,-1.37675,0.345,-0.44354,0.14768,-0.83037,0.33509,0.02414,0.05706
0.2,-0.05475,-0.09505,0.12049,-0.42856,0,0.30631,-0.24378,-0.62851,0.45805,-0.7149,0.41395,1.24005,1.10439,-0.63708,1.06585,-0.06186,-0.01288,0.29355,0.15178,-0.51506,-0.88846,0.86525,-1.47927,0.1095,0.31955,-0.82966,5.21823,0.44064,1.54372,-9.99018,0.49772,-0.07597,-1.01707,0.11647,-0.4893,0.57971,-0.41217,0.10563,0.01005,-0.22576
0.22,-0.05711,-0.08577,0.09097,-0.54386,0,0.31319,-0.25478,-0.67122,0.60309,-0.94006,0.41001,1.45342,1.34059,-0.75444,1.30308,-0.10634,0.02916,0.41432,0.24439,-0.2391,-0.97925,0.91626,-1.61594,0.12099,0.33803,-0.88664,5.73309,0.47011,1.45003,-10.73626,0.22306,-0.06522,-0.53938,-0.12079,-0.5069,0.98519,0.02609,-0.12933,-0.00388,-0.51309
0.24,-0.06432,-0.07223,0.05363,-0.59881,0,0.30068,-0.25011,-0.685,0.73419,-1.16201,0.41045,1.66307,1.57805,-0.89969,1.55009,-0.14609,0.09898,0.55138,0.34109,0.06864,-1.07331,0.98019,-1.74135,0.12569,0.34821,-0.93365,6.0949,0.47831,1.28718,-11.14841,-0.08885,-0.04824,0.0391,-0.35447,-0.48901,1.33383,0.46147,-0.35586,-0.01927,-0.79358
0.26,-0.0783,-0.05475,0.00849,-0.57443,0,0.26692,-0.22678,-0.66387,0.8424,-1.36508,0.41771,1.85918,1.80494,-1.07429,1.79468,-0.17748,0.19834,0.7005,0.43797,0.39119,-1.16786,1.06283,-1.85066,0.1243,0.34886,-0.9693,6.25733,0.45924,1.06865,-11.14417,-0.41794,-0.02582,0.68774,-0.57269,-0.43054,1.59842,0.87155,-0.5606,-0.03799,-1.05724
0.28,-0.1008,-0.03398,-0.04418,-0.45644,0,0.21229,-0.18318,-0.60411,0.92036,-1.53096,0.43304,2.03115,2.0083,-1.2775,2.02322,-0.19702,0.32682,0.85538,0.53033,0.70742,-1.25827,1.16921,-1.9377,0.11814,0.33893,-0.99185,6.18042,0.40726,0.81828,-10.65531,-0.73988,0.00064,1.36323,-0.76556,-0.32967,1.7584,1.23719,-0.7324,-0.06164,-1.29662
0.3,-0.13312,-0.01094,-0.10381,-0.23756,0,0.1399,-0.1196,-0.50507,0.96319,-1.63964,0.45615,2.16829,2.17509,-1.50606,2.22168,-0.20159,0.48139,1.00767,0.6127,0.99301,-1.33799,1.30284,-1.995,0.1089,0.31768,-0.9991,5.83475,0.31762,0.56943,-9.63553,-1.02819,0.02923,2.01203,-0.92628,-0.18858,1.8027,1.5447,-0.86368,-0.09128,-1.50763
0.32,-0.17594,0.013,-0.16962,0.08101,0,0.05559,-0.03847,-0.36952,0.96906,-1.67088,0.48517,2.26065,2.29354,-1.75429,2.37681,-0.18861,0.65607,1.14702,0.67888,1.22199,-1.39891,1.46473,-2.01402,0.09843,0.28478,-0.98837,5.20516,0.18713,0.36245,-8.06716,-1.257,0.05769,2.57482,-1.05181,-0.01355,1.73106,1.78708,-0.95097,-0.12715,-1.68966
0.34,-0.22917,0.03618,-0.24068,0.48915,0,-0.03242,0.05556,-0.20367,0.93913,-1.60606,0.51699,2.29997,2.35458,-2.01457,2.47701,-0.15611,0.84178,1.26143,0.72215,1.36888,-1.43212,1.65235,-1.98571,0.08841,0.24045,-0.95658,4.29336,0.01479,0.24021,-5.96585,-1.4043,0.08372,2.99292,-1.14277,0.1854,1.55371,1.96391,-0.99483,-0.16871,-1.84502
0.36,-0.29184,0.05671,-0.31594,0.96841,0,-0.11441,0.15588,-0.01666,0.87727,-1.43047,0.54782,2.28054,2.35337,-2.27813,2.51312,-0.10283,1.02634,1.33766,0.73556,1.4113,-1.42892,1.85869,-1.90141,0.08017,0.18563,-0.90051,3.11953,-0.19751,0.24227,-3.3832,-1.45522,0.10522,3.21596,-1.20283,0.39558,1.28945,2.08036,-0.99897,-0.21478,-1.97789
0.38,-0.36212,0.07258,-0.39437,1.49335,0,-0.18024,0.25429,0.18033,0.78937,-1.13552,0.57398,2.20014,2.29054,-2.53596,2.47889,-0.0282,1.19492,1.36194,0.71236,1.33264,-1.38216,2.07175,-1.75388,0.07444,0.12207,-0.8172,1.72266,-0.44448,0.39843,-0.40722,-1.40489,0.1206,3.20971,-1.23772,0.60306,0.96291,2.14544,-0.96915,-0.26381,-2.09289
0.4,-0.43738,0.08186,-0.47497,2.03352,0,-0.22062,0.3416,0.37508,0.68263,-0.72069,0.59256,2.06074,2.17296,-2.77958,2.37098,0.06751,1.33079,1.32064,0.64672,1.12431,-1.28729,2.2748,-1.53855,0.07125,0.05233,-0.70439,0.15979,-0.71708,0.72294,2.83961,-1.26,0.12901,2.96222,-1.25398,0.79419,0.6015,2.16996,-0.91197,-0.31412,-2.19385
0.42,-0.51433,0.08283,-0.55694,2.55581,0,-0.22824,0.40828,0.55566,0.5648,-0.19447,0.60188,1.8688,2.01338,-3.00143,2.18826,0.18304,1.41662,1.20102,0.53437,0.78702,-1.14317,2.44762,-1.25454,0.06996,-0.02029,-0.56104,-1.49671,-1.00258,1.21026,6.20547,-1.03835,0.13038,2.48684,-1.25786,0.95714,0.23248,2.16448,-0.83398,-0.3641,-2.28271
0.44,-0.58929,0.07423,-0.6396,3.02714,0,-0.19886,0.4452,0.71174,0.44346,0.42576,0.60167,1.63503,1.82909,-3.19462,1.93056,0.31595,1.43617,0.99193,0.37353,0.33079,-0.95223,2.56878,-0.90538,0.06933,-0.09214,-0.38768,-3.16376,-1.28493,1.83313,9.51802,-0.76624,0.12538,1.8212,-1.25413,1.08319,-0.11952,2.13742,-0.74109,-0.41219,-2.35878
0.46,-0.65852,0.05548,-0.72254,3.41725,0,-0.13204,0.44439,0.83588,0.32539,1.11493,0.5929,1.37346,1.63947,-3.35246,1.59712,0.46243,1.37635,0.68463,0.16564,-0.2261,-0.72023,2.61872,-0.49936,0.06781,-0.15964,-0.18673,-4.75391,-1.54568,2.54309,12.59657,-0.47418,0.11515,1.02278,-1.24518,1.16775,-0.43449,2.09353,-0.63835,-0.45685,-2.41848
0.48,-0.71848,0.02688,-0.80555,3.7015,0,-0.03163,0.3997,0.92473,0.216,1.84229,0.57749,1.09915,1.46313,-3.46769,1.18541,0.61719,1.2293,0.27366,-0.08389,-0.85916,-0.45558,2.58314,-0.04954,0.06373,-0.21976,0.03727,-6.1826,-1.76515,3.27329,15.26611,-0.19185,0.10111,0.16198,-1.23038,1.21103,-0.69849,2.03294,-0.53005,-0.49644,-2.45548
0.5,-0.76619,-0.01025,-0.88866,3.8632,0,0.09426,0.30732,0.97965,0.11902,2.57377,0.55785,0.82413,1.31509,-3.53198,0.69103,0.77347,0.99413,-0.24195,-0.36528,-1.54006,-0.16855,2.45604,0.42667,0.05567,-0.27044,0.27764,-7.37506,-1.92386,3.94341,17.37116,0.05643,0.0846,-0.68579,-1.20588,1.21822,-0.90441,1.95096,-0.42007,-0.52914,-2.46127
0.52,-0.79935,-0.05362,-0.97206,3.89501,0,0.23383,0.16595,1.00671,0.03631,3.27452,0.53646,0.55357,1.20431,-3.53555,0.10895,0.92337,0.67791,-0.85742,-0.66438,-2.23931,0.12968,2.24149,0.90847,0.04257,-0.31081,0.52574,-8.27179,-2.00391,4.46637,18.78744,0.25466,0.06671,-1.44808,-1.1648,1.19883,-1.05206,1.83863,-0.31226,-0.55297,-2.42592
0.54,-0.81635,-0.10003,-1.05594,3.79929,0,0.37272,-0.02343,1.01594,-0.03204,3.91133,0.51546,0.28509,1.13208,-3.46706,-0.56364,1.05838,0.29555,-1.56087,-0.96335,-2.92898,0.42794,1.95389,1.37311,0.02392,-0.34119,0.77132,-8.83233,-1.99034,4.7568,19.43038,0.39633,0.04818,-2.06269,-1.09782,1.16547,-1.14753,1.68411,-0.21084,-0.56586,-2.33907
