T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0.02059,0.02373,0,0.01047,0.00421,0,0.00892,0,0.00238,0.00038,0.00022,0,0,0,0.04957,0,0.00827,0.00018,0,0.03134,0.00033,0.0003,0,7e-05,0.08405,0.03865,0.02067,0.00027,0.05434,0.01758,7e-05,0,6e-05,0.00421,0,0,0.01817,0.18478,0,0.23331,0.01303,0.11969,0,0,0,0.00412,0,0,0,0,0.00041,0.01423,0,0.00061,0,0.15297,4e-05,0,0,3e-05,0,0.00671,0.00038,5e-05,0.00551,0,0
0.02,0,0.02244,0.02742,0,0.01175,0.0048,0,0.00987,0,0.00687,0.00042,0.00024,0,0,0,0.05859,0,0.00947,0.0002,0,0.02881,0.00468,0.00031,0,8e-05,0.10424,0.04818,0.0213,0.00029,0.05313,0.01741,8e-05,0,7e-05,0.00438,0,0,0.01977,0.22802,0,0.28385,0.02216,0.15344,0,0,0,0.00509,0,0,0,0,0,0.01715,0,0.00063,0,0.13347,5e-05,0,0,4e-05,0,0.00622,0.00042,6e-05,0.00561,0,0
0.04,0,0.02413,0.03134,0,0.01296,0.00541,0,0.01093,0,0.01211,0.00047,0.00025,0,0.00057,0,0.06833,0,0.01074,0.00021,0,0.02619,0.00874,0.00032,0,8e-05,0.12647,0.05864,0.02182,0.00031,0.05105,0.01705,9e-05,0,7e-05,0.00465,0,0,0.02155,0.27555,0,0.33916,0.03263,0.1909,0,0,0,0.00615,0,2e-05,0,0,0,0.02016,0,0.00065,1e-05,0.11423,5e-05,0,0,4e-05,0,0.00584,0.00046,7e-05,0.00565,0,0
0.06,0,0.02561,0.03549,0,0.01408,0.00603,0,0.0121,0,0.01814,0.00052,0.00027,0,0.00156,0,0.07877,0.00266,0.01207,0.00022,0.00027,0.02351,0.01243,0.00033,0,9e-05,0.15075,0.07004,0.02222,0.00033,0.04804,0.01648,0.0001,0,8e-05,0.00504,0,0,0.02352,0.32741,0,0.39922,0.04454,0.23217,0,0,0,0.00732,0,6e-05,0,0,0,0.02324,0,0.00065,1e-05,0.09546,6e-05,0,0,5e-05,0,0.00558,0.0005,8e-05,0.00561,0,0
0.08,0,0.02684,0.03982,0,0.01509,0.00665,0,0.01337,0,0.02501,0.00057,0.00029,0,0.00271,0,0.08985,0.00721,0.01346,0.00024,0.00094,0.0208,0.01569,0.00034,0,0.0001,0.17706,0.0824,0.02246,0.00034,0.04403,0.01567,0.00011,0.00295,9e-05,0.00555,0,0,0.02567,0.38358,0,0.46398,0.05793,0.2773,0,0,0.00091,0.00859,0,0.0001,0,0,0,0.02637,0,0.00064,1e-05,0.07736,7e-05,0,0,6e-05,0,0.00543,0.00054,9e-05,0.00547,0,0
0.1,0,0.02776,0.0443,0,0.01595,0.00726,0,0.01471,0,0.03277,0.00062,0.0003,0,0.00404,0,0.10152,0.01252,0.01487,0.00024,0.00172,0.01811,0.01847,0.00033,0,0.00012,0.20537,0.09573,0.02254,0.00036,0.03899,0.01459,0.00012,0.00646,0.0001,0.00621,0,0.00107,0.02798,0.44398,0,0.53328,0.07287,0.3263,0,0,0.00227,0.00996,0,0.00015,0,0,0,0.02951,0,0.00063,2e-05,0.06012,7e-05,0,0,6e-05,0,0.00535,0.00058,0.0001,0.00521,0.50851,0
0.12,0,0.02833,0.04888,0,0.01664,0.00786,0,0.0161,0,0.04145,0.00067,0.00031,0,0.00556,0.13643,0.1137,0.01862,0.01631,0.00025,0.00262,0.01546,0.02071,0.00033,0,0.00013,0.23558,0.11002,0.02243,0.00037,0.03291,0.01319,0.00013,0.01053,0.00011,0.00704,0,0.00223,0.03044,0.5084,0,0.60684,0.0894,0.37909,0,0,0.00394,0.01142,0,0.0002,0,0,0,0.03265,0,0.00059,2e-05,0.04392,8e-05,0.00193,0,7e-05,0,0.00532,0.00062,0.00011,0.00481,0,0
0.14,0,0.0285,0.05351,0,0.01712,0.00844,0,0.0175,0,0.05107,0.00071,0.00032,0,0.00728,0,0.12627,0.02557,0.01775,0.00026,0.00366,0.01293,0.02237,0.00031,0,0.00014,0.26755,0.12525,0.02212,0.00037,0.02579,0.01147,0.00013,0.0152,0.00012,0.00805,0,0.00329,0.03303,0.57658,0,0.68426,0.10753,0.43555,0,0,0.00594,0.01297,0,0.00026,0,0,0,0.03575,0,0.00054,2e-05,0.02891,9e-05,0.00441,0,8e-05,0,0.00528,0.00066,0.00012,0.00422,0,0
0.16,0,0.02823,0.05812,0,0.01737,0.00899,0,0.01887,0,0.06164,0.00076,0.00032,0,0.00921,0,0.1391,0.03342,0.01915,0.00026,0.00483,0.01056,0.02343,0.00029,0,0.00014,0.3011,0.14139,0.02158,0.00037,0.01767,0.00937,0.00014,0.0205,0.00013,0.00928,0,0.00427,0.03571,0.6481,0,0.76499,0.12726,0.49544,0,0,0.00824,0.01459,0,0.00033,0,0,0,0.03877,0,0.00047,3e-05,0.01521,9e-05,0.0069,0,8e-05,0,0.00516,0.00069,0.00013,0.00344,0,0
0.18,0,0.02745,0.06262,0,0.01736,0.00951,0,0.02015,0,0.07318,0.0008,0.00032,0,0.01135,0,0.15202,0.04218,0.0205,0.00025,0.00614,0.00843,0.02386,0.00026,0,0.00015,0.33598,0.15839,0.0208,0.00036,0.00864,0.00687,0.00015,0.02647,0.00014,0.01072,0,0.00517,0.03843,0.72241,0,0.84832,0.14858,0.55843,0,0,0.01085,0.01627,0,0.0004,0,0,0,0.04167,0,0.00038,3e-05,0.00294,0.0001,0.00938,0,9e-05,0,0.00489,0.00071,0.00014,0.0024,0,0
