T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.031,-0.00607,0.00772,0.18833,0,-0.56854,0.01826,0.45009,-0.08081,-0.16313,0.09454,-0.06159,0.96897,-0.33885,1.20764,0.02775,-0.1197,-0.07093,0.06235,0.3638,0.06017,-0.70651,0.14915,-0.18818,0.17803,0.15827,-1.27358,0.6102,2.69277,2.34471,-1.23848,-0.32543,-2.48029,1.08558,0.43277,-2.62611,-2.13436,0.60538,1.47509,2.27103
0.02,-0.03549,-0.0058,0.01076,0.16866,0,-0.56834,0.02357,0.44873,-0.07081,-0.18605,0.08537,-0.06446,1.1432,-0.3038,1.27323,0.13387,-0.17661,-0.08026,0.09037,0.38402,0.0917,-0.70596,0.1547,-0.24272,0.09664,0.16435,-1.27703,0.60225,2.7203,2.35201,-1.24277,-0.32265,-2.46892,1.07592,0.42688,-2.61008,-2.13031,0.6044,1.4748,2.27569
0.04,-0.04065,-0.00544,0.01525,0.13565,0,-0.55717,0.02917,0.4384,-0.05523,-0.21566,0.06909,-0.06759,1.37494,-0.22858,1.34831,0.28929,-0.24731,-0.08665,0.12612,0.41168,0.12499,-0.69451,0.16078,-0.32031,-0.02168,0.17021,-1.255,0.57921,2.70439,2.31444,-1.22379,-0.31189,-2.40299,1.04109,0.40997,-2.53431,-2.08234,0.59159,1.44592,2.23758
0.06,-0.04583,-0.00499,0.02131,0.08785,0,-0.53262,0.03378,0.41723,-0.03374,-0.25152,0.04408,-0.07044,1.66194,-0.10415,1.42764,0.49811,-0.33059,-0.08791,0.16905,0.44793,0.15673,-0.66996,0.16771,-0.42249,-0.17959,0.17506,-1.20079,0.53841,2.63255,2.2208,-1.17586,-0.29144,-2.27105,0.97675,0.38007,-2.38664,-1.98108,0.56442,1.38214,2.14647
0.08,-0.05023,-0.00448,0.029,0.02461,0,-0.49306,0.03588,0.38403,-0.00654,-0.29255,0.00902,-0.07249,1.99689,0.07854,1.50504,0.76131,-0.42284,-0.08115,0.21752,0.49399,0.18178,-0.63099,0.17588,-0.54945,-0.37676,0.17806,-1.10896,0.47829,2.49446,2.06233,-1.09463,-0.26002,-2.06504,0.88021,0.33602,-2.15854,-1.81991,0.52123,1.27904,1.99477
0.1,-0.05302,-0.00398,0.0383,-0.05354,0,-0.43861,0.03386,0.33911,0.02557,-0.33721,-0.03666,-0.07343,2.36875,0.32791,1.57619,1.07603,-0.5174,-0.06272,0.2686,0.55174,0.19285,-0.5786,0.18593,-0.70007,-0.60872,0.1787,-0.97772,0.39953,2.28654,1.83688,-0.97923,-0.21746,-1.78477,0.7523,0.27817,-1.84984,-1.5987,0.46224,1.1367,1.78158
0.12,-0.05342,-0.00363,0.04909,-0.14471,0,-0.37156,0.02616,0.2846,0.06107,-0.38372,-0.0926,-0.07332,2.76384,0.65096,1.64088,1.43478,-0.6041,-0.02838,0.31789,0.62405,0.1804,-0.51706,0.19866,-0.87174,-0.86603,0.17701,-0.81001,0.30539,2.0142,1.55086,-0.8332,-0.16497,-1.43979,0.59818,0.20875,-1.47082,-1.32545,0.39004,0.96085,1.51452
0.14,-0.05075,-0.00361,0.0612,-0.24562,0,-0.29612,0.01136,0.22413,0.09785,-0.43021,-0.15739,-0.07255,3.16702,1.05246,1.70452,1.82469,-0.66909,0.02636,0.35944,0.71476,0.13292,-0.45435,0.2147,-1.06007,-1.13392,0.17371,-0.61336,0.20142,1.69133,1.21887,-0.66421,-0.10505,-1.04867,0.42693,0.13157,-1.04162,-1.01568,0.30939,0.76235,1.20912
0.16,-0.04445,-0.00414,0.0744,-0.35183,0,-0.21767,-0.01169,0.16218,0.13341,-0.47489,-0.22855,-0.07182,3.56275,1.53404,1.77892,2.22719,-0.69508,0.10579,0.38585,0.82848,0.03745,-0.40194,0.23414,-1.25855,-1.39239,0.17019,-0.39875,0.09452,1.33773,0.86141,-0.48276,-0.04117,-0.6361,0.2503,0.05142,-0.58928,-0.68997,0.22648,0.55545,0.88629
0.18,-0.03411,-0.00545,0.08848,-0.45814,0,-0.14174,-0.04375,0.10324,0.16521,-0.51619,-0.3027,-0.07203,3.93601,2.09343,1.88214,2.61803,-0.66198,0.21336,0.38849,0.97007,-0.11964,-0.37433,0.25602,-1.45838,-1.61694,0.16845,-0.17879,-0.0083,0.97549,0.50153,-0.30029,0.02274,-0.22879,0.08085,-0.02681,-0.14361,-0.37057,0.14789,0.35533,0.56881
0.2,-0.01952,-0.00779,0.10325,-0.55898,0,-0.07306,-0.08514,0.05091,0.19089,-0.55291,-0.37569,-0.07406,4.27289,2.72383,2.03717,2.96807,-0.54814,0.35107,0.35809,1.14402,-0.35172,-0.3881,0.27791,-1.64849,-1.77986,0.17096,0.03408,-0.10108,0.62542,0.16146,-0.12746,0.08282,0.14844,-0.0698,-0.09891,0.267,-0.07804,0.07962,0.17574,0.27772
0.22,-0.00064,-0.01133,0.11856,-0.64895,0,-0.01489,-0.13563,0.00747,0.20855,-0.58421,-0.44288,-0.07868,4.56068,3.41359,2.26933,3.24475,-0.33225,0.51881,0.28549,1.35375,-0.6708,-0.46082,0.29559,-1.81581,-1.85216,0.1804,0.22905,-0.17975,0.30435,-0.1401,0.02727,0.13566,0.47575,-0.19241,-0.16196,0.619,0.17135,0.0263,0.02719,0.02963
