T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.0041,-0.00021,0.0016,-0.00599,0.03446,0.01097,0.0023,0.00997,0.00708,-0.08933,-0.00793,-0.00063,-0.09715,0.01518,0,-0,-0.00254,0.00437,-0.02125,-0.12488,-0.03253,0.15354,0.03944,-0.00202,0.01119,-0.00411,-0.05401,-0.06087,-0.20858,-0.00262,0.01735,0.01668,0.00919,-0.06939,0.11556,0.54437,0.00423,0.02595,-0.05389,-0.02838
0.02,-0.00416,-0.00023,0.00163,-0.00616,0.03521,0.01119,0.00227,0.0102,0.00719,-0.09134,-0.00813,-0.00065,-0.09997,0.01541,0,-0,-0.00257,0.00444,-0.02169,-0.12747,-0.03314,0.15604,0.04006,-0.00208,0.01139,-0.00422,-0.05521,-0.06293,-0.21657,-0.00281,0.01797,0.01733,0.00955,-0.07081,0.11814,0.55633,0.00419,0.0265,-0.0551,-0.029
0.04,-0.00416,-0.00025,0.00165,-0.00626,0.03547,0.01124,0.00217,0.01031,0.00719,-0.09219,-0.00823,-0.00066,-0.10222,0.01532,0,-0,-0.00254,0.00442,-0.02182,-0.12822,-0.03319,0.15584,0.03998,-0.00211,0.01143,-0.00428,-0.05568,-0.06462,-0.22382,-0.00302,0.01849,0.01793,0.00987,-0.07121,0.11915,0.56079,0.00404,0.02669,-0.0556,-0.02923
0.06,-0.00408,-0.00028,0.00163,-0.00631,0.03523,0.01112,0.00201,0.0103,0.00706,-0.09197,-0.00825,-0.00067,-0.10424,0.01489,0,-0,-0.00246,0.00431,-0.02163,-0.12713,-0.03264,0.15284,0.03919,-0.0021,0.01129,-0.00428,-0.05544,-0.06607,-0.23099,-0.00326,0.01897,0.01854,0.0102,-0.07059,0.11864,0.55799,0.00378,0.02653,-0.05541,-0.02907
0.08,-0.00393,-0.00031,0.0016,-0.00633,0.03448,0.01084,0.00178,0.0102,0.00681,-0.09073,-0.00817,-0.00068,-0.10632,0.01407,0,-0,-0.00231,0.00411,-0.02114,-0.12416,-0.03144,0.14688,0.03763,-0.00205,0.01098,-0.00424,-0.05449,-0.0674,-0.2386,-0.00352,0.01944,0.01921,0.01055,-0.06895,0.11662,0.54794,0.00339,0.02601,-0.05453,-0.02852
0.1,-0.00371,-0.00035,0.00154,-0.00632,0.0332,0.01039,0.00149,0.00999,0.00644,-0.08846,-0.008,-0.00068,-0.10875,0.01282,0,-0,-0.0021,0.00381,-0.02033,-0.11924,-0.02953,0.13778,0.03528,-0.00195,0.01049,-0.00414,-0.05282,-0.06868,-0.24699,-0.00381,0.01992,0.01995,0.01094,-0.06624,0.11306,0.53047,0.00288,0.02514,-0.05296,-0.02759
0.12,-0.00341,-0.0004,0.00145,-0.00627,0.03136,0.00976,0.00113,0.00969,0.00595,-0.08517,-0.00774,-0.00068,-0.11172,0.01109,-0,0,-0.00182,0.00339,-0.01918,-0.11227,-0.02685,0.12539,0.03209,-0.00178,0.00983,-0.00399,-0.0504,-0.0699,-0.25621,-0.00411,0.02042,0.02079,0.01137,-0.06241,0.10788,0.50528,0.00226,0.0239,-0.05066,-0.02624
0.14,-0.00304,-0.00045,0.00133,-0.00619,0.02893,0.00895,0.00073,0.0093,0.00533,-0.08085,-0.00737,-0.00067,-0.11534,0.00886,-0,0,-0.00148,0.00287,-0.0177,-0.10318,-0.02337,0.10969,0.02807,-0.00154,0.00899,-0.00378,-0.04721,-0.07099,-0.26595,-0.00439,0.02091,0.02169,0.01183,-0.05745,0.10104,0.47218,0.00155,0.02229,-0.04761,-0.02446
0.16,-0.00261,-0.0005,0.00119,-0.00607,0.02592,0.00798,0.00031,0.00881,0.00461,-0.07554,-0.0069,-0.00066,-0.11962,0.00615,-1e-05,0,-0.00107,0.00224,-0.0159,-0.09205,-0.01908,0.0909,0.02329,-0.00122,0.00799,-0.0035,-0.04325,-0.07181,-0.27545,-0.00461,0.02134,0.0226,0.01228,-0.0514,0.09257,0.43132,0.0008,0.02031,-0.04382,-0.02227
0.18,-0.00213,-0.00055,0.00102,-0.00592,0.02237,0.00686,-9e-05,0.00825,0.00382,-0.06936,-0.00632,-0.00064,-0.12438,0.00302,-1e-05,0,-0.00062,0.00152,-0.01381,-0.07912,-0.01409,0.06967,0.01793,-0.0008,0.00686,-0.00315,-0.0386,-0.07207,-0.28339,-0.00471,0.02163,0.0234,0.01267,-0.04441,0.0826,0.38349,7e-05,0.01802,-0.03935,-0.01972
0.2,-0.00164,-0.00058,0.00084,-0.00571,0.01842,0.00566,-0.00039,0.00763,0.00301,-0.06252,-0.00563,-0.00062,-0.12928,-0.00039,-1e-05,0,-0.00016,0.00076,-0.01154,-0.06489,-0.00859,0.0471,0.01228,-0.00029,0.00566,-0.00273,-0.03341,-0.07146,-0.28795,-0.00461,0.02166,0.02393,0.0129,-0.03677,0.07148,0.3304,-0.00054,0.01551,-0.03435,-0.01688
0.22,-0.00118,-0.00058,0.00064,-0.00546,0.01421,0.00443,-0.00056,0.00697,0.00223,-0.05531,-0.00486,-0.00058,-0.13393,-0.00389,-2e-05,0,0.00027,-0,-0.0092,-0.04994,-0.00281,0.0245,0.00671,0.00031,0.00448,-0.00225,-0.0279,-0.06961,-0.28717,-0.00424,0.02131,0.02403,0.0129,-0.02885,0.05964,0.27428,-0.00092,0.0129,-0.029,-0.01388
0.24,-0.00077,-0.00056,0.00044,-0.00517,0.00991,0.00323,-0.00054,0.0063,0.00155,-0.04798,-0.00401,-0.00054,-0.13798,-0.0073,-3e-05,0,0.00064,-0.0007,-0.00692,-0.03467,0.00303,0.00285,0.00154,0.00101,0.00338,-0.00171,-0.02226,-0.06627,-0.27961,-0.00356,0.02049,0.02357,0.01259,-0.02101,0.04753,0.21727,-0.00101,0.01028,-0.0235,-0.01084
0.26,-0.00043,-0.00051,0.00024,-0.00485,0.00566,0.0021,-0.00034,0.00564,0.00098,-0.0407,-0.00311,-0.00048,-0.14128,-0.01045,-3e-05,1e-05,0.0009,-0.0013,-0.00482,-0.01917,0.00881,-0.01745,-0.00301,0.00181,0.0024,-0.00112,-0.01667,-0.06141,-0.26483,-0.00259,0.01918,0.02251,0.01195,-0.01351,0.03554,0.16119,-0.00081,0.00776,-0.018,-0.00786
0.28,-0.00019,-0.00043,5e-05,-0.00452,0.00159,0.00108,2e-05,0.00501,0.00055,-0.03362,-0.00219,-0.00042,-0.14383,-0.01316,-4e-05,1e-05,0.00101,-0.00173,-0.00304,-0.00329,0.01447,-0.03648,-0.00681,0.00275,0.00158,-0.00046,-0.0113,-0.05524,-0.24361,-0.00143,0.01743,0.02089,0.01103,-0.00661,0.02407,0.10789,-0.00034,0.0054,-0.01268,-0.00503
0.3,-4e-05,-0.00034,-0.00013,-0.00422,-0.0021,0.00018,0.00044,0.00444,0.00026,-0.02692,-0.00129,-0.00036,-0.14575,-0.01525,-4e-05,1e-05,0.00093,-0.00193,-0.00173,0.01322,0.01993,-0.05463,-0.00976,0.00382,0.00096,0.00025,-0.00637,-0.04823,-0.21788,-0.00024,0.01541,0.01888,0.00991,-0.00057,0.01364,0.05959,0.00027,0.00329,-0.00778,-0.00249
0.32,1e-05,-0.00026,-0.00029,-0.00399,-0.00523,-0.00058,0.00085,0.00394,8e-05,-0.02077,-0.00047,-0.0003,-0.14726,-0.01654,-4e-05,1e-05,0.00062,-0.00185,-0.00106,0.03065,0.02514,-0.07246,-0.01183,0.00504,0.00055,0.00099,-0.00212,-0.041,-0.19019,0.0008,0.01329,0.01666,0.0087,0.00436,0.00479,0.01858,0.00089,0.0015,-0.00352,-0.00036
