T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.57926,-0,2.66628,0,-0.04723,0.08497,0.07253,-0.06013,-0.57653,0.10078,0.06779,0.46191,-0.37959,0.21558,0.16201,1.42186,-0.03408,-0.07064,0.3645,0.16091,-0.22506,0.10077,-1.37522,-0.02673,-0.00861,-0.08168,0.16231,-0.01956,-0.12855,-0.14021,-0.05298,-0.15578,-0.05764,0.12871,0.34987,-0.11105,-0.10774,0.05697,0.14246
0.02,-0.00062,0.57922,0.0005,2.6642,0,-0.04748,0.08657,0.07304,-0.05728,-0.57878,0.09992,0.06971,0.45869,-0.37839,0.21132,0.16071,1.42166,-0.03303,-0.06874,0.36874,0.16131,-0.2225,0.10574,-1.37578,-0.03115,-0.00089,-0.08017,0.16158,-0.01642,-0.13251,-0.13739,-0.05364,-0.15836,-0.05876,0.1275,0.35297,-0.11063,-0.10742,0.0572,0.14273
0.04,-0.00123,0.57918,0.001,2.66214,0,-0.04773,0.08817,0.07355,-0.05447,-0.58104,0.0991,0.07162,0.45558,-0.37725,0.20722,0.15955,1.42162,-0.03213,-0.06693,0.37308,0.16167,-0.21999,0.11079,-1.37651,-0.03567,0.00689,-0.07864,0.16084,-0.01329,-0.13649,-0.13455,-0.05429,-0.16095,-0.05988,0.12631,0.35603,-0.11021,-0.10711,0.05743,0.14299
0.06,-0.00185,0.57913,0.00149,2.6601,0,-0.04794,0.08975,0.07402,-0.05174,-0.58325,0.09838,0.07355,0.45264,-0.37626,0.20355,0.15872,1.42137,-0.0314,-0.06548,0.37759,0.16192,-0.21764,0.116,-1.37724,-0.04027,0.015,-0.07705,0.16011,-0.01016,-0.1406,-0.13163,-0.05497,-0.1636,-0.06102,0.1251,0.359,-0.10977,-0.10679,0.05765,0.14326
0.08,-0.00248,0.5791,0.00203,2.6579,0,-0.04832,0.0914,0.07466,-0.04851,-0.58556,0.09711,0.07538,0.44851,-0.37437,0.1974,0.15586,1.42122,-0.02928,-0.06217,0.38089,0.16286,-0.21442,0.12012,-1.37711,-0.04402,0.02142,-0.0758,0.15939,-0.00703,-0.14401,-0.12916,-0.05555,-0.16592,-0.0621,0.12393,0.3625,-0.10944,-0.10647,0.05791,0.14352
0.1,-0.00307,0.57904,0.00246,2.65606,0,-0.04835,0.09293,0.07495,-0.04639,-0.58775,0.09702,0.07743,0.4471,-0.37443,0.19665,0.15748,1.42156,-0.03046,-0.06278,0.38695,0.16228,-0.21309,0.12669,-1.3794,-0.04984,0.03137,-0.07383,0.15864,-0.0039,-0.14891,-0.12573,-0.05634,-0.16894,-0.06328,0.12269,0.36487,-0.10889,-0.10616,0.0581,0.14379
0.12,-0.00347,0.5789,0.00257,2.65515,0,-0.04738,0.09387,0.07419,-0.04707,-0.58906,0.1002,0.08005,0.45156,-0.37968,0.2099,0.17046,1.41706,-0.03793,-0.07459,0.39942,0.15767,-0.21676,0.13932,-1.38356,-0.05949,0.05199,-0.06968,0.15777,-0.00067,-0.15829,-0.11946,-0.05777,-0.17403,-0.06473,0.12118,0.36406,-0.10761,-0.10591,0.05807,0.14406
0.14,-0.00382,0.57874,0.00255,2.65461,0,-0.04607,0.09474,0.0731,-0.04892,-0.59037,0.10457,0.08291,0.45904,-0.38693,0.22875,0.18823,1.41404,-0.04924,-0.09027,0.41488,0.15151,-0.2224,0.15462,-1.39096,-0.07164,0.07603,-0.06484,0.15689,0.00256,-0.16915,-0.11225,-0.05941,-0.17981,-0.06626,0.11961,0.3621,-0.10616,-0.10564,0.05799,0.14434
0.16,-0.00421,0.57858,0.00256,2.65395,0,-0.04494,0.09578,0.0722,-0.05043,-0.59207,0.10843,0.08569,0.4662,-0.39338,0.24565,0.20437,1.41455,-0.06064,-0.10394,0.42979,0.14592,-0.22728,0.16907,-1.40015,-0.08383,0.09794,-0.06044,0.15605,0.0057,-0.17913,-0.1056,-0.06091,-0.18514,-0.06775,0.11812,0.3607,-0.10483,-0.10537,0.05793,0.1446
0.18,-0.00456,0.57843,0.00267,2.65312,0,-0.04372,0.0962,0.0711,-0.05117,-0.59213,0.11219,0.08835,0.46898,-0.39935,0.26014,0.2179,1.39792,-0.06433,-0.11872,0.44138,0.14081,-0.23152,0.18171,-1.39595,-0.09082,0.12227,-0.0555,0.15507,0.00914,-0.18996,-0.09838,-0.06258,-0.19096,-0.06931,0.11641,0.3592,-0.10321,-0.10518,0.05785,0.14488
0.2,-0.00497,0.57827,0.00256,2.6527,0,-0.0426,0.09792,0.07036,-0.05375,-0.59557,0.1164,0.09129,0.48152,-0.40681,0.28086,0.23836,1.41662,-0.08493,-0.13206,0.4605,0.13443,-0.23765,0.19913,-1.41994,-0.10953,0.14236,-0.05152,0.15438,0.01209,-0.19937,-0.09215,-0.06396,-0.19604,-0.07067,0.11515,0.35756,-0.1023,-0.10479,0.05783,0.14519
0.22,-0.00559,0.57811,0.00189,2.65349,0,-0.04182,0.10326,0.07065,-0.06157,-0.60865,0.12184,0.09507,0.52108,-0.4178,0.3184,0.27378,1.53883,-0.1518,-0.14096,0.50034,0.12404,-0.24787,0.22595,-1.52517,-0.15721,0.15021,-0.05038,0.15435,0.01248,-0.2045,-0.08873,-0.06463,-0.19788,-0.07202,0.11493,0.35658,-0.10211,-0.1042,0.05789,0.1448
0.24,-0.00628,0.57794,0.00101,2.65464,0,-0.04117,0.10992,0.07134,-0.07114,-0.62505,0.12765,0.09909,0.57023,-0.43021,0.36185,0.31656,1.69541,-0.23542,-0.14821,0.54752,0.11258,-0.26003,0.2581,-1.65789,-0.21701,0.15364,-0.05022,0.15465,0.01255,-0.20816,-0.08636,-0.06499,-0.19909,-0.07304,0.11519,0.35537,-0.1029,-0.10337,0.05802,0.14457
0.26,-0.00692,0.57778,0.00021,2.6555,0,-0.04047,0.116,0.07189,-0.07964,-0.63972,0.13312,0.10294,0.61444,-0.44203,0.40197,0.35798,1.83209,-0.31107,-0.15592,0.59088,0.10215,-0.27175,0.28988,-1.7753,-0.27318,0.1589,-0.0496,0.15492,0.01362,-0.2125,-0.08361,-0.06541,-0.20131,-0.07384,0.11534,0.35379,-0.10403,-0.10244,0.05819,0.14475
0.28,-0.00762,0.57763,-0.00055,2.6569,0,-0.0397,0.12203,0.07226,-0.08932,-0.65536,0.13937,0.10711,0.66114,-0.45376,0.445,0.39126,1.98679,-0.38848,-0.16494,0.6364,0.08932,-0.28177,0.31307,-1.90476,-0.32191,0.16499,-0.04903,0.1547,0.01131,-0.21683,-0.08045,-0.06618,-0.2007,-0.07625,0.11504,0.35416,-0.10173,-0.10235,0.05809,0.1429
0.3,-0.00822,0.57744,-0.00144,2.65726,0,-0.03912,0.12846,0.07311,-0.09693,-0.66975,0.14404,0.11062,0.70498,-0.4659,0.48327,0.44307,2.11223,-0.46601,-0.17082,0.67915,0.08131,-0.29564,0.35543,-2.01558,-0.38847,0.16831,-0.04861,0.15554,0.01571,-0.2208,-0.0784,-0.06617,-0.20557,-0.07517,0.11578,0.35042,-0.10694,-0.1005,0.05855,0.1453
0.32,-0.00853,0.57714,-0.0026,2.65462,0,-0.03909,0.13584,0.07507,-0.09856,-0.68006,0.14453,0.11258,0.73781,-0.47959,0.50719,0.54503,2.14723,-0.54104,-0.16815,0.71214,0.08652,-0.32088,0.4488,-2.06823,-0.50578,0.16471,-0.04834,0.15952,0.041,-0.22431,-0.07931,-0.06382,-0.22798,-0.06517,0.11938,0.33565,-0.13164,-0.09351,0.06079,0.1596
0.34,-0.00873,0.57681,-0.00388,2.65093,0,-0.03923,0.14355,0.07752,-0.09802,-0.68898,0.14337,0.11381,0.76757,-0.49349,0.52604,0.66516,2.15181,-0.61535,-0.16242,0.74215,0.0967,-0.3497,0.56132,-2.10115,-0.63976,0.15854,-0.04822,0.16449,0.07266,-0.22746,-0.08128,-0.06074,-0.25552,-0.05156,0.124,0.31673,-0.16405,-0.08482,0.06356,0.17812
0.36,-0.00899,0.5765,-0.00509,2.64776,0,-0.03927,0.15103,0.07981,-0.09835,-0.69842,0.14279,0.11513,0.79922,-0.50679,0.54701,0.77648,2.17115,-0.68917,-0.15828,0.7737,0.10487,-0.37607,0.66557,-2.14311,-0.76315,0.15377,-0.04808,0.16878,0.09987,-0.23064,-0.08268,-0.05816,-0.27918,-0.03919,0.12811,0.29954,-0.19362,-0.07712,0.06594,0.19457
0.38,-0.00924,0.57615,-0.00636,2.64445,0,-0.03944,0.15892,0.08183,-0.0992,-0.70844,0.14296,0.11744,0.82906,-0.52231,0.56898,0.89061,2.18784,-0.7671,-0.15326,0.80467,0.11196,-0.40598,0.76845,-2.18579,-0.8997,0.14786,-0.04778,0.17405,0.13351,-0.23433,-0.08452,-0.05487,-0.30921,-0.02849,0.13247,0.28292,-0.22045,-0.06844,0.06895,0.21171
0.4,-0.00947,0.57587,-0.00755,2.64117,0,-0.03936,0.166,0.08452,-0.09846,-0.71689,0.14116,0.11755,0.86187,-0.53319,0.58757,1.00285,2.20227,-0.836,-0.14935,0.83612,0.12245,-0.42939,0.87831,-2.22182,-1.01264,0.14376,-0.04783,0.1775,0.15544,-0.23691,-0.08568,-0.05288,-0.32738,-0.01347,0.1365,0.26422,-0.25475,-0.06145,0.07076,0.22836
0.42,-0.00967,0.57575,-0.00851,2.63824,0,-0.03879,0.17071,0.0891,-0.09362,-0.72102,0.1343,0.11161,0.90318,-0.53148,0.59813,1.1074,2.21865,-0.88076,-0.14938,0.8687,0.14165,-0.43359,1.00574,-2.24492,-1.05614,0.14553,-0.04884,0.17574,0.14205,-0.23633,-0.0847,-0.05474,-0.31006,0.0127,0.13966,0.24003,-0.30836,-0.05921,0.06918,0.2429
0.44,-0.00986,0.5757,-0.0094,2.63538,0,-0.03793,0.17459,0.09429,-0.08729,-0.72363,0.12553,0.10352,0.9476,-0.52503,0.60543,1.20899,2.23348,-0.91625,-0.15061,0.90196,0.16401,-0.43119,1.13892,-2.26175,-1.07527,0.1492,-0.05019,0.17211,0.11694,-0.23469,-0.08301,-0.05791,-0.2809,0.04307,0.14238,0.21402,-0.3691,-0.05877,0.06637,0.25672
0.46,-0.01008,0.57562,-0.01032,2.63246,0,-0.03707,0.17887,0.09909,-0.08181,-0.72713,0.11764,0.09655,0.99088,-0.52054,0.61418,1.31065,2.24836,-0.95552,-0.15121,0.9355,0.18458,-0.43208,1.26752,-2.28089,-1.10561,0.15188,-0.05136,0.16931,0.09815,-0.23367,-0.08165,-0.06041,-0.25816,0.07146,0.1451,0.18935,-0.42627,-0.05775,0.06409,0.2707
