T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-6.7668,-0.38936,0.67946,-0.00354,-0.07289,-0.00283,0.19247,-0.96547,-0.06655,0.88888,-0.19109,-0.03085,-0.2468,0.3635,0.56583,0.186,0.12689,0.11063,-0.05241,0.0862,0.19604,-1.07635,0.58778,-0.74595,-0.32535,0.03591,0.01736,0.20828,-0.23992,-0.27007,-0.54389,-0.19949,-0.13766,-0.18247
0.02,-6.75209,-0.39324,0.6856,-0.0039,-0.07143,-0.00283,0.19076,-0.96749,-0.06822,0.8841,-0.16223,-0.02756,-0.23492,0.37934,0.57248,0.19188,0.12849,0.11193,-0.05255,0.08726,0.20115,-1.06154,0.57744,-0.7501,-0.32432,0.03565,0.0168,0.21459,-0.21451,-0.25913,-0.54581,-0.19784,-0.13917,-0.18491
0.04,-6.73769,-0.39709,0.69153,-0.00412,-0.07012,-0.00282,0.18952,-0.96949,-0.06957,0.8793,-0.13718,-0.02463,-0.22368,0.39565,0.57847,0.19812,0.12885,0.11216,-0.05205,0.0882,0.20579,-1.04702,0.56696,-0.75414,-0.3233,0.03544,0.01629,0.22038,-0.18942,-0.24847,-0.54762,-0.19621,-0.14065,-0.18733
0.06,-6.72345,-0.4009,0.69725,-0.00414,-0.06895,-0.00282,0.18881,-0.97146,-0.07059,0.87446,-0.1156,-0.02199,-0.21298,0.41279,0.58384,0.20481,0.12774,0.11121,-0.05083,0.08899,0.20997,-1.03274,0.55628,-0.75809,-0.32229,0.03528,0.01579,0.22568,-0.16462,-0.23809,-0.54934,-0.19461,-0.1421,-0.18972
0.08,-6.70935,-0.4047,0.70274,-0.00393,-0.06794,-0.00281,0.18875,-0.97341,-0.0713,0.86955,-0.09717,-0.01959,-0.20273,0.43116,0.58863,0.21199,0.12489,0.10897,-0.04886,0.08962,0.21371,-1.01865,0.54532,-0.76195,-0.32128,0.03518,0.01533,0.23051,-0.14001,-0.22798,-0.55097,-0.19305,-0.14353,-0.19211
0.1,-6.69614,-0.40845,0.70786,-0.00339,-0.0671,-0.00281,0.18949,-0.97533,-0.07169,0.86447,-0.08189,-0.0174,-0.193,0.45123,0.59258,0.21973,0.11985,0.10524,-0.04602,0.09005,0.21694,-1.00489,0.53378,-0.7657,-0.32025,0.03517,0.01495,0.23481,-0.11565,-0.21822,-0.55246,-0.19152,-0.14494,-0.19447
0.12,-6.68209,-0.41221,0.71279,-0.00253,-0.0664,-0.0028,0.19099,-0.97722,-0.07181,0.85949,-0.06889,-0.01534,-0.18338,0.47286,0.59653,0.22755,0.11295,0.10038,-0.04259,0.09035,0.21977,-0.9911,0.52236,-0.7694,-0.31923,0.03516,0.01452,0.23867,-0.09148,-0.20896,-0.55387,-0.19005,-0.14631,-0.19682
0.14,-6.66954,-0.41591,0.71717,-0.00122,-0.06586,-0.0028,0.1935,-0.97908,-0.07164,0.85434,-0.05837,-0.01339,-0.17412,0.49679,0.59981,0.23546,0.10353,0.09416,-0.03847,0.0904,0.22206,-0.97766,0.51032,-0.77297,-0.31818,0.03525,0.01419,0.24196,-0.06759,-0.20032,-0.55512,-0.18867,-0.14764,-0.19913
0.16,-6.6586,-0.41956,0.72097,0.00055,-0.06548,-0.00279,0.19703,-0.98089,-0.07124,0.84902,-0.04972,-0.01149,-0.16511,0.5231,0.60256,0.24302,0.09174,0.08694,-0.03393,0.09023,0.22385,-0.96459,0.49772,-0.77641,-0.31712,0.03543,0.01399,0.2447,-0.04396,-0.1924,-0.55621,-0.18738,-0.14893,-0.20141
0.18,-6.64045,-0.42334,0.7254,0.00248,-0.06501,-0.00279,0.20074,-0.9826,-0.07095,0.84505,-0.03928,-0.00937,-0.15454,0.5492,0.6094,0.24771,0.08082,0.08105,-0.03058,0.09032,0.22575,-0.95007,0.48846,-0.78005,-0.31614,0.03522,0.01321,0.24756,-0.02054,-0.18589,-0.55746,-0.1863,-0.15016,-0.20365
0.2,-6.63872,-0.42673,0.72719,0.00531,-0.06487,-0.00278,0.20636,-0.98432,-0.07032,0.83907,-0.03226,-0.00741,-0.14603,0.58123,0.61071,0.25281,0.06483,0.07334,-0.02637,0.08961,0.22656,-0.93849,0.47405,-0.7831,-0.315,0.03572,0.01357,0.24914,0.00223,-0.18015,-0.55813,-0.18531,-0.1513,-0.2058
0.22,-6.67964,-0.42912,0.72295,0.0098,-0.0656,-0.00278,0.21584,-0.98638,-0.06874,0.82649,-0.03563,-0.00615,-0.14478,0.62791,0.59291,0.26427,0.03682,0.05954,-0.01831,0.08682,0.22486,-0.93563,0.44342,-0.78466,-0.31337,0.03836,0.01731,0.24775,0.02473,-0.17301,-0.55741,-0.18407,-0.15237,-0.20795
0.24,-6.7375,-0.4311,0.71609,0.01502,-0.06646,-0.00278,0.22678,-0.98842,-0.0671,0.81254,-0.03962,-0.0049,-0.14498,0.68253,0.57192,0.27562,0.00673,0.04607,-0.01077,0.08344,0.22239,-0.93532,0.40987,-0.78568,-0.31161,0.04158,0.0221,0.24533,0.0464,-0.16723,-0.5562,-0.18302,-0.15331,-0.20995
0.26,-6.78931,-0.43322,0.70982,0.02017,-0.06684,-0.00277,0.23706,-0.99024,-0.06605,0.8009,-0.03743,-0.00319,-0.14246,0.73766,0.55854,0.28171,-0.0181,0.03761,-0.00679,0.0807,0.22066,-0.93285,0.38258,-0.78698,-0.30997,0.04416,0.0261,0.24361,0.06737,-0.16405,-0.55527,-0.18239,-0.15413,-0.21181
0.28,-6.83608,-0.4353,0.70512,0.02512,-0.06686,-0.00277,0.24693,-0.99262,-0.06508,0.78798,-0.03543,-0.00167,-0.14199,0.79448,0.54228,0.29085,-0.03996,0.03082,-0.00346,0.0782,0.21965,-0.93185,0.3537,-0.78855,-0.30828,0.04708,0.0307,0.24261,0.09082,-0.15829,-0.55456,-0.18124,-0.15514,-0.21413
0.3,-6.89754,-0.43722,0.69671,0.03069,-0.06638,-0.00277,0.25736,-0.9939,-0.06444,0.77897,-0.02832,0.0002,-0.13688,0.85707,0.53766,0.29032,-0.05857,0.02901,-0.00378,0.07605,0.21861,-0.92729,0.3339,-0.78976,-0.30674,0.04908,0.03412,0.24123,0.10864,-0.16088,-0.55364,-0.18166,-0.15555,-0.21533
