T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00668,-0.00052,-3e-05,0.01205,0,0.00206,0.08552,-0.02091,0.05972,-0.20908,-0.02242,-0.01021,0.22815,0.00317,0.28294,0.02148,-0.05348,0.0105,0.00357,0.26831,0.03188,-0.76448,0.12854,0.01767,-0.02978,0.04699,-0.00935,-0.0004,0.01468,-0.00652,0.00749,-0.02359,-0.02196,0.00466,-0.01417,-0.27398,-0.03417,-0.01078,0.06553,0.26504
0.02,-0.00718,-0.00066,2e-05,0.01651,0,0.00215,0.08631,-0.02178,0.05878,-0.20765,-0.02077,-0.00956,0.20618,0.00615,0.25037,0.0138,-0.05157,0.01104,0.00955,0.24666,0.02493,-0.76233,0.12279,0.01593,-0.02465,0.03986,-0.01101,-0.00013,0.01018,-0.00604,0.00897,-0.02356,-0.02185,0.00369,-0.01605,-0.32974,-0.03382,-0.01645,0.07404,0.31696
0.04,-0.00771,-0.00083,0.0001,0.02226,0,0.00224,0.08552,-0.02258,0.05652,-0.20133,-0.01779,-0.00836,0.17081,0.01014,0.19857,0.0025,-0.04847,0.01158,0.01787,0.21073,0.01424,-0.73984,0.11198,0.01387,-0.01716,0.02906,-0.01304,0.00023,0.00382,-0.00524,0.01078,-0.02304,-0.02124,0.0024,-0.01803,-0.39277,-0.03271,-0.02312,0.08359,0.37496
0.06,-0.00826,-0.00102,0.00019,0.02907,0,0.0023,0.08322,-0.02332,0.05328,-0.19057,-0.01342,-0.00656,0.12289,0.015,0.12834,-0.01236,-0.04477,0.01214,0.02846,0.16136,-0.00025,-0.69631,0.09632,0.01203,-0.00761,0.01491,-0.01539,0.0007,-0.00411,-0.00415,0.01283,-0.02208,-0.02019,0.00091,-0.01985,-0.45545,-0.031,-0.02991,0.09352,0.43162
0.08,-0.0088,-0.00123,0.0003,0.03648,0,0.00234,0.07951,-0.024,0.04951,-0.17604,-0.00764,-0.00416,0.06456,0.02044,0.04232,-0.0303,-0.0413,0.01272,0.04094,0.10071,-0.01824,-0.63144,0.07639,0.0112,0.00338,-0.00188,-0.01792,0.00122,-0.01305,-0.00284,0.01498,-0.02074,-0.01876,-0.00057,-0.02106,-0.50613,-0.02888,-0.0355,0.10269,0.47565
0.1,-0.00927,-0.00142,0.00041,0.04374,0,0.00233,0.07454,-0.02459,0.04584,-0.15872,-0.00055,-0.0012,-0.00061,0.02596,-0.05481,-0.05044,-0.03911,0.01329,0.05462,0.03235,-0.03907,-0.54555,0.05321,0.01228,0.01486,-0.02013,-0.02038,0.00177,-0.02215,-0.00139,0.01697,-0.01913,-0.01708,-0.00177,-0.02115,-0.52957,-0.02663,-0.03819,0.1095,0.49245
0.12,-0.00961,-0.00157,0.00052,0.05006,0,0.00225,0.06845,-0.02505,0.04287,-0.13971,0.00768,0.00225,-0.06831,0.03105,-0.15729,-0.07163,-0.03922,0.01384,0.06862,-0.03938,-0.06181,-0.43951,0.02803,0.01618,0.02574,-0.03848,-0.02252,0.00229,-0.03049,0.0001,0.01853,-0.01733,-0.01525,-0.00241,-0.01957,-0.51062,-0.02452,-0.0363,0.11217,0.46752
0.14,-0.00976,-0.00167,0.00062,0.05478,0,0.00211,0.06135,-0.02532,0.04105,-0.11992,0.0168,0.00612,-0.13474,0.03527,-0.25993,-0.09281,-0.04236,0.01431,0.08219,-0.11071,-0.08554,-0.31442,0.00209,0.02351,0.03506,-0.05572,-0.02409,0.00273,-0.03731,0.00151,0.01944,-0.01546,-0.01336,-0.00227,-0.01603,-0.43978,-0.02274,-0.02876,0.10935,0.39194
0.16,-0.00968,-0.0017,0.0007,0.05757,0,0.00191,0.05338,-0.02539,0.04052,-0.10001,0.02652,0.0103,-0.19719,0.03843,-0.35892,-0.11313,-0.04871,0.01465,0.09481,-0.17899,-0.10942,-0.17198,-0.02354,0.03434,0.04218,-0.07105,-0.02496,0.00307,-0.04226,0.00277,0.01962,-0.01355,-0.01143,-0.00131,-0.01057,-0.31757,-0.02139,-0.01561,0.10044,0.26649
0.18,-0.00936,-0.00166,0.00075,0.05847,0,0.00166,0.04467,-0.02523,0.0411,-0.08048,0.03636,0.01466,-0.25376,0.04057,-0.45125,-0.13186,-0.05781,0.0148,0.10613,-0.24236,-0.13258,-0.01554,-0.04778,0.04808,0.04678,-0.084,-0.02506,0.00329,-0.0454,0.00381,0.0191,-0.01167,-0.00945,0.00037,-0.00372,-0.15631,-0.02041,0.00181,0.08574,0.10348
0.2,-0.00881,-0.00156,0.00079,0.05779,0,0.0014,0.03548,-0.02484,0.04234,-0.06183,0.04567,0.01897,-0.30282,0.04189,-0.53399,-0.14823,-0.06861,0.01467,0.11591,-0.29921,-0.15392,0.14919,-0.06939,0.06352,0.04875,-0.09432,-0.02443,0.00336,-0.04705,0.00457,0.01802,-0.00985,-0.00739,0.0025,0.00362,0.02074,-0.01965,0.02097,0.06646,-0.07404
0.22,-0.00806,-0.00142,0.00082,0.056,0,0.00119,0.0261,-0.02424,0.04365,-0.04453,0.05373,0.023,-0.343,0.04269,-0.60432,-0.16148,-0.07974,0.01418,0.12391,-0.34812,-0.17227,0.3151,-0.0871,0.07923,0.04814,-0.10188,-0.02314,0.00329,-0.04771,0.00502,0.01659,-0.00814,-0.00522,0.00472,0.01032,0.18547,-0.01891,0.03878,0.04433,-0.23831
