T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-19.38357,2.87379,-1.49273,-0.31031,-0.04603,-0.00552,0.39904,0.98949,0.02523,0.88298,-0.02655,-0.14568,-0.03307,-0.00876,6.36319,0.01533,-1.35484,-0.00653,-0.15101,-0.12858,10.95051,14.17774,-2.29541,23.85861,-15.13152,0.17516,2.39633,4.97531,-16.36018,2.84129,22.44108,-15.96948,-6.2674,-4.69364
0.02,-19.31516,2.87094,-1.60163,-0.3086,-0.04337,-0.00523,0.41205,0.84729,0.01708,0.84574,-0.02866,-0.14796,-0.02816,-0.00056,6.35991,0.01816,-1.34702,-0.00571,-0.15151,-0.1278,10.99514,14.17943,-2.30154,23.86802,-15.15202,0.16873,2.39588,4.96216,-16.37349,2.84153,22.4417,-15.99374,-6.24761,-4.69338
0.04,-19.24812,2.83367,-1.71515,-0.30846,-0.038,-0.00464,0.43275,0.69712,0.00415,0.81347,-0.03187,-0.15222,-0.02332,0.00798,6.35101,0.02132,-1.33722,-0.00467,-0.15182,-0.12675,11.04183,14.17647,-2.30608,23.88017,-15.17083,0.1634,2.39607,4.94674,-16.39,2.84294,22.44347,-16.01547,-6.22715,-4.69232
0.06,-19.18169,2.71893,-1.8343,-0.31013,-0.02942,-0.00369,0.46488,0.5442,-0.01439,0.79172,-0.03612,-0.15982,-0.0187,0.01669,6.3351,0.02476,-1.32489,-0.00338,-0.1519,-0.12536,11.09141,14.16815,-2.30928,23.89595,-15.18665,0.16034,2.39741,4.93009,-16.40962,2.84588,22.44782,-16.03301,-6.20505,-4.68964
0.08,-19.10888,2.45627,-1.96832,-0.31377,-0.01732,-0.00236,0.51295,0.38407,-0.03906,0.78577,-0.04107,-0.17285,-0.0142,0.02532,6.31069,0.02842,-1.30939,-0.00183,-0.1517,-0.12354,11.14393,14.1536,-2.31148,23.91584,-15.19894,0.16108,2.4006,4.91285,-16.43222,2.85062,22.45561,-16.04545,-6.17989,-4.68449
0.1,-19.01984,1.93533,-2.13335,-0.31941,-0.00153,-0.00061,0.57918,0.17139,-0.0694,0.7955,-0.04585,-0.19443,-0.00895,0.03352,6.27626,0.03221,-1.28986,1e-05,-0.15119,-0.12118,11.19811,14.13075,-2.31281,23.94163,-15.20797,0.16826,2.40682,4.89505,-16.4579,2.85736,22.46701,-16.05247,-6.14983,-4.67597
0.12,-19.03552,1.31398,-2.13463,-0.32712,0.01802,0.00154,0.66079,0.11806,-0.10256,0.8708,-0.05234,-0.21965,-0.00994,0.0407,6.23018,0.03583,-1.26602,0.0021,-0.15029,-0.11824,11.25306,14.10495,-2.31428,23.96701,-15.21442,0.18311,2.41703,4.87709,-16.48254,2.86563,22.48239,-16.05428,-6.11176,-4.66242
0.14,-19.30686,0.80007,-1.76512,-0.33663,0.041,0.00407,0.73194,0.25462,-0.13253,1.02077,-0.06148,-0.24259,-0.02135,0.0463,6.17121,0.0393,-1.23638,0.00447,-0.14903,-0.11455,11.30616,14.07211,-2.31541,23.99706,-15.21955,0.21055,2.43325,4.85811,-16.5073,2.87563,22.50111,-16.0513,-6.06284,-4.64276
0.16,-19.71159,0.24753,-1.23273,-0.34774,0.06698,0.00691,0.79541,0.40395,-0.15862,1.19578,-0.06971,-0.26795,-0.0358,0.04944,6.09822,0.04239,-1.20006,0.00708,-0.14741,-0.10999,11.35514,14.0361,-2.31646,24.0304,-15.2249,0.25491,2.45761,4.83807,-16.52822,2.88669,22.52329,-16.04421,-5.99898,-4.61509
0.18,-20.04452,-0.1981,-0.80889,-0.36062,0.09585,0.01003,0.89233,0.95339,-0.18147,1.43303,-0.07662,-0.29068,-0.05446,0.04871,6.0098,0.04436,-1.15823,0.0098,-0.14529,-0.10467,11.39979,14.02647,-2.32067,24.03526,-15.23194,0.31376,2.49039,4.81866,-16.52851,2.89629,22.55026,-16.03429,-5.91291,-4.57521
0.2,-20.87085,-0.6027,0.2006,-0.37367,0.12554,0.01321,0.89471,0.86714,-0.19512,1.59899,-0.08285,-0.31525,-0.07303,0.04383,5.90784,0.04694,-1.10345,0.01293,-0.14331,-0.09783,11.43188,13.98734,-2.32006,24.08241,-15.24304,0.41064,2.53879,4.79437,-16.5377,2.90824,22.57782,-16.02183,-5.80523,-4.52594
0.22,-23.11198,0.36687,2.8775,-0.38539,0.15352,0.01612,0.53457,-1.25804,-0.18669,1.40652,-0.08836,-0.32143,-0.08506,0.03412,5.79521,0.0514,-1.02874,0.01674,-0.14207,-0.08875,11.44228,13.86206,-2.30623,24.26343,-15.25911,0.57631,2.61343,4.76285,-16.57934,2.92498,22.60542,-16.00685,-5.6775,-4.47057
0.24,-24.71428,3.79222,4.44555,-0.39655,0.1804,0.01882,0.07033,-3.52128,-0.15015,0.89384,-0.0845,-0.27196,-0.07982,0.01752,5.672,0.05664,-0.93839,0.02092,-0.14121,-0.07787,11.43423,13.73346,-2.2889,24.47649,-15.27947,0.79209,2.7094,4.72786,-16.61869,2.94149,22.63412,-15.99279,-5.51555,-4.40063
