T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00022,0.00013,-0.00035,3.08135,-0.67609,-0.02578,0.8936,0.00518,-0.03317,-0.28209,0.0165,-0.03242,1.58965,-1.4948,0.97086,0.101,1.61772,0.02486,0.16926,-0.20448,1.84459,-0.72511,0.1736,-1.52487,0.05884,-0.00913,0.77282,-0.0974,-0.28198,-0.42519,-0.10958,-0.04164,-0.05892,0.8246,0.10845,0.20729,-0.46644,-0.11702,0.03774,0.05724
0.02,-0.0003,9e-05,-0.00043,3.08166,-0.67613,-0.02561,0.89374,0.00538,-0.03341,-0.28295,0.01649,-0.03242,1.57774,-1.49449,0.97087,0.101,1.61751,0.02589,0.16696,-0.20709,1.84488,-0.71729,0.17392,-1.52505,0.05853,-0.00953,0.77318,-0.09615,-0.27618,-0.42567,-0.10968,-0.04228,-0.05924,0.82472,0.10786,0.20447,-0.46663,-0.11699,0.03789,0.05734
0.04,-0.00037,5e-05,-0.00052,3.08197,-0.67616,-0.02545,0.89388,0.00557,-0.03364,-0.2838,0.01648,-0.03242,1.56582,-1.49417,0.97086,0.10101,1.6173,0.02691,0.16465,-0.20968,1.84518,-0.70947,0.17424,-1.52523,0.05821,-0.00993,0.77354,-0.09491,-0.27039,-0.42615,-0.10979,-0.04292,-0.05956,0.82484,0.10726,0.20165,-0.46681,-0.11696,0.03804,0.05745
0.06,-0.00045,0,-0.0006,3.08228,-0.67619,-0.02528,0.89402,0.00576,-0.03388,-0.28466,0.01647,-0.03243,1.55396,-1.49386,0.97088,0.101,1.61709,0.02793,0.16236,-0.21228,1.84547,-0.70167,0.17457,-1.52541,0.0579,-0.01033,0.7739,-0.09366,-0.2646,-0.42663,-0.10989,-0.04355,-0.05988,0.82495,0.10667,0.19884,-0.467,-0.11693,0.03819,0.05755
0.08,-0.00052,-4e-05,-0.00068,3.08259,-0.67623,-0.02511,0.89416,0.00595,-0.03411,-0.28552,0.01646,-0.03243,1.54206,-1.49355,0.97088,0.101,1.61689,0.02896,0.16007,-0.21488,1.84577,-0.69388,0.17489,-1.5256,0.05758,-0.01072,0.77426,-0.09242,-0.2588,-0.4271,-0.10999,-0.04419,-0.0602,0.82507,0.10608,0.19602,-0.46719,-0.1169,0.03834,0.05766
0.1,-0.0006,-9e-05,-0.00077,3.0829,-0.67626,-0.02494,0.89429,0.00615,-0.03435,-0.28637,0.01646,-0.03243,1.53007,-1.49323,0.97084,0.10101,1.61665,0.02998,0.15774,-0.21747,1.84605,-0.686,0.17522,-1.52578,0.05726,-0.01113,0.77463,-0.09117,-0.25302,-0.42759,-0.11009,-0.04482,-0.06052,0.82519,0.10549,0.19321,-0.46738,-0.11686,0.03849,0.05776
0.12,-0.00067,-0.00013,-0.00085,3.0832,-0.67629,-0.02478,0.89444,0.00634,-0.03458,-0.28723,0.01644,-0.03244,1.51845,-1.49291,0.97096,0.101,1.61649,0.03101,0.15549,-0.22009,1.84638,-0.67832,0.17552,-1.52596,0.05695,-0.01151,0.77497,-0.08993,-0.24721,-0.42805,-0.11019,-0.04546,-0.06084,0.82531,0.10489,0.19039,-0.46757,-0.11683,0.03864,0.05787
0.14,-0.00075,-0.00018,-0.00093,3.08351,-0.67633,-0.02461,0.89458,0.00653,-0.03482,-0.28809,0.01644,-0.03244,1.50618,-1.49262,0.97078,0.10101,1.61625,0.03202,0.15316,-0.22267,1.84666,-0.67044,0.17586,-1.52614,0.05663,-0.01192,0.77534,-0.08869,-0.24143,-0.42854,-0.1103,-0.0461,-0.06116,0.82542,0.1043,0.18758,-0.46776,-0.1168,0.03878,0.05797
0.16,-0.00082,-0.00022,-0.00102,3.08382,-0.67635,-0.02444,0.89469,0.00672,-0.03506,-0.28894,0.01643,-0.03244,1.4943,-1.49226,0.97084,0.10101,1.61597,0.03306,0.15077,-0.22523,1.8469,-0.66236,0.17621,-1.52632,0.05632,-0.01235,0.77573,-0.08745,-0.23567,-0.42908,-0.1104,-0.04673,-0.06148,0.82553,0.10371,0.18478,-0.46794,-0.11677,0.03893,0.05808
0.18,-0.0009,-0.00026,-0.00109,3.08412,-0.6764,-0.02429,0.89492,0.00691,-0.03528,-0.28981,0.0164,-0.03245,1.48376,-1.49199,0.97137,0.10097,1.6161,0.03407,0.14883,-0.22799,1.84742,-0.65556,0.17639,-1.5265,0.05602,-0.01263,0.776,-0.08618,-0.22975,-0.42935,-0.11051,-0.04738,-0.0618,0.82567,0.10308,0.18191,-0.46815,-0.11675,0.03908,0.05818
0.2,-0.00096,-0.00032,-0.0012,3.08445,-0.67642,-0.02409,0.89491,0.00712,-0.03554,-0.29064,0.01643,-0.03245,1.46812,-1.49172,0.96973,0.10109,1.61521,0.03507,0.14588,-0.2303,1.8473,-0.64596,0.17699,-1.5267,0.05566,-0.01323,0.77652,-0.08498,-0.22419,-0.43017,-0.11059,-0.04799,-0.06211,0.82576,0.10255,0.17919,-0.4683,-0.11671,0.03924,0.05828
0.22,-0.00097,-0.00043,-0.00139,3.08479,-0.67633,-0.02373,0.89428,0.00742,-0.03591,-0.29127,0.01665,-0.03245,1.45807,-1.48991,0.9723,0.1009,1.61283,0.03682,0.14068,-0.23166,1.84577,-0.62958,0.17833,-1.52673,0.05524,-0.01471,0.77773,-0.08397,-0.21934,-0.43256,-0.11061,-0.04853,-0.06237,0.82565,0.10223,0.17687,-0.46832,-0.11662,0.03944,0.05837
0.24,-0.00095,-0.00056,-0.00162,3.08516,-0.67622,-0.02332,0.89343,0.00775,-0.03632,-0.29185,0.01692,-0.03246,1.44012,-1.48833,0.9713,0.101,1.60924,0.03843,0.13439,-0.2325,1.84352,-0.61024,0.18018,-1.5268,0.05473,-0.01651,0.7792,-0.08303,-0.21488,-0.43549,-0.11061,-0.04902,-0.0626,0.8255,0.10201,0.1747,-0.46827,-0.11653,0.03965,0.05844
