T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.07977,0.01934,0.00389,0.01807,-1e-05,0,-0.22481,0.07339,0.4426,0.01679,0.00096,-0.01295,-0.01331,-0.01549,0.20674,-0.38194,-0.01837,0.00026,0.00243,0.00439,0.20194,0.89889,-0.9547,-0.50278,0.07284,0.04383,-0.02158,0.03488,0.50241,-0.46567,-0.25088,-0.02306,-0.03856,-0.01984
0.02,-0.07819,0.02128,0.00485,0.01833,0,0,-0.21108,0.07066,0.4731,0.02366,0.00109,-0.01387,-0.01391,-0.01756,0.2287,-0.37725,-0.00229,0.00026,0.00231,0.00456,0.21119,0.91157,-0.9707,-0.54484,0.07469,0.04241,-0.02264,0.03386,0.51769,-0.4737,-0.26296,-0.02447,-0.03952,-0.02026
0.04,-0.07324,0.02374,0.00606,0.01841,2e-05,0,-0.22237,0.06278,0.46112,0.03169,0.00108,-0.01458,-0.01473,-0.01927,0.24688,-0.37154,0.01593,0.00028,0.00217,0.00478,0.22281,0.91173,-0.97509,-0.60145,0.07525,0.04037,-0.02346,0.03193,0.52709,-0.47613,-0.27095,-0.02603,-0.04009,-0.02042
0.06,-0.06433,0.02679,0.00754,0.01837,5e-05,-0,-0.27557,0.04973,0.38428,0.04037,0.00086,-0.015,-0.0159,-0.02032,0.25801,-0.36703,0.03454,0.00031,0.00205,0.0051,0.23893,0.9007,-0.96888,-0.67938,0.07441,0.03781,-0.02407,0.0292,0.53057,-0.47372,-0.27357,-0.02786,-0.0403,-0.02031
0.08,-0.0508,0.03048,0.00933,0.01825,0.0001,-0,-0.3884,0.03237,0.21608,0.04861,0.00029,-0.01498,-0.01757,-0.02031,0.25766,-0.36568,0.05096,0.00038,0.00201,0.00556,0.26176,0.87981,-0.95263,-0.7852,0.07198,0.0348,-0.02447,0.02584,0.52767,-0.46709,-0.26903,-0.03003,-0.04019,-0.01995
0.1,-0.03201,0.03471,0.0115,0.01807,0.00017,-0,-0.57691,0.01267,-0.07207,0.05456,-0.00069,-0.01435,-0.01985,-0.01884,0.24023,-0.36896,0.06162,0.00049,0.0021,0.00621,0.2934,0.85036,-0.92658,-0.92451,0.06772,0.03138,-0.02466,0.02211,0.51745,-0.45677,-0.25495,-0.03258,-0.03973,-0.01932
0.12,-0.00734,0.03924,0.01421,0.01789,0.00028,-0,-0.85229,-0.00647,-0.50784,0.05555,-0.00209,-0.01287,-0.02279,-0.01552,0.19919,-0.37866,0.06195,0.00064,0.00242,0.00706,0.33562,0.81415,-0.89058,-1.10056,0.06142,0.02754,-0.02466,0.01838,0.49835,-0.44313,-0.22849,-0.03546,-0.03888,-0.01841
0.14,0.02368,0.04351,0.01771,0.01772,0.00042,-0,-1.21827,-0.02161,-1.11145,0.04824,-0.0037,-0.01019,-0.02623,-0.01026,0.12747,-0.39448,0.04646,0.00083,0.00303,0.00812,0.38954,0.77297,-0.84461,-1.31335,0.05284,0.02332,-0.02444,0.01517,0.46867,-0.42676,-0.18642,-0.03856,-0.03756,-0.01719
0.16,0.06112,0.04661,0.02233,0.01764,0.00058,-0,-1.67158,-0.02934,-1.89174,0.02913,-0.00502,-0.00576,-0.02972,-0.00339,0.01826,-0.41612,0.00912,0.00107,0.00404,0.00933,0.45515,0.72963,-0.78882,-1.55731,0.04187,0.01872,-0.024,0.01317,0.42641,-0.40828,-0.12544,-0.0416,-0.03567,-0.01568
0.18,0.10442,0.04723,0.02852,0.01773,0.00072,-0,-2.20072,-0.02773,-2.83947,-0.00438,-0.00524,0.00127,-0.03259,0.00398,-0.13389,-0.44592,-0.05605,0.00133,0.00554,0.01061,0.53069,0.68876,-0.7236,-1.81773,0.02859,0.01374,-0.02338,0.0133,0.36942,-0.38838,-0.04266,-0.0442,-0.03311,-0.01388
