T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.18595,0.00268,-0.00182,-0.02052,0.00593,4e-05,0.02037,-0.16508,-0.1506,0.00726,0.01098,-0.00263,0.00989,0.15576,0.27919,-0.06893,0.00058,-0,-0.00303,-0.00717,1.3653,-0.06027,0.12235,-1.129,0.61538,0.2209,-0.07757,0.25131,0.0725,0.02067,-0.24621,0.29241,-0.0033,0.00039
0.02,0.21176,-0.00523,-0.00282,-0.02408,0.00585,4e-05,0.02428,-0.14121,-0.16242,0.0052,0.01007,-0.00278,0.00886,0.16831,0.24911,-0.07378,0.00049,0.00012,-0.00509,-0.00675,1.4524,-0.06101,0.12489,-1.20128,0.66799,0.23271,-0.07501,0.28004,0.07847,0.02009,-0.27707,0.32092,-0.00395,-9e-05
0.04,0.24467,-0.01587,-0.00423,-0.0277,0.00561,2e-05,0.02885,-0.10212,-0.17806,0.00226,0.00845,-0.00302,0.00723,0.18431,0.19979,-0.08127,0.00091,0.00026,-0.00763,-0.00605,1.55894,-0.06085,0.12539,-1.28845,0.72571,0.24335,-0.07071,0.31575,0.0848,0.01893,-0.31336,0.35407,-0.00451,-0.00064
0.06,0.28401,-0.02918,-0.00602,-0.0316,0.00513,1e-05,0.03438,-0.04661,-0.19857,-0.00144,0.00633,-0.0034,0.00507,0.20523,0.13144,-0.09239,0.00219,0.00041,-0.01055,-0.00508,1.68973,-0.05992,0.12422,-1.39358,0.78662,0.2526,-0.06527,0.3585,0.09132,0.01734,-0.35402,0.39094,-0.00496,-0.00119
0.08,0.32855,-0.04495,-0.00814,-0.03593,0.00426,-2e-05,0.04113,0.02553,-0.2247,-0.00563,0.00407,-0.00396,0.00257,0.2321,0.04614,-0.10809,0.00475,0.00052,-0.01369,-0.0039,1.84837,-0.05846,0.12207,-1.5181,0.84567,0.25995,-0.05925,0.40822,0.09729,0.01562,-0.39649,0.42939,-0.00529,-0.00168
0.1,0.3732,-0.06221,-0.01052,-0.04177,0.00299,-5e-05,0.04973,0.11315,-0.25636,-0.0099,0.00189,-0.00475,-4e-05,0.26685,-0.05254,-0.12889,0.00911,0.00054,-0.01676,-0.00261,2.02932,-0.05624,0.11932,-1.66077,0.89528,0.26438,-0.05406,0.45947,0.10233,0.01387,-0.43636,0.46582,-0.00543,-0.00197
0.12,0.41082,-0.07977,-0.0131,-0.05038,0.0012,-0.00012,0.0607,0.21377,-0.29298,-0.01362,0.00014,-0.00587,-0.0024,0.3116,-0.15962,-0.15495,0.01582,0.00047,-0.01936,-0.00127,2.22493,-0.05314,0.11647,-1.82316,0.92657,0.26439,-0.05119,0.50357,0.10577,0.01224,-0.46799,0.49613,-0.00532,-0.00187
0.14,0.44099,-0.09612,-0.01569,-0.06217,-0.00125,-0.00021,0.07432,0.32369,-0.33468,-0.0163,-0.00092,-0.00732,-0.00421,0.36647,-0.27103,-0.18652,0.02547,0.00026,-0.02115,8e-05,2.4408,-0.04948,0.11433,-2.00862,0.9328,0.25897,-0.05096,0.54188,0.10644,0.01109,-0.4881,0.51657,-0.00501,-0.00144
0.16,0.46653,-0.10966,-0.018,-0.07724,-0.00433,-0.00032,0.0904,0.43793,-0.38193,-0.01756,-0.00144,-0.00905,-0.00533,0.43036,-0.38421,-0.22371,0.0385,3e-05,-0.02172,0.00145,2.69013,-0.04572,0.11348,-2.22996,0.91022,0.24746,-0.05363,0.57858,0.10323,0.01057,-0.49539,0.52492,-0.00454,-0.00089
0.18,0.48897,-0.11866,-0.01964,-0.09475,-0.00787,-0.00048,0.10729,0.54936,-0.43503,-0.0172,-0.00163,-0.01105,-0.00567,0.50087,-0.49722,-0.2665,0.05463,0.00012,-0.02054,0.00289,2.98826,-0.04192,0.11411,-2.51201,0.85758,0.22924,-0.05981,0.61589,0.09573,0.01047,-0.49156,0.52016,-0.00378,-0.00033
