T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.00916,0.00131,0.01199,0.0294,-0.06247,0.00675,-0.04453,0.01792,-0.01632,0.09315,0.00327,-0.00019,0.05533,-0.01417,0.04661,-0.05732,-0.03669,-0.00122,-0.00074,0.05537,0.50899,-1.68443,0.04064,5.19431,-1.63761,0.89382,0.07471,-0.06916,-0.26621,0.00237,0.01148,0.01669,0.01513,0.08284,0.04029,0.28975,-0.00405,0.00392,-0.0404,-0.02108
0.02,0.0094,0.00135,0.01228,0.02919,-0.06416,0.00694,-0.04595,0.01843,-0.01683,0.09561,0.00294,-0.0002,0.05624,-0.01436,0.04819,-0.05703,-0.03678,-0.00145,-0.00087,0.05663,0.51199,-1.69656,0.03998,5.21729,-1.64382,0.89909,0.0768,-0.07111,-0.27346,0.00245,0.01191,0.01756,0.01564,0.08496,0.04001,0.29118,-0.00414,0.00392,-0.04061,-0.02119
0.04,0.00958,0.00139,0.01244,0.02861,-0.06547,0.00723,-0.04706,0.01893,-0.01714,0.09776,0.00161,-0.00021,0.05603,-0.01435,0.04927,-0.0553,-0.03618,-0.00176,-0.00105,0.05754,0.5044,-1.67562,0.03751,5.13123,-1.61553,0.88604,0.07844,-0.07238,-0.27723,0.00252,0.01223,0.01838,0.01598,0.08653,0.03852,0.28635,-0.00417,0.00381,-0.04,-0.02089
0.06,0.00973,0.00143,0.01249,0.02786,-0.0666,0.00773,-0.04798,0.01953,-0.01727,0.10007,-0.00116,-0.00021,0.05455,-0.01416,0.04985,-0.05204,-0.03495,-0.00218,-0.0013,0.05834,0.48592,-1.62123,0.03285,4.93363,-1.55205,0.85426,0.07992,-0.07307,-0.27751,0.00259,0.01241,0.01914,0.01614,0.08788,0.03568,0.27501,-0.00412,0.00359,-0.03856,-0.02015
0.08,0.00987,0.00149,0.01245,0.02715,-0.06777,0.00855,-0.04879,0.02035,-0.01719,0.10305,-0.00585,-0.00021,0.05166,-0.01382,0.0499,-0.04721,-0.03313,-0.00272,-0.00164,0.05928,0.45623,-1.53305,0.0256,4.62244,-1.45289,0.80336,0.08149,-0.07323,-0.2741,0.00266,0.01245,0.01985,0.0161,0.08929,0.03134,0.2569,-0.00399,0.00324,-0.0363,-0.01899
0.1,0.01003,0.00156,0.01232,0.02676,-0.06917,0.0098,-0.04957,0.02151,-0.01688,0.10717,-0.01299,-0.00022,0.04717,-0.01336,0.04932,-0.04081,-0.03082,-0.00338,-0.00206,0.06058,0.41521,-1.41133,0.0154,4.19801,-1.31838,0.73332,0.08338,-0.0729,-0.26662,0.00274,0.01231,0.02045,0.01583,0.09104,0.02541,0.23189,-0.00377,0.00275,-0.03322,-0.0174
0.12,0.01023,0.00166,0.01211,0.02702,-0.07095,0.01158,-0.05032,0.02311,-0.01631,0.11287,-0.02305,-0.00022,0.04091,-0.01281,0.04799,-0.03293,-0.02814,-0.00417,-0.00259,0.06248,0.36325,-1.25778,0.00198,3.6663,-1.15071,0.64498,0.08577,-0.07205,-0.25454,0.00283,0.01195,0.02087,0.01528,0.09339,0.01785,0.20014,-0.00344,0.00213,-0.02938,-0.01541
0.14,0.01047,0.00179,0.01183,0.02832,-0.07323,0.01401,-0.05102,0.02522,-0.01541,0.12051,-0.03643,-0.00023,0.03279,-0.01221,0.04573,-0.02384,-0.02529,-0.00504,-0.00319,0.06518,0.30163,-1.07683,-0.01472,3.04306,-0.9552,0.54072,0.08879,-0.07062,-0.23728,0.00293,0.01129,0.02098,0.01438,0.09653,0.00877,0.16237,-0.00299,0.00137,-0.02492,-0.0131
0.16,0.01078,0.00194,0.01148,0.03111,-0.07604,0.01712,-0.05159,0.02789,-0.01414,0.13028,-0.05329,-0.00024,0.0228,-0.01162,0.04234,-0.01405,-0.02256,-0.00595,-0.00386,0.06884,0.23305,-0.87707,-0.03442,2.35905,-0.74201,0.42539,0.09248,-0.06854,-0.21428,0.00304,0.01026,0.02061,0.01307,0.10057,-0.00153,0.12014,-0.00243,0.00051,-0.02006,-0.01057
0.18,0.01114,0.00211,0.01107,0.03587,-0.07933,0.02093,-0.05189,0.03111,-0.01245,0.14216,-0.07348,-0.00024,0.01116,-0.01114,0.03761,-0.00438,-0.02037,-0.0068,-0.00453,0.07353,0.16224,-0.67317,-0.05632,1.66648,-0.52811,0.30731,0.09673,-0.06568,-0.18525,0.00314,0.0088,0.01953,0.01129,0.10552,-0.01241,0.0763,-0.00174,-0.00042,-0.01521,-0.00804
