T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-7.00051,343.95767,0.00142,-3.29881,-0.90427,-6.99976,-7.00164,343.96063,0.00142,-3.29881,-0.90427,-6.99976
0.02,-6.99216,343.95645,0.00152,-3.33623,-0.89127,-6.99977,-6.99394,343.96245,0.00172,-3.33623,-0.8913,-6.99977
0.04,-6.98103,343.95483,0.0015,-3.37671,-0.87756,-6.99979,-6.98361,343.96482,0.00199,-3.37671,-0.87763,-6.99979
0.06,-6.96655,343.95282,0.00131,-3.42066,-0.86333,-6.99982,-6.97005,343.96779,0.00218,-3.42066,-0.86344,-6.99982
0.08,-6.9482,343.95045,0.00088,-3.4688,-0.84878,-6.99986,-6.9527,343.97132,0.00224,-3.4688,-0.84894,-6.99986
0.1,-6.92561,343.94786,0.00013,-3.52228,-0.83409,-6.99991,-6.93112,343.9753,0.00209,-3.52228,-0.83432,-6.99991
0.12,-6.89867,343.94525,-0.00099,-3.58258,-0.81945,-6.99998,-6.90506,343.97949,0.00163,-3.58258,-0.81975,-6.99998
0.14,-6.86769,343.94297,-0.00257,-3.65133,-0.80511,-7.00004,-6.87466,343.98354,0.00079,-3.65133,-0.80548,-7.00004
0.16,-6.8334,343.94151,-0.00463,-3.73011,-0.79142,-7.00011,-6.84041,343.98686,-0.00056,-3.73011,-0.79186,-7.00011
0.18,-6.79689,343.94158,-0.00719,-3.82048,-0.77879,-7.00015,-6.80307,343.9887,-0.00252,-3.82048,-0.77928,-7.00015
0.2,-6.75942,343.94409,-0.01019,-3.92401,-0.76765,-7.00017,-6.76354,343.98808,-0.00517,-3.92401,-0.76816,-7.00017
0.22,-6.72237,343.95021,-0.01351,-4.04211,-0.75849,-7.00013,-6.72276,343.98381,-0.00857,-4.04211,-0.75897,-7.00013
0.24,-6.68702,343.96132,-0.0169,-4.17587,-0.75181,-7.00002,-6.68155,343.97449,-0.01271,-4.17587,-0.75217,-7.00002
0.26,-6.65443,343.97891,-0.01998,-4.32606,-0.74814,-6.99979,-6.6405,343.9586,-0.01747,-4.32606,-0.74828,-6.99979
0.28,-6.62521,344.00456,-0.02219,-4.49307,-0.74807,-6.99942,-6.59983,343.93459,-0.02262,-4.49307,-0.74784,-6.99942
0.3,-6.59943,344.03967,-0.02277,-4.67676,-0.75223,-6.99888,-6.55939,343.90102,-0.02773,-4.67676,-0.75147,-6.99888
0.32,-6.57666,344.08527,-0.02072,-4.87622,-0.76134,-6.99814,-6.51877,343.8569,-0.03213,-4.87622,-0.75983,-6.99814
0.34,-6.55588,344.14161,-0.01484,-5.08956,-0.77621,-6.99716,-6.47741,343.80197,-0.03487,-5.08956,-0.77373,-6.99716
