T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,5e-05,2e-05,0.00121,3.10533,-0.61808,-0.03792,0.7732,0.02675,-0.05331,-0.27285,0.02872,-0.0088,-1.12394,-1.681,0.20861,0.17966,1.62012,0.06383,0.04146,0.03959,1.90344,-0.72252,0.23657,-1.56259,-0.07276,-0.02017,0.6855,-0.01331,-0.07742,-0.42814,-0.12781,-0.08768,-0.05833,0.71828,0.11848,0.01266,-0.4721,-0.12556,0.07867,0.05369
0.02,8e-05,2e-05,0.00087,3.10519,-0.61827,-0.03779,0.77301,0.02672,-0.05313,-0.27304,0.02868,-0.0088,-1.12395,-1.68072,0.20647,0.18057,1.62007,0.06395,0.04187,0.04033,1.90296,-0.7234,0.23658,-1.56272,-0.07254,-0.02017,0.68561,-0.01387,-0.08135,-0.428,-0.12748,-0.08738,-0.05813,0.71852,0.1194,0.01533,-0.47213,-0.12546,0.07851,0.05354
0.04,0.00011,2e-05,0.00054,3.10504,-0.61846,-0.03766,0.77283,0.02669,-0.05296,-0.27323,0.02864,-0.00881,-1.12395,-1.68045,0.20433,0.18147,1.62002,0.06408,0.04228,0.04106,1.90249,-0.72428,0.23659,-1.56284,-0.07232,-0.02016,0.68571,-0.01444,-0.08528,-0.42787,-0.12716,-0.08709,-0.05792,0.71876,0.12031,0.01799,-0.47215,-0.12536,0.07836,0.05338
0.06,0.00014,2e-05,0.0002,3.1049,-0.61866,-0.03753,0.77265,0.02667,-0.05279,-0.27342,0.0286,-0.00881,-1.12396,-1.68018,0.2022,0.18237,1.61997,0.06421,0.04269,0.04179,1.90201,-0.72515,0.2366,-1.56296,-0.07211,-0.02015,0.68582,-0.015,-0.0892,-0.42773,-0.12683,-0.0868,-0.05771,0.71899,0.12122,0.02064,-0.47218,-0.12525,0.07821,0.05323
0.08,0.00017,2e-05,-0.00014,3.10476,-0.61885,-0.0374,0.77246,0.02664,-0.05261,-0.27361,0.02856,-0.00882,-1.12396,-1.67991,0.20006,0.18327,1.61992,0.06433,0.0431,0.04252,1.90153,-0.72602,0.23661,-1.56309,-0.07189,-0.02014,0.68593,-0.01557,-0.09312,-0.42759,-0.12651,-0.08651,-0.0575,0.71923,0.12214,0.0233,-0.4722,-0.12515,0.07805,0.05308
0.1,0.00019,1e-05,-0.00047,3.10461,-0.61905,-0.03727,0.77228,0.02662,-0.05244,-0.2738,0.02852,-0.00882,-1.12397,-1.67964,0.19794,0.18416,1.61987,0.06446,0.0435,0.04324,1.90105,-0.7269,0.23662,-1.56321,-0.07168,-0.02014,0.68604,-0.01614,-0.09707,-0.42746,-0.12618,-0.08621,-0.05729,0.71947,0.12305,0.02597,-0.47223,-0.12505,0.0779,0.05292
0.12,0.00022,1e-05,-0.00081,3.10447,-0.61924,-0.03714,0.77209,0.02659,-0.05226,-0.27399,0.02848,-0.00883,-1.12397,-1.67936,0.19578,0.18507,1.61981,0.06459,0.04392,0.04399,1.90057,-0.72777,0.23663,-1.56333,-0.07146,-0.02013,0.68615,-0.0167,-0.10095,-0.42732,-0.12586,-0.08592,-0.05709,0.71971,0.12396,0.02861,-0.47225,-0.12495,0.07775,0.05277
0.14,0.00025,1e-05,-0.00114,3.10432,-0.61943,-0.03701,0.77191,0.02657,-0.05209,-0.27419,0.02844,-0.00883,-1.12398,-1.67909,0.19366,0.18597,1.61976,0.06471,0.04432,0.04471,1.9001,-0.72865,0.23664,-1.56346,-0.07125,-0.02012,0.68625,-0.01726,-0.10489,-0.42718,-0.12553,-0.08563,-0.05688,0.71995,0.12488,0.03128,-0.47228,-0.12485,0.07759,0.05262
0.16,0.00028,1e-05,-0.00148,3.10418,-0.61963,-0.03688,0.77172,0.02654,-0.05192,-0.27438,0.0284,-0.00883,-1.12398,-1.67883,0.19159,0.18684,1.61971,0.06484,0.04471,0.04541,1.89963,-0.72952,0.23664,-1.56358,-0.07103,-0.02012,0.68636,-0.01785,-0.10892,-0.42705,-0.12519,-0.08532,-0.05666,0.72019,0.12581,0.03398,-0.4723,-0.12474,0.07742,0.05246
0.18,0.00031,1e-05,-0.0018,3.10403,-0.61983,-0.03676,0.77153,0.02652,-0.05173,-0.27457,0.02837,-0.00884,-1.12399,-1.67851,0.18924,0.18784,1.61966,0.06498,0.04518,0.04625,1.89912,-0.7304,0.23669,-1.5637,-0.07081,-0.02009,0.68648,-0.01834,-0.11249,-0.42689,-0.1249,-0.08507,-0.05648,0.72044,0.12668,0.03649,-0.47233,-0.12465,0.0773,0.05232
0.2,0.00033,1e-05,-0.00216,3.1039,-0.62001,-0.03661,0.77136,0.02649,-0.05158,-0.27476,0.02831,-0.00884,-1.12399,-1.67833,0.18747,0.18856,1.61961,0.06508,0.04549,0.0468,1.89869,-0.73127,0.23663,-1.56383,-0.0706,-0.02012,0.68656,-0.01903,-0.117,-0.4268,-0.12452,-0.08472,-0.05623,0.72065,0.12766,0.03939,-0.47235,-0.12452,0.07709,0.05214
0.22,0.00033,2e-05,-0.0026,3.10384,-0.62017,-0.03639,0.77125,0.02646,-0.05154,-0.27492,0.02817,-0.00885,-1.124,-1.67856,0.18732,0.18854,1.61959,0.06506,0.04535,0.04657,1.89849,-0.73221,0.23621,-1.56398,-0.07038,-0.02031,0.68657,-0.02032,-0.12436,-0.42687,-0.1239,-0.08408,-0.05578,0.72076,0.12896,0.04356,-0.47233,-0.12427,0.07662,0.05186
0.24,0.00032,3e-05,-0.00307,3.10381,-0.6203,-0.03615,0.77115,0.02642,-0.05154,-0.27507,0.028,-0.00885,-1.124,-1.67893,0.18775,0.18823,1.61958,0.065,0.04505,0.04606,1.89837,-0.73314,0.23567,-1.56413,-0.07016,-0.02055,0.68653,-0.0218,-0.13262,-0.42702,-0.12319,-0.08335,-0.05526,0.72082,0.13035,0.04808,-0.47229,-0.12398,0.07606,0.05155
0.26,0.00032,3e-05,-0.00352,3.10378,-0.62044,-0.03591,0.77105,0.02639,-0.05152,-0.27523,0.02784,-0.00886,-1.124,-1.67923,0.1879,0.18804,1.61956,0.06495,0.04483,0.04568,1.89821,-0.73403,0.23521,-1.56426,-0.06994,-0.02075,0.6865,-0.02316,-0.14028,-0.42713,-0.12253,-0.08267,-0.05478,0.72089,0.13166,0.05232,-0.47226,-0.12371,0.07555,0.05126
