T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3,0
3.02,0
3.04,0
3.06,0
3.08,0
3.1,0
3.12,0
3.14,0
3.16,0
3.18,0
3.2,71.28072
3.22,81.67886
3.24,90.94635
3.26,98.83726
3.28,105.11915
3.3,109.71986
3.32,112.70002
3.34,114.22038
3.36,114.51596
3.38,113.8613
3.4,112.55954
3.42,110.923
3.44,109.23905
3.46,107.72689
3.48,106.54126
3.5,105.75908
3.52,105.36718
3.54,105.33197
3.56,105.61629
3.58,106.16219
3.6,106.81813
3.62,107.42206
3.64,107.99461
3.66,108.58956
3.68,109.19852
3.7,109.78523
3.72,110.32849
3.74,110.89167
3.76,111.52779
3.78,112.24721
3.8,113.06217
3.82,113.9874
3.84,115.0475
3.86,116.25989
3.88,117.62287
3.9,119.13807
3.92,120.79004
3.94,122.52156
3.96,124.27141
3.98,125.97998
4,127.56919
4.02,128.94751
4.04,130.01277
4.06,130.64915
4.08,130.72863
4.1,130.12161
4.12,128.70225
4.14,126.37057
4.16,123.07048
4.18,118.79471
4.2,113.65833
4.22,107.89284
4.24,101.8028
4.26,95.87821
4.28,90.84667
4.3,87.66654
4.32,87.51237
4.34,91.73396
4.36,101.83386
4.38,119.3567
4.4,145.70518
4.42,181.87247
4.44,228.10859
4.46,283.53668
4.48,345.72316
4.5,410.63022
4.52,473.51208
4.54,530.42964
4.56,579.11155
4.58,618.7608
4.6,644.42566
4.62,658.18031
4.64,669.49486
4.66,678.36561
4.68,684.97358
4.7,686.93799
4.72,688.05802
4.74,688.8659
4.76,689.34766
4.78,689.53477
4.8,689.46759
4.82,689.19344
4.84,688.76004
4.86,688.21362
4.88,687.31487
4.9,686.27099
4.92,685.42497
4.94,684.74987
4.96,684.19149
4.98,683.59127
5,683.13809
5.02,682.80212
5.04,682.55732
5.06,682.38673
5.08,682.28758
5.1,682.26672
5.12,682.33985
5.14,682.53486
5.16,682.87101
5.18,683.39401
5.2,684.1476
5.22,685.01165
5.24,685.53178
5.26,686.02917
5.28,686.46819
5.3,686.8087
5.32,687.01739
5.34,687.09101
5.36,687.03544
5.38,686.85206
5.4,686.54217
5.42,686.10886
5.44,685.56718
5.46,684.94036
5.48,684.25244
5.5,678.88413
5.52,661.07688
5.54,636.49292
5.56,604.35837
5.58,564.38762
5.6,517.13196
