T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0.00165,0.00033,0.01376,0.36725,0.21521,0.00236,0,0.00668,0.00141,0.00156,0.00515,0.00083,0.0207,0,0.00359,0.00084,0.00096,0,0.00083,0.02558,0,0.00161,0,0,0.00023,0.09039,0.00713,0.02111,0,0.00095,0.00243,0.00041,0,0,0.03575,0.01804,0.00236,0.47524,0,0.00338,0.00786,0.02794,0,0,0.00479,0.0013,0.01915,0.01503,0,0,0,0.00152,0,0.02137,0.00155,0.00964,0.00315,0.0003,0.06375,0.00093,0.00097,0.00017,0.00045,0,0.00025,0.06024,0,0.01114
0.02,0.00261,0.00024,0.01106,0.43102,0.25424,0.00218,0,0.00549,0.0017,0.00215,0.00542,0.00076,0.02233,0,0.0041,0.00097,0.00098,0,0.00075,0.02374,0,0.00159,0,0,0.00022,0.08938,0.01093,0.01686,0,0.00091,0,0.0004,0,0,0.03898,0.01942,0.00253,0.50912,0,0.00506,0.00892,0.03281,0,0,0.0039,0.0017,0.01806,0.01717,0,0,0,0.00135,0,0.02317,0.00149,0.00887,0.00301,0.00028,0.06693,0.00075,0.00066,0.00016,0.00044,0,0.00023,0.0625,0,0.01259
0.04,0.0037,0.00014,0.00845,0.49972,0.29638,0.002,0,0.00435,0.00203,0.00285,0.00571,0.00069,0.02397,0,0.00467,0.00111,0.00103,0,0.00067,0.02189,0,0.00153,0,0,0.00021,0.08893,0.01506,0.01242,0,0.00087,0,0.00039,0,0,0.04201,0.02077,0.00269,0.54097,0,0.0069,0.01004,0.03809,0,0,0.00302,0.00213,0.0169,0.01944,0,0,0,0.00119,0,0.025,0.0014,0.00797,0.00279,0.00025,0.0702,0.00057,0.00039,0.00016,0.00043,0,0.00021,0.06484,0,0.01413
0.06,0.00494,4e-05,0.00597,0.5731,0.34154,0.00182,0,0.00326,0.00239,0.00366,0.00601,0.00062,0.02559,0,0.00529,0.00126,0.00109,0,0.00059,0.02008,0,0.00144,0,0,0.0002,0.08909,0.0195,0.00783,0,0.00083,0,0.00038,0,0,0.04474,0.02209,0.00285,0.56986,0,0.00891,0.0112,0.04374,0,0,0.00213,0.0026,0.0157,0.02181,0,0,0.00035,0.00105,0.0003,0.02682,0.00127,0.00692,0.0025,0.00023,0.07356,0.00039,0.00014,0.00015,0.00041,0,0.00019,0.06723,0,0.01574
0.08,0.00634,0,0.00367,0.65078,0.38957,0.00165,0,0.00224,0.00278,0.00459,0.00632,0.00056,0.02715,0,0.00597,0.00142,0.00118,0,0.00052,0.01834,0,0.00131,0,0,0.00019,0.0899,0.02427,0.0031,0,0.0008,0,0.00037,0,0,0.0471,0.02334,0.003,0.59472,0,0.01108,0.0124,0.04975,0,0.00632,0.00127,0.00309,0.01446,0.02427,0,0,0.01271,0.00091,0.00084,0.02861,0.00111,0.00571,0.00211,0.0002,0.07697,0.0002,0,0.00015,0.00037,0,0.00018,0.06965,0,0.01743
0.1,0.0079,0,0.00158,0.7322,0.44021,0.00147,0,0.00129,0.00319,0.00563,0.00663,0.0005,0.0286,0,0.00668,0.00158,0.00128,0,0.00046,0.01673,0,0.00112,0,0,0.00018,0.09138,0.02936,0,0,0.00077,0,0.00036,0,0,0.04897,0.02452,0.00313,0.61435,0,0.0134,0.01361,0.05609,0,0.01564,0.00044,0.0036,0.01324,0.02679,0,0,0.02472,0.00078,0.00145,0.03032,0.00089,0.00434,0.00162,0.00018,0.08041,0,0,0.00016,0.00033,0,0.00016,0.07207,0,0.01916
0.12,0.00963,0,0,0.81658,0.49312,0.00129,0,0.00044,0.00362,0.0068,0.00693,0.00045,0.0299,0,0.00744,0.00174,0.00141,0,0.0004,0.01532,0,0.00089,0,0,0.00016,0.09352,0.03476,0,0,0.00073,0,0.00035,0,0,0.05027,0.0256,0.00324,0.62741,0,0.01587,0.01484,0.06269,0,0.02432,0,0.00414,0.01206,0.02933,0,0,0.0361,0.00066,0.00212,0.03189,0.00063,0.00277,0.00101,0.00016,0.08385,0,0,0.00016,0.00027,0,0.00014,0.07447,0,0.02091
0.14,0.01152,0,0,0.90295,0.54786,0.0011,0,0,0.00406,0.0081,0.00721,0.0004,0.03098,0,0.00824,0.00191,0.00155,0,0.00035,0.01418,0,0.00059,0,0,0.00014,0.0963,0.04045,0,0,0.0007,0,0.00033,0,0,0.05087,0.02657,0.00332,0.63239,0,0.01848,0.01604,0.06951,0,0.03206,0,0.00469,0.01098,0.03187,0,0,0.04646,0.00054,0.00283,0.03326,0.00031,0.00102,0.00027,0.00015,0.08727,0,0,0.00017,0.0002,0,0.00013,0.07682,0,0.02266
0.16,0.01359,0,0,0.99007,0.60388,0.0009,0,0,0.00451,0.00953,0.00745,0.00035,0.03178,0,0.00905,0.00208,0.00172,0,0.0003,0.01341,0,0.00022,0,0,0.00011,0.09966,0.04642,0,0,0.00066,0,0.00031,0,0,0.05065,0.02741,0.00336,0.62765,0,0.02122,0.0172,0.07646,0,0.03854,0,0.00526,0.01008,0.03435,0,0,0.05541,0.00044,0.00356,0.03438,0,0,0,0.00013,0.09062,0,0,0.00018,0.00011,0,0.00011,0.07907,0,0.02438
0.18,0.01582,0,0,1,0.66048,0.00069,0,0,0.00496,0.01107,0.00763,0.0003,0.03223,0,0.00988,0.00226,0.0019,0,0.00025,0.01311,0,0,0,0,8e-05,0.10348,0.05266,0,0,0.00061,0,0.00028,0,0,0.04948,0.02811,0.00335,0.61137,0,0.02408,0.01829,0.08346,0,0.04342,0,0.00585,0.00942,0.03672,0,0,0.06251,0.00033,0.00428,0.03516,0,0,0,0.00011,0.09387,0,0,0.0002,0,0,0.0001,0.0812,0,0.02603
