T,RSRFy
0,0
0.02,0
0.04,0
0.06,0
0.08,0
0.1,0
0.12,0
0.14,0
0.16,0
0.18,0
0.2,0
0.22,0
0.24,0
0.26,0
0.28,0
0.3,0
0.32,0
0.34,0
0.36,0
0.38,0
0.4,0
0.42,0
0.44,0
0.46,0
0.48,0
0.5,0
0.52,0
0.54,0
0.56,0
0.58,0
0.6,0
0.62,0
0.64,0
0.66,0
0.68,0
0.7,0
0.72,0
0.74,0
0.76,0
0.78,0
0.8,0
0.82,0
0.84,0
0.86,0
0.88,0
0.9,0
0.92,0
0.94,0
0.96,0
0.98,0
1,0
1.02,0
1.04,0
1.06,0
1.08,0
1.1,0
1.12,0
1.14,0
1.16,0
1.18,0
1.2,0
1.22,0
1.24,0
1.26,0
1.28,0
1.3,0
1.32,0
1.34,0
1.36,0
1.38,0
1.4,0
1.42,0
1.44,0
1.46,0
1.48,0
1.5,0
1.52,0
1.54,0
1.56,0
1.58,0
1.6,0
1.62,0
1.64,0
1.66,0
1.68,0
1.7,0
1.72,0
1.74,0
1.76,0
1.78,0
1.8,0
1.82,0
1.84,0
1.86,0
1.88,0
1.9,0
1.92,0
1.94,0
1.96,0
1.98,0
2,0
2.02,0
2.04,0
2.06,0
2.08,0
2.1,0
2.12,0
2.14,0
2.16,0
2.18,0
2.2,0
2.22,0
2.24,0
2.26,0
2.28,0
2.3,0
2.32,0
2.34,0
2.36,0
2.38,0
2.4,0
2.42,0
2.44,0
2.46,0
2.48,0
2.5,0
2.52,0
2.54,0
2.56,0
2.58,0
2.6,0
2.62,0
2.64,0
2.66,0
2.68,0
2.7,0
2.72,0
2.74,0
2.76,0
2.78,0
2.8,0
2.82,0
2.84,0
2.86,0
2.88,0
2.9,0
2.92,0
2.94,0
2.96,0
2.98,0
3,0
3.02,0
3.04,0
3.06,0
3.08,0
3.1,0
3.12,0
3.14,0
3.16,0
3.18,0
3.2,0
3.22,0
3.24,0
3.26,0
3.28,0
3.3,0.12942
3.32,0.13777
3.34,0.14452
3.36,0.1492
3.38,0.1516
3.4,0.15167
3.42,0.14955
3.44,0.14551
3.46,0.13993
3.48,0.13324
3.5,0.12593
3.52,0.11846
3.54,0.11122
3.56,0.10454
3.58,0.0987
3.6,0.09383
3.62,0.08993
3.64,0.08706
3.66,0.08532
3.68,0.08471
3.7,0.08514
3.72,0.0865
3.74,0.08876
3.76,0.09187
3.78,0.09569
3.8,0.10004
3.82,0.10473
3.84,0.10962
3.86,0.11457
3.88,0.11942
3.9,0.12401
3.92,0.1282
3.94,0.13194
3.96,0.13517
3.98,0.1379
4,0.1401
4.02,0.14183
4.04,0.14313
4.06,0.14406
4.08,0.14472
4.1,0.14513
4.12,0.14535
4.14,0.14545
4.16,0.14548
4.18,0.14547
4.2,0.14546
4.22,0.14546
4.24,0.14548
4.26,0.14554
4.28,0.14565
4.3,0.1458
4.32,0.146
4.34,0.14629
4.36,0.14667
4.38,0.14717
4.4,0.14779
4.42,0.14856
4.44,0.14947
4.46,0.15053
4.48,0.1517
4.5,0.15302
4.52,0.15446
4.54,0.15594
4.56,0.15738
4.58,0.15872
4.6,0.15987
4.62,0.16068
4.64,0.16103
4.66,0.16096
4.68,0.16046
4.7,0.15961
4.72,0.15854
4.74,0.15726
4.76,0.15581
4.78,0.15422
4.8,0.15267
4.82,0.15128
4.84,0.14992
4.86,0.14852
4.88,0.14711
4.9,0.14581
4.92,0.14462
4.94,0.14347
4.96,0.14235
4.98,0.14128
5,0.14026
5.02,0.1392
5.04,0.13804
5.06,0.13678
5.08,0.13539
5.1,0.13374
5.12,0.13163
5.14,0.12921
5.16,0.12677
5.18,0.12443
5.2,0.12252
5.22,0.12138
5.24,0.12108
5.26,0.12155
5.28,0.12274
5.3,0.12458
5.32,0.12683
5.34,0.12919
5.36,0.13151
5.38,0.13367
5.4,0.13561
5.42,0.13733
5.44,0.13879
5.46,0.13988
5.48,0.1406
5.5,0.14087
5.52,0.14071
5.54,0.14018
5.56,0.13935
5.58,0.1383
5.6,0.13705
5.62,0.13564
5.64,0.13434
