T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00168,-6e-05,1e-05,0.00042,4e-05,-0,-0.00188,-0.00038,0.00056,-0.00127,-0,1e-05,-7e-05,-0.00157,1e-05,0.00063,-0.00117,-4e-05,-0,1e-05,6e-05,0,-0,0.00019,-3e-05,-0.00011,-0,7e-05,0,1e-05,0.00015,2e-05,-1e-05,0
0.02,-0.00163,-6e-05,1e-05,0.00041,3e-05,-0,-0.00143,-0.00031,0.00062,-0.00126,-0,1e-05,-3e-05,-0.00091,3e-05,0.0009,-0.00118,-3e-05,-0,3e-05,0.0001,0,-0,0.00014,-2e-05,-0.0001,-0,7e-05,0,1e-05,0.00012,3e-05,-2e-05,0
0.04,-0.00158,-6e-05,1e-05,0.0004,3e-05,-0,-0.00103,-0.00024,0.00063,-0.00123,-0,1e-05,1e-05,-0.00035,3e-05,0.00101,-0.00119,-1e-05,-0,4e-05,0.00016,0,0,8e-05,-1e-05,-0.0001,-1e-05,7e-05,0,1e-05,0.0001,4e-05,-2e-05,0
0.06,-0.00151,-6e-05,0,0.00038,2e-05,-0,-0.00068,-0.00017,0.00062,-0.00121,-0,1e-05,4e-05,0.0001,4e-05,0.001,-0.00121,-0,-0,5e-05,0.00022,0,0,-1e-05,-0,-9e-05,-1e-05,8e-05,0,1e-05,6e-05,5e-05,-3e-05,0
0.08,-0.00144,-6e-05,-0,0.00035,2e-05,-0,-0.00038,-0.0001,0.0006,-0.0012,-0,1e-05,7e-05,0.00049,4e-05,0.00093,-0.00123,0,0,5e-05,0.00029,0,1e-05,-9e-05,1e-05,-8e-05,-1e-05,8e-05,0,1e-05,2e-05,6e-05,-3e-05,-0
0.1,-0.00138,-5e-05,-0,0.00033,1e-05,0,-0.00012,-5e-05,0.00056,-0.00117,-0,1e-05,7e-05,0.0008,4e-05,0.0008,-0.00124,0,0,5e-05,0.00035,0,1e-05,-0.00018,3e-05,-6e-05,-1e-05,8e-05,0,1e-05,-1e-05,7e-05,-4e-05,-0
0.12,-0.00133,-5e-05,-1e-05,0.0003,1e-05,0,0.00011,-3e-05,0.0005,-0.00113,-0,1e-05,6e-05,0.00106,2e-05,0.00063,-0.00121,0,0,4e-05,0.00039,0,1e-05,-0.00025,4e-05,-5e-05,-1e-05,8e-05,-0,1e-05,-4e-05,8e-05,-4e-05,-1e-05
0.14,-0.00129,-4e-05,-1e-05,0.00028,1e-05,0,0.00031,-1e-05,0.00044,-0.00109,-0,1e-05,5e-05,0.00126,1e-05,0.00048,-0.00117,0,1e-05,3e-05,0.00042,0,1e-05,-0.00031,6e-05,-4e-05,-1e-05,7e-05,-0,0,-7e-05,9e-05,-4e-05,-1e-05
0.16,-0.00125,-4e-05,-1e-05,0.00026,1e-05,0,0.00048,0,0.00039,-0.00104,-0,1e-05,4e-05,0.00141,0,0.00036,-0.00112,0,1e-05,2e-05,0.00042,0,1e-05,-0.00034,7e-05,-4e-05,-1e-05,7e-05,-0,0,-9e-05,0.0001,-3e-05,-1e-05
0.18,-0.00121,-3e-05,-0,0.00023,0,-0,0.00064,2e-05,0.00035,-0.00098,-0,1e-05,4e-05,0.00153,-0,0.00028,-0.00106,1e-05,1e-05,2e-05,0.0004,0,1e-05,-0.00035,8e-05,-3e-05,-1e-05,6e-05,-0,0,-9e-05,0.0001,-3e-05,-1e-05
