T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,0.02933,343.00609,-0.00262,2.7858,-4e-05,5.6028,0.02934,343.00715,-0.00263,2.7858,-4e-05,5.6028
0.02,0.02356,343.00661,-0.00202,2.7586,1e-05,5.61682,0.02356,343.00625,-0.00201,2.7586,1e-05,5.61682
0.04,0.01839,343.00753,-0.0015,2.73019,5e-05,5.62942,0.01836,343.00499,-0.00147,2.73019,5e-05,5.62942
0.06,0.01412,343.00894,-0.00108,2.70077,8e-05,5.63973,0.01406,343.00332,-0.00103,2.70077,8e-05,5.63973
0.08,0.0109,343.01089,-0.00079,2.67061,0.0001,5.64719,0.0108,343.00117,-0.00069,2.67061,0.0001,5.64719
0.1,0.00875,343.0134,-0.00061,2.64002,0.00011,5.65145,0.00859,342.99853,-0.00046,2.64002,0.00011,5.65145
0.12,0.00757,343.01645,-0.00055,2.60936,0.0001,5.65239,0.00735,342.99539,-0.00033,2.60936,0.00011,5.65239
0.14,0.00716,343.01993,-0.00056,2.57899,7e-05,5.65003,0.00687,342.99186,-0.00027,2.57899,8e-05,5.65003
0.16,0.00725,343.02363,-0.0006,2.54926,2e-05,5.6445,0.00688,342.98815,-0.00025,2.54926,4e-05,5.6445
0.18,0.00759,343.02718,-0.00064,2.52046,-4e-05,5.6359,0.00715,342.98459,-0.00022,2.52046,-3e-05,5.6359
0.2,0.00803,343.03006,-0.00068,2.49279,-0.00012,5.62409,0.00753,342.98172,-0.0002,2.49279,-0.0001,5.62409
0.22,0.00851,343.03152,-0.00073,2.46639,-0.0002,5.60873,0.00797,342.98026,-0.00022,2.46639,-0.00018,5.60873
0.24,0.00901,343.03057,-0.00081,2.4414,-0.00027,5.5894,0.0085,342.9812,-0.00033,2.4414,-0.00025,5.5894
0.26,0.00953,343.02601,-0.00094,2.41794,-0.00034,5.56565,0.00911,342.98574,-0.00056,2.41794,-0.00031,5.56565
0.28,0.01006,343.01636,-0.00115,2.39611,-0.00038,5.53696,0.00985,342.99535,-0.00096,2.39611,-0.00036,5.53696
0.3,0.01059,343.00001,-0.00144,2.37604,-0.0004,5.50281,0.01071,343.01164,-0.00158,2.37604,-0.00039,5.50281
0.32,0.01105,342.97525,-0.0018,2.35788,-0.00039,5.46273,0.01169,343.03633,-0.00245,2.35788,-0.00039,5.46273
