T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.01246,6e-05,0.00381,-0.08612,0.00446,-0.00014,-0.00279,-0.18518,0.06041,-0.02336,-0.39195,0.00942,-0.0052,-0.01508,0.40394,0.11599,-0.01329,0.00279,0.01665,0.00651,-0.02531,2e-05,-0.01886,-0.00159,-0.01424,0.00294,0.01935,-0.00481,0.00018,-8e-05,0.00011,-0.01403,0.00264,0.02117
0.02,0.01176,0,0.00443,-0.09368,0.00441,-0.00014,-0.00308,-0.07984,0.15072,-0.02444,-0.40528,0.00967,-0.00577,-0.00822,0.43608,0.10615,-0.0087,0.00211,0.01636,0.00546,-0.02413,-7e-05,-0.01715,-0.00159,-0.01372,0.00256,0.01601,-0.00397,0.00019,-8e-05,0.00015,-0.01406,0.00252,0.02069
0.04,0.01093,-0.0001,0.00504,-0.10299,0.00431,-0.00014,-0.00322,0.03168,0.27264,-0.02428,-0.40592,0.00965,-0.00628,0.00204,0.47085,0.08852,-0.0016,0.00114,0.01571,0.00393,-0.02189,-0.0002,-0.01456,-0.00157,-0.01271,0.00199,0.01125,-0.00282,0.0002,-8e-05,0.0002,-0.01376,0.00232,0.01959
0.06,0.01005,-0.00027,0.00556,-0.11442,0.00417,-0.00013,-0.00307,0.1349,0.42858,-0.02229,-0.39108,0.0093,-0.00667,0.01568,0.50877,0.06316,0.00808,-0.00014,0.01481,0.00202,-0.01857,-0.00035,-0.01122,-0.00153,-0.01127,0.00126,0.0054,-0.00141,0.0002,-0.0001,0.00026,-0.01318,0.00204,0.018
0.08,0.00919,-0.00049,0.00589,-0.12803,0.00403,-0.00013,-0.00238,0.20954,0.61799,-0.0178,-0.35729,0.00851,-0.00683,0.0323,0.5494,0.0309,0.02011,-0.0017,0.01382,-7e-05,-0.01415,-0.00051,-0.00741,-0.0015,-0.00951,0.00045,-0.00097,0.00019,0.0002,-0.00015,0.00032,-0.01235,0.00172,0.01614
0.1,0.00837,-0.00077,0.00593,-0.14375,0.0039,-0.00012,-0.00074,0.22823,0.83581,-0.01004,-0.30086,0.00719,-0.0066,0.05126,0.59053,-0.00694,0.03394,-0.00348,0.01294,-0.00209,-0.00871,-0.00066,-0.00352,-0.00148,-0.00757,-0.00037,-0.00706,0.00183,0.00019,-0.00023,0.00038,-0.01133,0.0014,0.01421
0.12,0.00758,-0.00106,0.00562,-0.16139,0.00381,-0.00013,0.00258,0.15481,1.0706,0.00164,-0.21624,0.00526,-0.00583,0.07198,0.62806,-0.04797,0.04892,-0.00535,0.01238,-0.0037,-0.00242,-0.00079,6e-05,-0.00149,-0.00561,-0.00108,-0.01193,0.00334,0.00019,-0.00036,0.00044,-0.01016,0.00113,0.01247
0.14,0.00682,-0.00132,0.00493,-0.18056,0.00378,-0.00013,0.00873,-0.05738,1.30242,0.01772,-0.09414,0.00264,-0.00436,0.09395,0.65656,-0.09036,0.06398,-0.00713,0.01237,-0.00468,0.00445,-0.00087,0.003,-0.00153,-0.00371,-0.00162,-0.01494,0.00444,0.0002,-0.00053,0.00046,-0.00884,0.00093,0.01115
0.16,0.00607,-0.00148,0.00387,-0.20093,0.00382,-0.00015,0.01919,-0.46557,1.50066,0.03818,0.07783,-0.00069,-0.00204,0.11698,0.66869,-0.13414,0.07774,-0.00854,0.01309,-0.00496,0.01144,-0.0009,0.00512,-0.00157,-0.00192,-0.00194,-0.01587,0.00483,0.00021,-0.00074,0.00046,-0.00729,0.00083,0.01031
0.18,0.00526,-0.00149,0.00255,-0.22231,0.00393,-0.00017,0.03547,-1.13548,1.62186,0.06225,0.3142,-0.00465,0.00121,0.14136,0.65521,-0.17996,0.08884,-0.00926,0.01468,-0.0046,0.01788,-0.0009,0.00636,-0.0016,-0.0002,-0.00204,-0.01488,0.00407,0.00022,-0.00098,0.00039,-0.00536,0.00082,0.00977
0.2,0.00429,-0.0013,0.00117,-0.24456,0.00409,-0.0002,0.06113,-2.13618,1.60769,0.08845,0.6309,-0.00907,0.00544,0.16812,0.60548,-0.2278,0.09594,-0.00874,0.01715,-0.00381,0.02282,-0.00089,0.00679,-0.00158,0.00156,-0.00196,-0.01253,0.00167,0.00024,-0.00118,0.00027,-0.00287,0.00088,0.00928
0.22,0.0032,-0.00089,1e-05,-0.26748,0.00429,-0.00024,0.10219,-3.53902,1.38482,0.11463,1.04314,-0.01366,0.01062,0.19891,0.5087,-0.27701,0.09784,-0.00643,0.02034,-0.00281,0.02512,-0.0009,0.00654,-0.00147,0.00349,-0.00175,-0.00952,-0.00301,0.00025,-0.00128,7e-05,0.00041,0.00099,0.00856
0.24,0.00212,-0.00034,-0.00063,-0.29051,0.00452,-0.00028,0.16324,-5.42863,0.86541,0.13774,1.56386,-0.01823,0.0167,0.23529,0.356,-0.32961,0.09313,-0.00206,0.02405,-0.00172,0.02346,-0.00095,0.00577,-0.00121,0.00578,-0.00143,-0.00634,-0.01078,0.00025,-0.00127,-0.00022,0.00469,0.00113,0.0073
0.26,0.00141,0.00022,-0.00046,-0.31305,0.00478,-0.00032,0.24629,-7.9036,-0.04887,0.15416,2.19867,-0.02273,0.02354,0.27929,0.14204,-0.38918,0.08091,0.00465,0.02788,-0.00054,0.01651,-0.00107,0.00461,-0.00073,0.00865,-0.00101,-0.00321,-0.02258,0.00025,-0.00117,-0.00058,0.01014,0.0013,0.00542
0.28,0.00174,0.00062,0.00084,-0.33457,0.00506,-0.00037,0.34771,-11.06895,-1.46298,0.15994,2.93272,-0.02715,0.03086,0.33379,-0.13227,-0.45747,0.06165,0.01379,0.03098,0.0008,0.00299,-0.00127,0.00316,3e-05,0.01234,-0.00047,-2e-05,-0.03947,0.00025,-0.00098,-0.00102,0.01683,0.00152,0.00303
0.3,0.00436,0.00071,0.0034,-0.35439,0.00532,-0.0004,0.49286,-14.90898,-3.47067,0.15455,3.76735,-0.03106,0.03849,0.40368,-0.45679,-0.53299,0.03738,0.02542,0.03273,0.0024,-0.01838,-0.00158,0.00151,0.00113,0.01708,0.00021,0.00361,-0.06253,0.00025,-0.00076,-0.0015,0.02476,0.00183,0.00044
0.32,0.01127,0.00038,0.00643,-0.37151,0.00546,-0.00043,0.72652,-19.28872,-6.15483,0.14013,4.72256,-0.03363,0.04632,0.49352,-0.81218,-0.61364,0.01188,0.03991,0.03249,0.0043,-0.04879,-0.00201,-0.00027,0.00268,0.02308,0.00108,0.00825,-0.0928,0.00027,-0.0006,-0.00193,0.03385,0.00226,-0.00192
0.34,0.02541,-1e-05,0.00893,-0.3841,0.00553,-0.00044,1.03251,-24.23088,-9.51896,0.11573,5.74834,-0.03507,0.05404,0.60682,-1.17258,-0.69379,-0.0093,0.05655,0.02901,0.00639,-0.08953,-0.00257,-0.00211,0.00477,0.03054,0.00219,0.01449,-0.13117,0.00031,-0.00053,-0.00225,0.04398,0.00285,-0.00372
0.36,0.05092,0.00027,0.01022,-0.38988,0.00559,-0.00044,1.37154,-29.86854,-13.49815,0.08347,6.76311,-0.03596,0.06117,0.74381,-1.51102,-0.76793,-0.0193,0.07356,0.02157,0.00853,-0.14195,-0.00328,-0.00399,0.00747,0.03957,0.00355,0.02286,-0.17819,0.00036,-0.0006,-0.00241,0.055,0.00358,-0.00485
0.38,0.09365,0.00224,0.00904,-0.3862,0.00557,-0.00041,1.7208,-36.31471,-18.28345,0.04926,7.7027,-0.03578,0.06705,0.89489,-1.81238,-0.84458,-0.01126,0.08842,0.01059,0.0104,-0.2071,-0.00418,-0.00586,0.01078,0.05019,0.00514,0.03367,-0.23382,0.00044,-0.00085,-0.00236,0.0667,0.00445,-0.00543
0.4,0.15496,0.00695,0.00523,-0.37004,0.00546,-0.00036,2.12846,-42.91929,-22.61899,0.02155,8.55311,-0.03501,0.07292,1.08377,-2.04326,-0.8621,0.01976,0.10042,-0.00237,0.01237,-0.2846,-0.00528,-0.00767,0.01485,0.06226,0.00692,0.04708,-0.29612,0.00054,-0.00127,-0.00194,0.07875,0.00538,-0.00575
0.42,0.22576,0.01491,0.00064,-0.33752,0.00518,-0.00028,2.65552,-48.5866,-24.12163,0.00606,9.32214,-0.03497,0.0813,1.3506,-2.15889,-0.72662,0.06952,0.11006,-0.01515,0.01567,-0.37267,-0.00656,-0.00939,0.02,0.07554,0.00885,0.06315,-0.3616,0.00066,-0.0018,-0.00091,0.09071,0.0063,-0.00623
0.44,0.29715,0.02583,-0.00297,-0.28321,0.00459,-0.00015,3.20082,-53.49054,-23.72797,-0.0014,9.84368,-0.03484,0.09044,1.66811,-2.20973,-0.50448,0.12511,0.11146,-0.02504,0.0204,-0.47016,-0.00806,-0.01103,0.02614,0.08949,0.01082,0.08178,-0.42779,0.0008,-0.00237,0.00056,0.10191,0.00713,-0.00719
0.46,0.36064,0.0385,-0.00432,-0.20124,0.00356,2e-05,3.64215,-58.22132,-22.88853,-0.0061,9.93986,-0.03397,0.09766,1.98901,-2.31192,-0.26961,0.16838,0.1,-0.02937,0.02589,-0.57629,-0.00977,-0.01271,0.0329,0.10336,0.01273,0.10267,-0.49264,0.00099,-0.00292,0.00217,0.11157,0.00774,-0.00891
0.48,0.40116,0.05165,-0.00266,-0.08604,0.00207,0.00024,3.93003,-63.01036,-21.55273,-0.01802,9.56049,-0.03586,0.10215,2.28326,-2.5765,-0.00687,0.164,0.07718,-0.03261,0.03181,-0.68963,-0.01162,-0.01464,0.03959,0.11608,0.01448,0.1253,-0.55312,0.00127,-0.00338,0.00389,0.11872,0.00807,-0.01151
0.5,0.33661,0.06065,0.0034,0.06724,0.0002,0.00054,4.12048,-66.0141,-19.33386,-0.04807,8.59884,-0.0432,0.10284,2.58734,-3.02241,0.2544,0.10566,0.0426,-0.03069,0.03685,-0.80106,-0.01345,-0.01704,0.04748,0.12663,0.01596,0.14923,-0.60329,0.00164,-0.00362,0.00518,0.12242,0.00802,-0.01498
0.52,0.01751,0.06014,0.01023,0.26213,-0.00178,0.0009,4.24392,-65.05684,-16.05486,-0.09579,7.01117,-0.05897,0.09817,2.9283,-3.60454,0.45374,0.03812,0.00125,-0.00657,0.03893,-0.89687,-0.01493,-0.02022,0.05909,0.13402,0.01711,0.17411,-0.63601,0.0021,-0.00348,0.00559,0.12172,0.00751,-0.01915
0.54,-0.58748,0.05419,0.00813,0.50061,-0.00342,0.00133,4.15598,-62.26941,-12.83881,-0.1588,4.82335,-0.08897,0.08426,3.15934,-4.48119,0.59824,-0.03916,-0.03635,0.02033,0.03553,-0.97793,-0.01558,-0.02472,0.07265,0.13642,0.01775,0.19871,-0.6502,0.00269,-0.00292,0.00524,0.11541,0.0065,-0.02389
