T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.29121,0.03468,0.00873,0.03904,-0.00086,0,0.59753,-0.05479,-0.09172,-0.12319,-0.00194,-0.00583,-0.00601,-0.04691,-0.33155,-0.04278,-0.04563,-6e-05,-7e-05,-0.00631,0.31445,-0.04496,0.08164,-0.02472,0.0138,-0.00444,-0.00213,-1.34938,2.17819,1.28579,0.00021,0.17548,-0.08978,-0.25346
0.02,-0.31788,0.02823,0.00774,0.0402,-0.00076,0,0.61749,-0.05563,-0.08279,-0.12399,-0.00198,-0.00587,-0.00589,-0.04754,-0.34001,-0.04439,-0.0453,-6e-05,-8e-05,-0.00623,0.33052,-0.04408,0.08245,-0.02501,0.01405,-0.00447,-0.00214,-1.43681,2.16253,1.35294,-0.00066,0.17891,-0.09267,-0.25815
0.04,-0.34254,0.01998,0.0057,0.04086,-0.00062,0,0.62844,-0.05605,-0.07328,-0.12243,-0.00199,-0.00583,-0.0057,-0.04714,-0.34487,-0.04612,-0.04354,-5e-05,-9e-05,-0.00607,0.34387,-0.04223,0.08121,-0.02478,0.01405,-0.00442,-0.00211,-1.51119,2.11155,1.39808,-0.00192,0.17955,-0.09503,-0.25914
0.06,-0.36536,0.01046,0.00279,0.04107,-0.00045,0,0.63028,-0.05635,-0.06361,-0.11849,-0.00198,-0.00573,-0.00544,-0.04559,-0.34659,-0.04822,-0.04015,-5e-05,-0.00011,-0.00582,0.3546,-0.0395,0.07803,-0.024,0.0138,-0.00429,-0.00203,-1.57428,2.02758,1.41919,-0.00364,0.17731,-0.09709,-0.25656
0.08,-0.38654,0.00035,-0.00067,0.04086,-0.00027,-0,0.62273,-0.05685,-0.05404,-0.11217,-0.00196,-0.00557,-0.00512,-0.04271,-0.34554,-0.05094,-0.03496,-5e-05,-0.00013,-0.00548,0.36265,-0.03593,0.07306,-0.02264,0.0133,-0.00407,-0.00191,-1.62789,1.91234,1.41397,-0.00585,0.17196,-0.09901,-0.25042
0.1,-0.40614,-0.00962,-0.00428,0.04025,-9e-05,-0,0.60522,-0.05793,-0.04491,-0.1035,-0.00191,-0.00537,-0.00473,-0.0383,-0.34193,-0.05449,-0.0278,-4e-05,-0.00017,-0.00508,0.36778,-0.03162,0.06647,-0.02067,0.01254,-0.00376,-0.00174,-1.67334,1.76777,1.37933,-0.00855,0.16322,-0.10086,-0.2407
0.12,-0.42428,-0.01878,-0.00761,0.03924,6e-05,-0,0.57756,-0.06,-0.03623,-0.09262,-0.00185,-0.00513,-0.00429,-0.03217,-0.33593,-0.05902,-0.01862,-4e-05,-0.00022,-0.0046,0.36979,-0.02669,0.05852,-0.01806,0.0115,-0.00335,-0.00153,-1.71125,1.59526,1.31381,-0.01168,0.15077,-0.1026,-0.22735
0.14,-0.44073,-0.02651,-0.01025,0.03785,0.00017,-0,0.53929,-0.06348,-0.02838,-0.0799,-0.00177,-0.00487,-0.00379,-0.0242,-0.32762,-0.06453,-0.0075,-3e-05,-0.00028,-0.00406,0.36823,-0.02132,0.04936,-0.01487,0.01021,-0.00286,-0.00128,-1.74209,1.39884,1.21496,-0.01507,0.13433,-0.10408,-0.21045
0.16,-0.45519,-0.03236,-0.01185,0.03611,0.00024,-0,0.49087,-0.06879,-0.02147,-0.06602,-0.00168,-0.0046,-0.00325,-0.01434,-0.31711,-0.07093,0.00519,-3e-05,-0.00036,-0.00349,0.36293,-0.01576,0.0393,-0.0112,0.00868,-0.00229,-0.00099,-1.7655,1.18392,1.08375,-0.01843,0.11382,-0.10501,-0.19026
0.18,-0.46751,-0.03624,-0.01221,0.03397,0.00026,-0,0.43494,-0.07636,-0.01497,-0.0521,-0.00158,-0.00432,-0.00268,-0.00276,-0.30463,-0.07794,0.01873,-2e-05,-0.00044,-0.00288,0.35445,-0.01033,0.02886,-0.00727,0.007,-0.00166,-0.00068,-1.7785,0.95744,0.92802,-0.02131,0.08946,-0.10486,-0.16737
0.2,-0.47602,-0.03798,-0.01143,0.03168,0.00023,-0,0.37214,-0.08645,-0.01044,-0.03977,-0.00148,-0.00407,-0.00215,0.01015,-0.29059,-0.08489,0.03203,-2e-05,-0.00053,-0.00234,0.34224,-0.00549,0.01837,-0.00346,0.00526,-0.00102,-0.00037,-1.78405,0.7364,0.75078,-0.02311,0.06193,-0.10316,-0.14303
0.22,-0.47899,-0.03778,-0.00977,0.02946,0.00017,-0,0.30494,-0.09922,-0.00873,-0.03074,-0.00138,-0.00386,-0.00175,0.02393,-0.27554,-0.09093,0.04379,-3e-05,-0.00061,-0.00191,0.32618,-0.00153,0.00869,-0.00018,0.0036,-0.00042,-8e-05,-1.78707,0.53459,0.56294,-0.02317,0.03205,-0.09938,-0.11855
