T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-1e-05,343.7143,-2.38021,6.99904,-0.01395,-2.42274,-1e-05,342.28061,-2.36171,6.99904,-0.01395,-2.42274
0.02,-1e-05,344.61601,-2.3959,6.99835,-0.01293,-2.32725,-1e-05,341.37873,-2.34817,6.99835,-0.01293,-2.32725
0.04,-1e-05,345.53549,-2.41281,6.99747,-0.0119,-2.23108,-1e-05,340.45908,-2.33451,6.99747,-0.0119,-2.23108
0.06,-1e-05,346.45712,-2.43098,6.99642,-0.01087,-2.13662,-0,339.53728,-2.321,6.99642,-0.01087,-2.13662
0.08,-0,347.36384,-2.45039,6.99523,-0.00985,-2.04661,0,338.63037,-2.30792,6.99523,-0.00985,-2.04661
0.1,0,348.23673,-2.47097,6.99397,-0.00886,-1.96414,1e-05,337.75728,-2.29556,6.99397,-0.00886,-1.96414
0.12,2e-05,349.05494,-2.49248,6.99276,-0.00795,-1.89265,2e-05,336.93887,-2.28426,6.99276,-0.00795,-1.89265
0.14,3e-05,349.79582,-2.51456,6.99179,-0.00712,-1.83579,3e-05,336.19778,-2.27431,6.99179,-0.00712,-1.83579
0.16,5e-05,350.4355,-2.53658,6.99129,-0.00641,-1.79728,5e-05,335.55789,-2.266,6.99129,-0.00641,-1.79728
0.18,7e-05,350.94979,-2.55764,6.99162,-0.00584,-1.78068,7e-05,335.0434,-2.25949,6.99162,-0.00584,-1.78068
0.2,0.0001,351.31542,-2.57649,6.99317,-0.00544,-1.7891,0.0001,334.67758,-2.25481,6.99317,-0.00544,-1.7891
0.22,0.00013,351.51164,-2.59154,6.99645,-0.00522,-1.82486,0.00012,334.48121,-2.25172,6.99645,-0.00522,-1.82486
0.24,0.00016,351.5221,-2.60081,7.002,-0.00518,-1.88916,0.00015,334.47063,-2.24963,7.002,-0.00518,-1.88917
0.26,0.00018,351.33703,-2.60195,7.01041,-0.0053,-1.9818,0.00017,334.65565,-2.24746,7.01041,-0.0053,-1.9818
0.28,0.0002,350.9555,-2.59233,7.02222,-0.00557,-2.10089,0.00019,335.0372,-2.24353,7.02222,-0.00557,-2.1009
0.3,0.0002,350.38765,-2.56911,7.03785,-0.00593,-2.24278,0.00019,335.60519,-2.23545,7.03785,-0.00593,-2.24278
0.32,0.00017,349.65636,-2.5294,7.05748,-0.00634,-2.40207,0.00016,336.33674,-2.22005,7.05748,-0.00634,-2.40207
0.34,0.00011,348.7979,-2.47046,7.08088,-0.00672,-2.57184,0.0001,337.19561,-2.19344,7.08088,-0.00672,-2.57185
