T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0,0,0,0,0,0,0.01735,0,0,0.00922,0.00431,0.00422,0,0,0.0006,0,0,0.01147,0,0.37678,0.0267,0.20221,0.49394,0,0.18119,0.52354,0,0.01587,0,0,0.01538,0.00382,0.00119,0.067,0.01679,0.00276,0.03976,0.0259,0.00754,0.00934,0,0.00063,0.0011,0,0,0,0.06843,0.02355,0,0.01592,0.18247,0,0.06367,0,0,0,0,0.15503,0,0,0.01493,0,0.01107,0.0234,0,0,0
0.02,1e-05,1e-05,1e-05,0.00025,0.00013,8e-05,1e-05,0.017,2e-05,2e-05,0.00921,0.00437,0.00432,4e-05,0.00016,0.00056,4e-05,0.00372,0.01025,0.0005,0.38026,0.02605,0.20142,0.49594,1e-05,0.18114,0.52409,0,0.01575,4e-05,2e-05,0.0154,0.00383,0.00116,0.06745,0.01757,0.00283,0.03989,0.02667,0.00799,0.01053,3e-05,0.00071,0.002,7e-05,9e-05,8e-05,0.07101,0.02206,0.00738,0.01556,0.10695,0.00041,0.05533,1e-05,1e-05,0.0001,2e-05,0.15476,6e-05,8e-05,0.0147,2e-05,0.01124,0.02336,1e-05,6e-05,2e-05
0.04,0,0,0,1e-05,0,0,0,0.01676,0,0,0.00925,0.00438,0.00429,0,0,0.00033,0,9e-05,0.00906,0,0.3839,0.02535,0.2007,0.49792,0,0.18097,0.52456,0,0.01554,0,0,0.01539,0.00374,0.0011,0.06786,0.01857,0.00331,0.03976,0.0275,0.00839,0.01182,0,0.00067,0.00285,0,0,0,0.0727,0.02019,0.01134,0.01501,0.06411,1e-05,0.04793,0,0,0,0,0.15448,0,0,0.01441,0,0.01133,0.02324,0,0,0
0.06,0,0,0,0,0,0,0,0.01663,0,0,0.00961,0.00447,0.0044,0,0,2e-05,0,1e-05,0.00806,0,0.3877,0.02461,0.20021,0.49991,0,0.18088,0.52532,0,0.01526,0,0,0.0154,0.0037,0.00105,0.0682,0.01981,0.00428,0.03971,0.0285,0.00896,0.01332,0,0.00062,0.00374,0,0,0,0.07308,0.01802,0.01257,0.01424,0.03834,0,0.04157,0,0,0,0,0.1542,0,0,0.01406,0,0.01144,0.02314,0,0,0
0.08,0,0,0,0,0,0,0,0.0166,0,0,0.01041,0.00461,0.0046,0,0,3e-05,0,2e-05,0.00715,0,0.39164,0.02383,0.19987,0.50191,0,0.1808,0.52624,0,0.01491,0,0,0.0154,0.00366,0.00099,0.0684,0.02124,0.00578,0.03965,0.02959,0.0096,0.01502,0,0.00055,0.00463,0,4e-05,0,0.07152,0.01551,0.01296,0.01308,0.02242,0,0.03581,0,0,0,0,0.15392,0,0,0.01367,0,0.01154,0.02303,0,0,0
0.1,0,0,2e-05,0.00013,0.00011,0.00012,2e-05,0.01664,4e-05,6e-05,0.0121,0.00488,0.00503,9e-05,6e-05,5e-05,8e-05,0.00254,0.00641,0.00126,0.39567,0.02302,0.19976,0.50391,2e-05,0.18076,0.52734,3e-05,0.01448,6e-05,1e-05,0.01543,0.00375,0.00101,0.06841,0.02281,0.0078,0.03966,0.03076,0.01042,0.01696,3e-05,0.00054,0.00558,0.0001,0.00022,8e-05,0.0679,0.01275,0.01167,0.01151,0.01318,0.00025,0.03097,0,3e-05,4e-05,1e-05,0.15363,3e-05,2e-05,0.01326,1e-05,0.01167,0.02292,1e-05,0.00015,0.00012
0.12,0,0,0,1e-05,0,0,0,0.01671,0,1e-05,0.01424,0.00505,0.00548,6e-05,0,2e-05,0,0,0.00565,0.00022,0.39973,0.02216,0.1998,0.50592,0,0.18066,0.52852,0,0.01395,0,0,0.01542,0.0037,0.00087,0.06815,0.02452,0.01026,0.03967,0.03184,0.01103,0.01903,0,0.00041,0.00635,0,0,1e-05,0.0618,0.00968,0.00907,0.00934,0.00734,0,0.02542,0,0,0,0,0.15332,0,0,0.01277,0,0.01168,0.0228,0,0.00013,0
0.14,0,0,1e-05,0.00011,2e-05,5e-05,0,0.01681,3e-05,4e-05,0.01786,0.00543,0.00638,6e-05,1e-05,5e-05,1e-05,0.00017,0.0052,0.00042,0.4037,0.02128,0.20018,0.50794,1e-05,0.1806,0.52959,2e-05,0.01335,6e-05,1e-05,0.01547,0.00364,0.00082,0.0676,0.02638,0.01309,0.04008,0.0329,0.0118,0.02136,3e-05,0.00045,0.00714,3e-05,2e-05,0.00017,0.05398,0.00657,0.00593,0.00685,0.00479,0.0003,0.02059,0,0,3e-05,1e-05,0.15301,2e-05,3e-05,0.01231,0,0.01177,0.0227,1e-05,0.00011,2e-05
0.16,3e-05,1e-05,1e-05,0.0001,8e-05,9e-05,1e-05,0.01691,5e-05,5e-05,0.02361,0.00596,0.00731,0.00011,5e-05,9e-05,4e-05,0.00051,0.00501,0.0004,0.40739,0.02039,0.20095,0.50993,9e-05,0.18051,0.53035,3e-05,0.01261,9e-05,1e-05,0.01547,0.00369,0.00079,0.06674,0.02855,0.0161,0.0413,0.03387,0.01251,0.02391,4e-05,0.00055,0.00776,0.00011,0.00014,0.00015,0.04544,0.00356,0.00273,0.00418,0.00433,0.00072,0.01597,2e-05,3e-05,0.00011,3e-05,0.15271,5e-05,7e-05,0.01186,1e-05,0.01179,0.02261,1e-05,0.0002,7e-05
0.18,0,0,0,0,0,0,0,0.01695,0,0,0.03219,0.0065,0.00842,0,0,0.00014,0,1e-05,0.00448,1e-05,0.41082,0.01963,0.20195,0.512,0,0.18034,0.53096,0,0.01169,0,0,0.01543,0.00349,0.00068,0.06551,0.03032,0.01918,0.04464,0.03475,0.01304,0.02666,0,0.00068,0.00832,0,1e-05,1e-05,0.03647,0.00027,0.0001,0.00147,0.00306,1e-05,0.01016,0,0,0,0,0.15232,0,0,0.01137,0,0.0117,0.02252,0,0,0
