T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.52794,0.00227,0.00024,0.00043,8e-05,-2e-05,-0.08402,0.04101,0.00014,3e-05,0.00026,0.00201,0.00058,-0.10434,-0.25216,-0.00017,0.00438,-0,0.00081,0.00089,-0.6645,-0.91118,0.54115,0.09815,-0.04348,0.05273,0.02742,-0.49595,-0.23987,0.36877,0.13042,-0.01971,0.03273,0.01618
0.02,0.53564,0.0022,0.00026,0.00047,9e-05,-2e-05,-0.0853,0.04218,0.00028,2e-05,0.00023,0.00206,0.0006,-0.10558,-0.25646,-0.00028,0.00483,-0,0.0008,0.00091,-0.67601,-0.93155,0.5561,0.09722,-0.04443,0.05319,0.02787,-0.50263,-0.24947,0.37972,0.13312,-0.02014,0.03353,0.01666
0.04,0.53509,0.00205,0.00029,0.00051,0.00011,-2e-05,-0.08563,0.04269,0.00048,0,0.00018,0.00209,0.0006,-0.10511,-0.25718,-0.00046,0.00505,-0,0.00081,0.00091,-0.67638,-0.94265,0.56629,0.09358,-0.04486,0.05307,0.02804,-0.50054,-0.25965,0.38818,0.13367,-0.02033,0.03403,0.01704
0.06,0.52653,0.00183,0.00031,0.00055,0.00012,-2e-05,-0.08518,0.04251,0.00073,-3e-05,0.00012,0.00211,0.0006,-0.10293,-0.25454,-0.00072,0.00487,-0,0.00083,0.00089,-0.66555,-0.94666,0.57327,0.08704,-0.04484,0.05249,0.02801,-0.4895,-0.27182,0.39524,0.13193,-0.02029,0.0343,0.01737
0.08,0.51011,0.00153,0.00033,0.00061,0.00014,-2e-05,-0.08408,0.04165,0.00102,-6e-05,4e-05,0.00212,0.0006,-0.09908,-0.24869,-0.00107,0.00412,-0,0.00088,0.00086,-0.6433,-0.94562,0.57855,0.07747,-0.04442,0.05158,0.02785,-0.46917,-0.28734,0.40191,0.1277,-0.02006,0.0344,0.01768
0.1,0.48588,0.00116,0.00034,0.00068,0.00016,-2e-05,-0.08246,0.04005,0.00136,-0.00012,-5e-05,0.00213,0.00059,-0.09356,-0.23978,-0.00153,0.00257,-0,0.00098,0.00082,-0.60934,-0.94145,0.58357,0.06479,-0.04365,0.05049,0.02764,-0.43916,-0.30738,0.40899,0.1207,-0.01963,0.03439,0.01802
0.12,0.45399,0.00074,0.00033,0.00077,0.00018,-2e-05,-0.0804,0.03771,0.0017,-0.00018,-0.00015,0.00213,0.00057,-0.08642,-0.22796,-0.00208,-3e-05,-0,0.00115,0.00077,-0.56355,-0.93594,0.58965,0.04913,-0.04258,0.04932,0.02744,-0.39923,-0.33276,0.41706,0.11062,-0.01903,0.03429,0.01838
0.14,0.41488,0.00031,0.0003,0.00086,0.0002,-1e-05,-0.07799,0.03459,0.00203,-0.00026,-0.00025,0.00214,0.00055,-0.07781,-0.21354,-0.00273,-0.00392,-0,0.0014,0.0007,-0.50635,-0.93073,0.598,0.03094,-0.04123,0.04822,0.02733,-0.34957,-0.36375,0.42638,0.09722,-0.01827,0.03414,0.01879
0.16,0.36963,-7e-05,0.00023,0.00095,0.00023,-1e-05,-0.07535,0.03073,0.00229,-0.00035,-0.00033,0.00216,0.00053,-0.06804,-0.19702,-0.00344,-0.00934,-0,0.00176,0.00063,-0.43912,-0.92744,0.6096,0.01112,-0.03968,0.04732,0.02738,-0.29117,-0.3998,0.43683,0.08038,-0.01737,0.03394,0.01922
0.18,0.32043,-0.00034,0.00011,0.00104,0.00024,-1e-05,-0.07255,0.02629,0.00241,-0.00045,-0.00038,0.00218,0.0005,-0.05767,-0.17926,-0.00416,-0.01646,-0,0.00224,0.00055,-0.36487,-0.92779,0.62523,-0.00881,-0.03799,0.04677,0.02766,-0.22642,-0.43917,0.44767,0.06029,-0.01636,0.03368,0.01963
