T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0,0.57926,0,3.06053,0,-0.14329,0.11463,0.11731,0.01243,-0.4364,0.03862,0.03985,-0.86094,-1.35767,-1.571,0.39566,1.26569,-0.22791,-0.02014,0.15666,1.41289,0.60768,0.31861,-1.22569,-0.41388,0.03517,-0.0547,0.10435,0.09633,-0.17344,-0.03335,-0.06873,-0.14756,-0.06049,0.16267,0.04977,-0.18512,0.14578,0.12168,0.15575
0.02,-5e-05,0.57925,-0.0001,3.06016,0,-0.14332,0.11473,0.11727,0.01238,-0.43771,0.03886,0.03991,-0.85386,-1.36031,-1.55375,0.39086,1.27103,-0.24613,-0.02379,0.1659,1.41178,0.60517,0.31953,-1.22212,-0.41304,0.03388,-0.05497,0.10445,0.09632,-0.173,-0.03335,-0.06896,-0.14717,-0.0607,0.16282,0.05007,-0.185,0.14581,0.12186,0.15575
0.04,-9e-05,0.57923,-0.0002,3.0598,0,-0.14335,0.11484,0.11722,0.01233,-0.43901,0.03909,0.03997,-0.84683,-1.36294,-1.53662,0.38611,1.27633,-0.26421,-0.0274,0.1751,1.41068,0.60265,0.32044,-1.21858,-0.4122,0.0326,-0.05523,0.10454,0.09633,-0.17255,-0.03334,-0.06919,-0.14679,-0.06091,0.16297,0.05037,-0.18488,0.14584,0.12205,0.15576
0.06,-0.00014,0.57921,-0.00029,3.05942,0,-0.14338,0.11494,0.11719,0.01228,-0.4403,0.03931,0.04003,-0.83985,-1.36552,-1.51983,0.38148,1.28151,-0.28188,-0.03094,0.18422,1.40959,0.60005,0.3213,-1.21515,-0.41136,0.03136,-0.0555,0.10463,0.09634,-0.17212,-0.03333,-0.06942,-0.14642,-0.06112,0.16311,0.05067,-0.18477,0.14586,0.12224,0.15577
0.08,-0.00018,0.5792,-0.0004,3.0591,0,-0.14341,0.11504,0.11711,0.01221,-0.44165,0.03959,0.0401,-0.83251,-1.36836,-1.50127,0.37616,1.28732,-0.30173,-0.03491,0.19374,1.40842,0.59789,0.32239,-1.21119,-0.41055,0.02989,-0.05577,0.10473,0.09629,-0.17165,-0.03332,-0.06968,-0.146,-0.06133,0.16328,0.05095,-0.18464,0.14589,0.12242,0.15573
0.1,-0.00023,0.57918,-0.00048,3.05867,0,-0.14344,0.11516,0.11712,0.01219,-0.44287,0.03976,0.04015,-0.82596,-1.37064,-1.48646,0.37231,1.29178,-0.31695,-0.03795,0.2024,1.40743,0.5948,0.32301,-1.20834,-0.40967,0.02891,-0.05602,0.1048,0.09638,-0.17124,-0.03331,-0.06988,-0.14568,-0.06154,0.1634,0.05127,-0.18454,0.14592,0.12263,0.15579
0.12,-0.00031,0.57916,-0.00051,3.05791,0,-0.14345,0.11532,0.11738,0.01228,-0.44374,0.03961,0.04013,-0.82142,-1.37132,-1.48197,0.37264,1.29245,-0.31922,-0.03835,0.20877,1.40692,0.58892,0.32232,-1.20851,-0.40853,0.02935,-0.05616,0.1048,0.09694,-0.17097,-0.03329,-0.06993,-0.14565,-0.06179,0.16337,0.05168,-0.18451,0.14599,0.12295,0.15616
0.14,-0.00039,0.57915,-0.00052,3.05705,0,-0.14345,0.11549,0.11772,0.0124,-0.44447,0.03936,0.04009,-0.81771,-1.37143,-1.48127,0.37444,1.29174,-0.31684,-0.0378,0.21423,1.40658,0.58215,0.32118,-1.2098,-0.40733,0.03028,-0.05627,0.10476,0.09766,-0.17075,-0.03326,-0.06993,-0.14571,-0.06206,0.16329,0.05213,-0.1845,0.14607,0.12331,0.15662
0.16,-0.00046,0.57913,-0.00054,3.05626,0,-0.14345,0.11565,0.11801,0.0125,-0.44524,0.03917,0.04005,-0.81373,-1.37183,-1.47883,0.37548,1.29169,-0.3167,-0.03772,0.22005,1.40618,0.57588,0.32023,-1.2106,-0.40619,0.03095,-0.0564,0.10473,0.09828,-0.17051,-0.03323,-0.06995,-0.14572,-0.06231,0.16323,0.05255,-0.18448,0.14614,0.12364,0.15702
0.18,-0.00054,0.57912,-0.00056,3.05536,0,-0.14346,0.11584,0.11833,0.01265,-0.44608,0.03893,0.04002,-0.80931,-1.37212,-1.47642,0.37689,1.29153,-0.31606,-0.03751,0.22614,1.40576,0.56912,0.31929,-1.21134,-0.40492,0.03175,-0.05651,0.10471,0.09899,-0.17026,-0.03321,-0.06997,-0.14576,-0.06258,0.16317,0.05301,-0.18448,0.14622,0.12402,0.15749
0.2,-0.00062,0.5791,-0.00057,3.05467,0,-0.14345,0.11598,0.11862,0.01271,-0.44676,0.03876,0.03997,-0.806,-1.3725,-1.47493,0.3779,1.29125,-0.3153,-0.03732,0.23142,1.40538,0.56326,0.31827,-1.21243,-0.4039,0.03241,-0.05664,0.10468,0.09955,-0.17004,-0.03317,-0.06998,-0.14578,-0.06282,0.1631,0.0534,-0.18445,0.14628,0.12431,0.15784
0.22,-0.00069,0.57909,-0.00055,3.05456,0,-0.14342,0.11603,0.11883,0.01249,-0.44703,0.03879,0.03984,-0.80528,-1.37335,-1.47422,0.37739,1.29109,-0.31595,-0.0375,0.23499,1.40521,0.55943,0.31672,-1.21469,-0.40359,0.03267,-0.05682,0.10459,0.09965,-0.16989,-0.03307,-0.07001,-0.14574,-0.063,0.16302,0.0536,-0.18437,0.14629,0.12433,0.15784
0.24,-0.00077,0.57908,-0.00053,3.05465,0,-0.14337,0.11603,0.11902,0.01219,-0.44714,0.03889,0.03968,-0.80565,-1.37429,-1.47438,0.37646,1.29082,-0.31657,-0.0377,0.2377,1.40504,0.55668,0.3152,-1.2172,-0.40353,0.03278,-0.05701,0.10449,0.0996,-0.16978,-0.03295,-0.07003,-0.1457,-0.06316,0.16294,0.05373,-0.18426,0.14628,0.12426,0.15773
0.26,-0.00084,0.57908,-0.0005,3.05465,0,-0.14333,0.11605,0.11922,0.01194,-0.44732,0.03897,0.03955,-0.8058,-1.37516,-1.47476,0.37579,1.29053,-0.31677,-0.03782,0.24064,1.40478,0.55388,0.3139,-1.21925,-0.40333,0.0329,-0.05718,0.10439,0.09963,-0.16965,-0.03285,-0.07004,-0.14567,-0.06332,0.16286,0.0539,-0.18416,0.14628,0.12423,0.15766
0.28,-0.00092,0.57907,-0.00048,3.05466,0,-0.14329,0.11609,0.11942,0.01165,-0.4475,0.03901,0.03935,-0.80509,-1.37617,-1.47295,0.37489,1.29052,-0.3185,-0.03821,0.24434,1.40492,0.54916,0.31149,-1.22269,-0.40322,0.03327,-0.05738,0.10429,0.09963,-0.1695,-0.03273,-0.07007,-0.1456,-0.06349,0.16278,0.05405,-0.18409,0.14627,0.1242,0.15762
0.3,-0.00099,0.57906,-0.00046,3.0547,0,-0.14325,0.11608,0.1196,0.01142,-0.44763,0.03915,0.03928,-0.80607,-1.3769,-1.47554,0.37435,1.2899,-0.31726,-0.03806,0.24613,1.40418,0.54872,0.31154,-1.22342,-0.40302,0.0331,-0.05754,0.10419,0.09965,-0.16941,-0.03263,-0.07008,-0.1456,-0.06365,0.16269,0.05421,-0.18396,0.14627,0.12414,0.1575
0.32,-0.00104,0.57905,-0.00042,3.05479,0,-0.1432,0.11595,0.1197,0.01142,-0.44768,0.03957,0.03958,-0.8144,-1.37683,-1.49251,0.37475,1.28772,-0.30632,-0.0363,0.24393,1.40151,0.55977,0.31731,-1.21533,-0.40207,0.03119,-0.0576,0.10411,0.09979,-0.16945,-0.03255,-0.07002,-0.14576,-0.06386,0.1626,0.05441,-0.18365,0.14632,0.12404,0.1572
0.34,-0.00107,0.57904,-0.00038,3.05491,0,-0.14315,0.11576,0.11978,0.01147,-0.44766,0.0401,0.03999,-0.82382,-1.37644,-1.51333,0.37555,1.28494,-0.29268,-0.03403,0.23967,1.39784,0.57507,0.32576,-1.20474,-0.40109,0.02879,-0.05762,0.10402,0.09996,-0.16955,-0.03248,-0.06994,-0.14598,-0.06408,0.16249,0.05461,-0.18328,0.14638,0.12391,0.15683
0.36,-0.00111,0.57904,-0.00034,3.05501,0,-0.1431,0.11557,0.11986,0.01146,-0.44762,0.04058,0.04033,-0.83088,-1.37621,-1.5308,0.37623,1.28235,-0.28127,-0.03208,0.2356,1.39433,0.58852,0.3337,-1.19609,-0.4004,0.02679,-0.05766,0.10394,0.10011,-0.16963,-0.03242,-0.06987,-0.14618,-0.06428,0.16239,0.0548,-0.18295,0.14644,0.12379,0.1565
0.38,-0.00117,0.57903,-0.00031,3.05511,0,-0.14304,0.11551,0.11995,0.01159,-0.4478,0.04108,0.04079,-0.84601,-1.37603,-1.55528,0.37657,1.28,-0.26563,-0.02973,0.23447,1.39217,0.60178,0.33863,-1.18401,-0.39855,0.02405,-0.05772,0.10385,0.1003,-0.16969,-0.03234,-0.06979,-0.14638,-0.06452,0.16228,0.05503,-0.18258,0.1465,0.12366,0.15614
0.4,-0.00119,0.57902,-0.00026,3.05524,0,-0.14301,0.11516,0.12003,0.01144,-0.44751,0.04155,0.04101,-0.84437,-1.37553,-1.56581,0.37781,1.2771,-0.25813,-0.02811,0.22695,1.38682,0.61629,0.35049,-1.17853,-0.39914,0.02274,-0.05771,0.10378,0.1004,-0.1698,-0.03228,-0.06973,-0.14658,-0.06468,0.1622,0.05517,-0.18227,0.14655,0.12356,0.15583
0.42,-0.00113,0.57901,-0.00021,3.0554,0,-0.14306,0.11414,0.12007,0.01061,-0.44598,0.04191,0.04062,-0.79794,-1.37555,-1.53902,0.38052,1.27226,-0.27401,-0.0286,0.20072,1.37409,0.63451,0.38063,-1.19148,-0.40624,0.02551,-0.05751,0.1038,0.10032,-0.17004,-0.0323,-0.06975,-0.14681,-0.06464,0.16219,0.05512,-0.18212,0.14658,0.12355,0.15571
0.44,-0.00104,0.579,-0.00015,3.0556,0,-0.14314,0.11283,0.12011,0.00949,-0.44398,0.04223,0.03996,-0.73433,-1.37499,-1.49769,0.38427,1.26703,-0.29809,-0.02986,0.16845,1.35796,0.65357,0.41765,-1.21125,-0.41583,0.02974,-0.05723,0.10385,0.10014,-0.17033,-0.03233,-0.06981,-0.14704,-0.06451,0.1622,0.05498,-0.18202,0.14661,0.12356,0.15564
0.46,-0.00096,0.57899,-9e-05,3.05582,0,-0.14319,0.11161,0.12016,0.00846,-0.44219,0.04255,0.03937,-0.67731,-1.37386,-1.46157,0.38817,1.26232,-0.31833,-0.03079,0.13998,1.34265,0.67148,0.45169,-1.22819,-0.42449,0.03331,-0.05699,0.10388,0.09997,-0.17059,-0.03235,-0.06985,-0.14727,-0.0644,0.16219,0.05485,-0.18191,0.14664,0.12356,0.15555
0.48,-0.00091,0.57898,-3e-05,3.05589,0,-0.14328,0.11059,0.12015,0.00759,-0.44045,0.04295,0.03903,-0.62515,-1.37634,-1.43136,0.38955,1.25599,-0.33914,-0.03159,0.10696,1.33041,0.69296,0.48536,-1.24391,-0.43242,0.03687,-0.05675,0.10394,0.09993,-0.17087,-0.03241,-0.06987,-0.14751,-0.06436,0.16221,0.05484,-0.18177,0.14667,0.12357,0.15547
0.5,-0.0008,0.57897,3e-05,3.05627,0,-0.14331,0.10907,0.12026,0.00634,-0.43847,0.04316,0.03812,-0.55916,-1.37104,-1.38552,0.39629,1.25313,-0.36053,-0.03288,0.08207,1.31093,0.70694,0.5212,-1.2638,-0.4423,0.0408,-0.05648,0.10394,0.09961,-0.17113,-0.03238,-0.06995,-0.14771,-0.06415,0.16218,0.05456,-0.1817,0.1467,0.12357,0.15537
0.52,-0.00054,0.57894,0.00013,3.05755,0,-0.14318,0.10642,0.1207,0.0039,-0.43603,0.043,0.03564,-0.45593,-1.34552,-1.29829,0.41863,1.25821,-0.38336,-0.03514,0.08046,1.27275,0.70171,0.56286,-1.29366,-0.45825,0.04543,-0.05616,0.10379,0.0985,-0.17136,-0.03217,-0.07015,-0.1478,-0.06347,0.16204,0.0535,-0.18179,0.14668,0.12352,0.15513
0.54,-0.00022,0.57891,0.00024,3.05914,0,-0.143,0.10327,0.12125,0.00112,-0.43337,0.04261,0.03261,-0.33996,-1.31196,-1.19613,0.4461,1.26706,-0.40615,-0.03793,0.0874,1.22733,0.68858,0.60609,-1.32744,-0.4758,0.0504,-0.05583,0.10357,0.09711,-0.17157,-0.03185,-0.0704,-0.14783,-0.06261,0.16185,0.05217,-0.18194,0.14667,0.12347,0.15485
0.56,7e-05,0.57887,0.00035,3.06056,0,-0.14284,0.10026,0.12175,-0.00136,-0.43071,0.04222,0.02989,-0.23199,-1.28136,-1.10199,0.47056,1.2754,-0.4278,-0.04062,0.09081,1.18493,0.67794,0.64766,-1.35939,-0.49182,0.0552,-0.05551,0.10339,0.09588,-0.17177,-0.03154,-0.07062,-0.14787,-0.06184,0.16168,0.05098,-0.18206,0.1467,0.12344,0.1546
0.58,0.00035,0.57886,0.00046,3.06212,0,-0.14267,0.09758,0.12226,-0.00443,-0.42836,0.04227,0.02693,-0.11419,-1.25371,-1.00223,0.49805,1.27891,-0.45468,-0.04273,0.09239,1.14352,0.67197,0.69376,-1.39188,-0.51148,0.06009,-0.05515,0.10319,0.09454,-0.17207,-0.03141,-0.07088,-0.14796,-0.06104,0.1615,0.0497,-0.18222,0.14655,0.12332,0.15433
0.6,0.00067,0.57878,0.00056,3.06346,0,-0.14251,0.09411,0.12276,-0.00638,-0.42543,0.04135,0.02433,-0.01393,-1.21796,-0.91073,0.52025,1.29304,-0.47047,-0.04617,0.10004,1.09838,0.65437,0.73035,-1.42396,-0.5237,0.0649,-0.05487,0.103,0.09335,-0.17215,-0.03087,-0.07108,-0.14795,-0.06026,0.16135,0.04854,-0.18231,0.14679,0.12339,0.15408
0.62,0.0011,0.57853,0.00059,3.06393,0,-0.14239,0.08838,0.12327,-0.00496,-0.41992,0.03786,0.02307,0.03348,-1.16235,-0.84646,0.52817,1.33838,-0.45646,-0.05303,0.12095,1.04475,0.60682,0.74342,-1.45499,-0.51666,0.06905,-0.05472,0.10283,0.09284,-0.17162,-0.0293,-0.07108,-0.14768,-0.05961,0.16128,0.04789,-0.18224,0.14807,0.12397,0.15396
0.64,0.00156,0.5782,0.00061,3.06421,0,-0.14226,0.08191,0.12375,-0.00244,-0.41401,0.03341,0.02217,0.06289,-1.09878,-0.79098,0.5303,1.39376,-0.43112,-0.06121,0.14791,0.98763,0.54783,0.74628,-1.48522,-0.50177,0.07314,-0.05465,0.10266,0.09248,-0.17087,-0.02731,-0.07103,-0.14732,-0.05899,0.16123,0.04734,-0.1821,0.14976,0.12474,0.15385
0.66,0.002,0.5779,0.00063,3.06472,0,-0.14212,0.07593,0.12419,-0.00054,-0.40899,0.02937,0.02098,0.10136,-1.0385,-0.73101,0.53401,1.44264,-0.41034,-0.06889,0.17313,0.93211,0.49393,0.75164,-1.51509,-0.48931,0.07754,-0.05459,0.10248,0.09195,-0.17021,-0.02545,-0.07104,-0.14702,-0.05835,0.16117,0.04668,-0.182,0.15129,0.12543,0.15371
0.68,0.00247,0.57763,0.00067,3.06466,0,-0.14206,0.06931,0.12487,0.00186,-0.40106,0.0254,0.02028,0.13679,-0.97927,-0.67247,0.54228,1.49973,-0.39195,-0.07624,0.19459,0.87626,0.44014,0.7659,-1.54819,-0.48158,0.08091,-0.05434,0.10233,0.09183,-0.16958,-0.02383,-0.0709,-0.14663,-0.05774,0.16114,0.04631,-0.18188,0.1527,0.12612,0.1537
0.7,0.00288,0.57728,0.00067,3.06572,0,-0.14182,0.06383,0.12503,0.0035,-0.399,0.02106,0.01866,0.17385,-0.91612,-0.6134,0.53969,1.54216,-0.36604,-0.08447,0.22495,0.8204,0.38359,0.75945,-1.57426,-0.46226,0.08625,-0.05449,0.10212,0.0909,-0.16884,-0.02162,-0.07105,-0.1464,-0.05707,0.16105,0.04535,-0.18178,0.15445,0.12684,0.15341
