T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.12334,0.00139,0.0013,0.00639,-0.01157,-0.00046,0.00791,0.00581,-0.00363,-0.0011,-0.00069,0.00157,9e-05,-0.17784,0.10697,0.02858,0.17366,0.00459,0.00097,0.00108,-0.04866,-0.09145,-3e-05,0.02625,0.03021,-0.02269,0.00439,-0.04724,0.08397,0.00284,0.06866,0.03559,-0.04421,0.00132
0.02,0.12919,0.00087,0.00147,0.00697,-0.01253,-0.0005,0.00991,0.00761,-0.00416,-0.00155,-0.00049,0.00142,0.00013,-0.18626,0.12358,0.02572,0.17352,0.00462,0.00084,0.00105,-0.04046,-0.09621,-0.00033,0.02042,0.03388,-0.02496,0.00509,-0.05634,0.0906,0.0021,0.07981,0.03463,-0.04551,0.00038
0.04,0.13542,0.00033,0.00156,0.00743,-0.0134,-0.00055,0.01297,0.00943,-0.00474,-0.00212,-0.00015,0.0012,0.00015,-0.1948,0.14139,0.01913,0.16629,0.00456,0.0007,0.00099,-0.02758,-0.10127,-0.00079,0.01103,0.03856,-0.02733,0.00587,-0.06837,0.09861,0.00107,0.09403,0.03259,-0.04654,-0.00091
0.06,0.1425,1e-05,0.00152,0.00768,-0.01409,-0.00061,0.01723,0.01108,-0.00533,-0.00276,0.00039,0.00093,0.00016,-0.20358,0.15889,0.01057,0.15123,0.00443,0.00057,0.00089,-0.00988,-0.10697,-0.00141,-0.00184,0.04453,-0.02963,0.00665,-0.08361,0.10828,-0.00023,0.11129,0.02968,-0.04744,-0.00252
0.08,0.15069,0.00032,0.00129,0.00759,-0.01451,-0.00066,0.02282,0.01227,-0.00589,-0.00344,0.00119,0.00064,0.00016,-0.21237,0.17329,0.00316,0.12811,0.00423,0.00044,0.00079,0.01209,-0.11353,-0.00225,-0.01839,0.0518,-0.03144,0.00728,-0.10149,0.11979,-0.00176,0.13106,0.02598,-0.04849,-0.0044
0.1,0.15996,0.00171,0.00087,0.00702,-0.01453,-0.00072,0.02979,0.01263,-0.00633,-0.00409,0.00231,0.00039,0.00014,-0.22046,0.18228,-0.00114,0.09602,0.00401,0.00033,0.00067,0.03764,-0.12065,-0.00316,-0.03806,0.0602,-0.03239,0.00764,-0.12166,0.13314,-0.00348,0.15225,0.0218,-0.0498,-0.00635
0.12,0.17027,0.00429,0.0003,0.00582,-0.01395,-0.00077,0.0381,0.01169,-0.00652,-0.0046,0.00381,0.00022,0.00011,-0.22696,0.18414,0.00137,0.05489,0.00379,0.00026,0.00056,0.06525,-0.12832,-0.0038,-0.06005,0.06945,-0.0321,0.00762,-0.14312,0.14809,-0.00514,0.17361,0.01772,-0.05146,-0.00808
0.14,0.18168,0.00838,-0.00022,0.00388,-0.01244,-0.00081,0.04793,0.009,-0.00643,-0.0049,0.00574,0.00018,8e-05,-0.23195,0.17534,0.01468,0.00547,0.00353,0.00024,0.00049,0.09389,-0.13642,-0.00418,-0.08384,0.07948,-0.03006,0.00699,-0.16489,0.16396,-0.00678,0.19379,0.01373,-0.05344,-0.00945
0.16,0.19415,0.01481,-0.00029,0.00117,-0.00955,-0.00083,0.05952,0.00417,-0.00598,-0.00493,0.00811,0.00026,7e-05,-0.23624,0.15377,0.03929,-0.0527,0.00319,0.00031,0.00049,0.12321,-0.14458,-0.00436,-0.10887,0.09021,-0.02607,0.00561,-0.18652,0.18037,-0.00862,0.21163,0.01022,-0.05568,-0.01045
0.18,0.20801,0.02413,0.00079,-0.00229,-0.0048,-0.00079,0.07318,-0.00307,-0.00493,-0.00462,0.01078,0.00045,7e-05,-0.24112,0.12064,0.07405,-0.12094,0.00275,0.00052,0.00054,0.1526,-0.15231,-0.00425,-0.13422,0.10147,-0.02048,0.00353,-0.20743,0.1964,-0.01075,0.22649,0.00729,-0.05764,-0.01089
0.2,0.22272,0.03674,0.00405,-0.0064,0.00243,-0.0007,0.08931,-0.01264,-0.00296,-0.00399,0.01365,0.00072,8e-05,-0.24881,0.07834,0.11934,-0.19894,0.00215,0.00093,0.00064,0.18152,-0.15895,-0.00385,-0.1591,0.11318,-0.01381,0.00086,-0.22755,0.21089,-0.01321,0.23729,0.00494,-0.0587,-0.01086
0.22,0.23791,0.05273,0.01095,-0.01117,0.01274,-0.00051,0.10816,-0.02409,0.00046,-0.00301,0.01673,0.00101,0.00012,-0.26177,0.03143,0.17683,-0.28426,0.00133,0.00156,0.00076,0.20991,-0.16401,-0.00324,-0.18321,0.12507,-0.00696,-0.00213,-0.2465,0.2222,-0.01598,0.24337,0.00297,-0.05754,-0.01049
0.24,0.25355,0.07265,0.02329,-0.01658,0.02669,-0.00019,0.12995,-0.03657,0.00618,-0.00172,0.01954,0.0013,0.00019,-0.28181,-0.01436,0.24131,-0.37753,0.00019,0.00233,0.00083,0.23748,-0.16662,-0.0024,-0.2061,0.13681,-0.00085,-0.00514,-0.26398,0.22925,-0.01873,0.24435,0.00099,-0.05225,-0.00933
0.26,0.26974,0.09696,0.04311,-0.02263,0.04463,0.00028,0.15476,-0.04906,0.01523,-0.00021,0.02169,0.00156,0.00027,-0.31012,-0.05313,0.30515,-0.4817,-0.00138,0.00293,0.00076,0.26444,-0.1667,-0.00137,-0.22817,0.14787,0.00391,-0.00799,-0.28003,0.23063,-0.02093,0.24083,-0.0021,-0.03986,-0.00685
0.28,0.28616,0.12498,0.07242,-0.02925,0.06678,0.00094,0.18212,-0.06147,0.02864,0.0014,0.02335,0.00179,0.00037,-0.34698,-0.08273,0.36509,-0.60102,-0.00342,0.00279,0.00049,0.29161,-0.16426,-0.00014,-0.25146,0.15721,0.00703,-0.01049,-0.29475,0.22534,-0.0215,0.23321,-0.00793,-0.01654,-0.00266
0.3,0.30126,0.15591,0.11223,-0.03686,0.09189,0.00179,0.21137,-0.07142,0.04809,0.00295,0.02448,0.00196,0.00048,-0.39073,-0.09336,0.41886,-0.72106,-0.00582,0.00129,-3e-05,0.31914,-0.16012,0.00134,-0.27791,0.16374,0.00843,-0.01247,-0.30863,0.21221,-0.01913,0.2234,-0.01846,0.02234,0.00381
0.32,0.31315,0.18773,0.16257,-0.04629,0.11725,0.00277,0.24156,-0.07445,0.07595,0.00422,0.02506,0.00208,0.00062,-0.43841,-0.05975,0.46434,-0.81759,-0.00802,-0.00238,-0.00082,0.34664,-0.15475,0.00321,-0.3093,0.1662,0.00814,-0.01369,-0.32228,0.19022,-0.01229,0.21337,-0.03559,0.08186,0.01314
