T,R,L
0,0,0
0.02,0,0
0.04,0,0
0.06,0,0
0.08,0,0
0.1,0,0
0.12,0,0
0.14,0,0
0.16,1,0
0.18,1,0
0.2,1,0
0.22,1,0
0.24,1,0
0.26,1,0
0.28,1,0
0.3,1,0
0.32,1,0
0.34,1,0
0.36,1,0
0.38,1,0
0.4,1,0
0.42,1,0
0.44,0,0
0.46,0,0
0.48,0,0
0.5,0,0
0.52,0,0
0.54,0,0
0.56,0,0
0.58,0,0
0.6,0,0
0.62,0,0
0.64,0,0
0.66,0,0
0.68,0,0
0.7,0,0
0.72,0,0
0.74,0,0
0.76,0,0
0.78,0,0
0.8,0,0
0.82,0,0
0.84,0,1
0.86,0,1
0.88,0,1
0.9,0,1
0.92,0,1
0.94,0,1
0.96,0,1
0.98,0,1
1,0,1
1.02,0,1
1.04,0,1
1.06,0,1
1.08,0,1
1.1,0,1
1.12,0,1
1.14,0,1
1.16,0,1
1.18,0,1
1.2,0,1
1.22,0,1
1.24,0,1
1.26,0,1
1.28,0,1
1.3,0,1
1.32,0,1
1.34,0,1
1.36,0,1
1.38,0,1
1.4,0,1
1.42,0,1
1.44,0,1
1.46,0,1
1.48,0,1
1.5,0,1
1.52,0,1
1.54,0,1
1.56,0,1
1.58,1,1
1.6,1,0
1.62,1,0
1.64,1,0
1.66,1,0
1.68,1,0
1.7,1,0
1.72,1,0
1.74,1,0
1.76,1,0
1.78,1,0
1.8,1,0
1.82,1,0
1.84,1,0
1.86,1,0
1.88,1,0
1.9,1,0
1.92,1,0
1.94,1,0
1.96,1,0
1.98,1,0
2,1,0
2.02,1,0
2.04,1,0
2.06,1,0
2.08,1,0
2.1,1,0
2.12,1,0
2.14,1,0
2.16,1,0
2.18,1,0
2.2,1,0
2.22,1,0
2.24,1,0
2.26,1,0
2.28,1,0
2.3,1,0
2.32,1,0
2.34,1,0
2.36,1,0
2.38,1,0
2.4,1,0
2.42,1,0
2.44,1,0
2.46,1,0
2.48,1,0
