T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.00429,0.00048,-0.00046,0.01569,0,0.00051,-0.01359,-0.01095,-0.00586,0.04112,0.04047,0.01236,-0.1303,-0.04566,-0.07764,0.00391,0.47459,-0.07487,0.08903,-0.02368,-0.0523,-0.03951,0.02302,0.0657,-0.02691,0.09053,-0.01123,0.01385,0.23807,0.00749,-0.03462,-0.07838,-0.26551,-0.00165,0.00177,-0.0001,0.00157,-0.00065,-0.01432,-0.02068
0.02,-0.00564,0.0005,-0.0006,0.01648,0,0.00064,-0.01338,-0.01083,-0.007,0.03809,0.04144,0.01156,-0.13311,-0.04941,-0.08484,0.00637,0.48991,-0.07755,0.09774,-0.02772,-0.05082,-0.03048,0.02296,0.05731,-0.02875,0.08529,-0.01547,0.01582,0.27332,0.01297,-0.03863,-0.08155,-0.30405,-0.00394,0.00183,-0.00177,0.00368,-0.00197,-0.01682,-0.02127
0.04,-0.00745,0.00053,-0.00081,0.01713,0,0.00079,-0.01288,-0.01042,-0.00841,0.0328,0.04193,0.01021,-0.13424,-0.05355,-0.09337,0.00931,0.50065,-0.07996,0.10764,-0.0329,-0.04752,-0.01726,0.02219,0.04325,-0.03116,0.076,-0.02103,0.01818,0.31508,0.02026,-0.04337,-0.08431,-0.34958,-0.00706,0.0019,-0.0041,0.00643,-0.00373,-0.0199,-0.02141
0.06,-0.00964,0.00055,-0.00109,0.01749,0,0.00095,-0.01211,-0.0097,-0.01,0.02507,0.0417,0.0083,-0.13264,-0.05775,-0.10234,0.01239,0.50323,-0.08172,0.11776,-0.0389,-0.04221,-0.00017,0.02044,0.02268,-0.03399,0.06211,-0.02766,0.02081,0.36094,0.02907,-0.04851,-0.08616,-0.39936,-0.01091,0.00197,-0.00704,0.00969,-0.00592,-0.02335,-0.02093
0.08,-0.0121,0.00056,-0.00142,0.01735,0,0.00108,-0.01108,-0.00866,-0.01161,0.0148,0.04052,0.00585,-0.12733,-0.06159,-0.11075,0.01518,0.49395,-0.08248,0.12686,-0.04528,-0.0348,0.02013,0.01741,-0.00498,-0.03707,0.04329,-0.03496,0.0235,0.40728,0.03888,-0.05357,-0.08657,-0.44929,-0.01531,0.00205,-0.01047,0.01328,-0.00847,-0.02684,-0.01961
0.1,-0.01469,0.00056,-0.0018,0.01652,0,0.00118,-0.00989,-0.00732,-0.01307,0.00212,0.03825,0.00299,-0.11767,-0.06459,-0.11767,0.01712,0.47,-0.08204,0.13367,-0.0516,-0.02534,0.04255,0.01294,-0.03987,-0.04034,0.0197,-0.04241,0.02601,0.44951,0.04903,-0.05805,-0.08516,-0.49426,-0.02,0.00213,-0.01422,0.0169,-0.01124,-0.03004,-0.01724
0.12,-0.01725,0.00056,-0.00223,0.01484,0,0.00119,-0.00862,-0.00571,-0.01422,-0.01259,0.03485,-0.00015,-0.10358,-0.06634,-0.12244,0.01763,0.43016,-0.08044,0.13706,-0.05743,-0.01406,0.06571,0.00694,-0.08145,-0.0439,-0.00787,-0.04942,0.02809,0.48237,0.05868,-0.06145,-0.08171,-0.52851,-0.02469,0.00224,-0.01806,0.02018,-0.01405,-0.0326,-0.01363
0.14,-0.01965,0.00054,-0.00269,0.01226,0,0.00111,-0.00745,-0.00389,-0.01491,-0.02874,0.03043,-0.00336,-0.0856,-0.06646,-0.12472,0.01613,0.37507,-0.0779,0.13612,-0.06238,-0.0014,0.08796,-0.00051,-0.12844,-0.04798,-0.03793,-0.05538,0.02944,0.50018,0.06697,-0.06331,-0.07622,-0.54589,-0.029,0.00238,-0.02177,0.0227,-0.01665,-0.03418,-0.00869
0.16,-0.02172,0.00052,-0.00319,0.00884,0,0.00092,-0.00655,-0.00193,-0.01506,-0.04551,0.02519,-0.00646,-0.06481,-0.06466,-0.12443,0.01217,0.30727,-0.0747,0.13034,-0.06612,0.01206,0.10754,-0.0092,-0.17872,-0.05294,-0.06831,-0.05973,0.02978,0.49716,0.07306,-0.0633,-0.06885,-0.54039,-0.03255,0.00256,-0.02515,0.02401,-0.01872,-0.03454,-0.00236
0.18,-0.02336,0.00049,-0.00369,0.0048,0,0.00063,-0.00613,6e-05,-0.01469,-0.06193,0.01944,-0.00931,-0.04266,-0.06071,-0.12176,0.00549,0.23089,-0.0711,0.11963,-0.06837,0.02558,0.12278,-0.01878,-0.22943,-0.05919,-0.09624,-0.06201,0.02885,0.46793,0.0762,-0.06117,-0.05985,-0.50654,-0.03494,0.0028,-0.02804,0.02367,-0.01992,-0.03353,0.00528
0.2,-0.02445,0.00047,-0.00417,0.00056,0,0.00026,-0.00641,0.00203,-0.0139,-0.07697,0.0135,-0.01185,-0.02081,-0.0545,-0.11702,-0.00388,0.15129,-0.06722,0.10435,-0.06891,0.03833,0.13228,-0.02874,-0.27716,-0.06717,-0.11863,-0.06191,0.02642,0.40811,0.07587,-0.05681,-0.04952,-0.44024,-0.03578,0.00305,-0.03044,0.0213,-0.01993,-0.03108,0.01405
0.22,-0.02493,0.00047,-0.00458,-0.00335,0,-0.00013,-0.00757,0.00388,-0.01293,-0.08966,0.00773,-0.01408,-0.00093,-0.04603,-0.11055,-0.01552,0.07456,-0.06303,0.08534,-0.06757,0.04942,0.13507,-0.03843,-0.31841,-0.07721,-0.13235,-0.05929,0.02234,0.31517,0.07177,-0.05024,-0.03815,-0.33946,-0.03477,0.00329,-0.03244,0.01663,-0.01844,-0.02728,0.02366
0.24,-0.02476,0.00048,-0.00488,-0.00625,0,-0.00049,-0.00979,0.00555,-0.0121,-0.09913,0.00249,-0.01613,0.01555,-0.03545,-0.10259,-0.02863,0.00694,-0.05838,0.06385,-0.06429,0.05788,0.1307,-0.04696,-0.3501,-0.08946,-0.13468,-0.05423,0.0166,0.18932,0.06386,-0.04164,-0.02603,-0.20526,-0.03166,0.00344,-0.03426,0.00953,-0.01525,-0.02233,0.0337
0.26,-0.02394,0.00051,-0.00499,-0.00747,0,-0.00074,-0.01314,0.00697,-0.01178,-0.10476,-0.00184,-0.01815,0.02761,-0.02313,-0.09324,-0.04201,-0.04573,-0.05313,0.04143,-0.05911,0.0627,0.11933,-0.0532,-0.37018,-0.10381,-0.12373,-0.04693,0.00934,0.03439,0.05234,-0.03129,-0.01349,-0.04244,-0.02634,0.0034,-0.03624,6e-05,-0.01031,-0.01651,0.04364
0.28,-0.02249,0.00057,-0.00484,-0.00638,0,-0.00079,-0.01764,0.00807,-0.01237,-0.10625,-0.0049,-0.02034,0.03476,-0.00961,-0.08232,-0.05404,-0.07856,-0.04724,0.01984,-0.05224,0.06285,0.10176,-0.05575,-0.37813,-0.1198,-0.0989,-0.03777,0.0009,-0.1416,0.03762,-0.01958,-0.00092,0.13987,-0.01885,0.00308,-0.0388,-0.01153,-0.00377,-0.01021,0.05289
0.3,-0.02047,0.00064,-0.00435,-0.00248,0,-0.00058,-0.0232,0.00878,-0.01425,-0.10369,-0.00629,-0.02287,0.0372,0.0043,-0.06942,-0.06281,-0.08811,-0.04097,0.00086,-0.04404,0.05734,0.07936,-0.0529,-0.37519,-0.1365,-0.06114,-0.02721,-0.00822,-0.32656,0.02028,-0.00698,0.01116,0.32851,-0.00939,0.00235,-0.04234,-0.02475,0.004,-0.00382,0.0608
0.32,-0.01795,0.00073,-0.00345,0.00448,0,-6e-05,-0.0296,0.00901,-0.01769,-0.09759,-0.00567,-0.02584,0.03579,0.0176,-0.05394,-0.06611,-0.07266,-0.0348,-0.01386,-0.03509,0.04527,0.0541,-0.04274,-0.36402,-0.15241,-0.013,-0.01579,-0.01735,-0.50516,0.00104,0.00597,0.02218,0.50724,0.00168,0.00112,-0.04726,-0.03894,0.01242,0.00223,0.06674
0.34,-0.01504,0.00081,-0.00207,0.01452,0,0.00082,-0.0365,0.00867,-0.02287,-0.08884,-0.00273,-0.02931,0.03196,0.02913,-0.03522,-0.06161,-0.03243,-0.02949,-0.02297,-0.02611,0.026,0.02834,-0.0232,-0.34795,-0.16541,0.04158,-0.0041,-0.02576,-0.66072,-0.01929,0.0187,0.03149,0.65871,0.01382,-0.00072,-0.05377,-0.05326,0.02077,0.00755,0.07011
