T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-0.14892,-0.01616,0.14391,-0.28554,0.44176,0.04527,-0.51535,0.11536,-0.43289,0.05363,0.10855,-0.01655,0.57868,-0.42987,0.20462,0.18474,0.00383,-0.06403,0.02187,-0.11742,-0.12859,-0.82877,0.22923,0.86052,-0.60791,0.12756,-0.98158,-0.14536,0.08681,0.68308,-0.02161,0.01464,0.00211,-0.73399,0.09918,1.74921,0.1602,0.23012,-0.10792,-0.07629
0.02,-0.14688,-0.0176,0.15773,-0.2504,0.50869,0.0489,-0.62318,0.08991,-0.62992,0.07259,0.10128,-0.01814,0.72253,-0.4476,0.25415,0.22575,-0.01346,-0.07585,0.01958,-0.08679,-0.03791,-1.08886,0.30619,1.1145,-0.77046,0.16972,-0.99008,-0.15514,0.07532,0.50678,-0.03282,0.01517,0.00129,-0.8198,0.12679,1.92722,0.18169,0.26788,-0.12528,-0.08858
0.04,-0.13918,-0.01884,0.17237,-0.18923,0.58926,0.0509,-0.76225,0.0487,-0.90067,0.0963,0.08613,-0.01995,0.90418,-0.45551,0.31906,0.27926,-0.03914,-0.08972,0.01542,-0.0343,0.09837,-1.42414,0.40622,1.42812,-0.97207,0.22168,-0.95658,-0.16698,0.05289,0.21864,-0.04867,0.016,0.00036,-0.91783,0.16431,2.12123,0.20752,0.3139,-0.14644,-0.10358
0.06,-0.12551,-0.01985,0.18709,-0.10249,0.67628,0.04986,-0.92623,-0.00902,-1.24153,0.12266,0.06269,-0.02187,1.11814,-0.44976,0.39848,0.34233,-0.07322,-0.1039,0.00888,0.04231,0.28244,-1.82493,0.52466,1.78663,-1.20331,0.28112,-0.86027,-0.18255,0.01891,-0.20067,-0.06913,0.01755,-0.00041,-1.01833,0.20851,2.30944,0.23539,0.36528,-0.1698,-0.1202
0.08,-0.10549,-0.02048,0.20055,0.00874,0.76014,0.04413,-1.10513,-0.08338,-1.64261,0.14884,0.03061,-0.02371,1.35353,-0.42533,0.4898,0.41065,-0.11526,-0.11618,-0.00047,0.14473,0.51384,-2.27194,0.65407,2.16492,-1.44832,0.34394,-0.67865,-0.20313,-0.02721,-0.76618,-0.09383,0.02021,-0.00067,-1.10829,0.25539,2.46294,0.2623,0.41773,-0.19312,-0.1369
0.1,-0.0786,-0.0205,0.21081,0.14315,0.83028,0.03195,-1.28674,-0.17387,-2.08835,0.17163,-0.01055,-0.02525,1.59433,-0.37636,0.58886,0.47932,-0.16444,-0.12423,-0.01293,0.27407,0.78912,-2.7367,0.78498,2.528,-1.68537,0.40426,-0.39084,-0.22946,-0.08627,-1.48516,-0.12212,0.02432,-9e-05,-1.17338,0.3011,2.54977,0.28497,0.46608,-0.21389,-0.15193
0.12,-0.0444,-0.0195,0.21552,0.29932,0.87666,0.0116,-1.45803,-0.27912,-2.55835,0.18768,-0.0613,-0.02631,1.81996,-0.29674,0.69011,0.54351,-0.21951,-0.12581,-0.02854,0.43076,1.10135,-3.18268,0.90654,2.83229,-1.88791,0.45461,0.01888,-0.26158,-0.15937,-2.35351,-0.15306,0.03015,0.00159,-1.19997,0.3427,2.5394,0.30041,0.50485,-0.22957,-0.16351
0.14,-0.00269,-0.01699,0.21213,0.47547,0.89116,-0.01845,-1.60668,-0.39675,-3.02829,0.19379,-0.12203,-0.02673,2.00624,-0.18096,0.78693,0.59912,-0.27881,-0.11904,-0.04698,0.61442,1.43988,-3.56714,1.0074,3.02811,-2.02622,0.48623,0.55751,-0.29898,-0.24783,-3.35216,-0.18552,0.03784,0.0046,-1.17737,0.37875,2.40758,0.30638,0.52894,-0.23799,-0.17011
0.16,0.04611,-0.01237,0.19817,0.66914,0.86898,-0.05933,-1.72262,-0.52311,-3.47118,0.18711,-0.19286,-0.02644,2.1268,-0.02511,0.87211,0.64336,-0.34013,-0.10268,-0.06753,0.82373,1.79022,-3.84393,1.07674,3.06356,-2.06976,0.4898,1.22007,-0.34066,-0.353,-4.44415,-0.21819,0.04741,0.00904,-1.09991,0.40981,2.14111,0.30189,0.53425,-0.23766,-0.17064
0.18,0.10075,-0.00503,0.17161,0.87685,0.80971,-0.11161,-1.79936,-0.65318,-3.85896,0.1654,-0.27337,-0.02549,2.15494,0.17218,0.93832,0.67523,-0.40063,-0.07632,-0.08892,1.05634,2.13448,-3.96743,1.10541,2.89005,-1.99035,0.45639,1.98704,-0.38532,-0.47588,-5.57279,-0.24973,0.05869,0.01487,-0.96869,0.43862,1.74177,0.28749,0.5183,-0.22806,-0.16469
0.2,0.15896,0.00559,0.13111,1.09392,0.7178,-0.17508,-1.83477,-0.78061,-4.16406,0.12727,-0.36243,-0.02407,2.06571,0.40901,0.97858,0.69564,-0.45675,-0.04048,-0.10943,1.30887,2.45232,-3.89723,1.08717,2.46931,-1.76593,0.37883,2.82328,-0.43146,-0.61666,-6.66176,-0.27879,0.0713,0.02186,-0.79234,0.46998,1.22823,0.26541,0.48073,-0.20979,-0.1526
0.22,0.21745,0.01987,0.07622,1.31435,0.60214,-0.2486,-1.83109,-0.89799,-4.36096,0.07229,-0.45796,-0.02242,1.83812,0.6799,0.98665,0.70722,-0.50401,0.00332,-0.12692,1.577,2.7226,-3.60332,1.01982,1.7815,-1.38468,0.25328,3.67901,-0.47735,-0.77411,-7.61761,-0.30409,0.08454,0.02959,-0.5866,0.51005,0.63504,0.23923,0.42336,-0.18456,-0.1355
0.24,0.27209,0.03789,0.00739,1.53112,0.47474,-0.32997,-1.79391,-0.99734,-4.42752,0.00113,-0.55688,-0.02088,1.4572,0.97595,0.95728,0.71355,-0.53693,0.05278,-0.13896,1.85557,2.92554,-3.07135,0.90614,0.83352,-0.84901,0.08095,4.49303,-0.52087,-0.94482,-8.33519,-0.32448,0.09734,0.03735,-0.37233,0.56525,0.00833,0.21332,0.34997,-0.15495,-0.11508
