T,RGRFx,RGRFy,RGRFz,RGRTx,RGRTy,RGRTz,LGRFx,LGRFy,LGRFz,LGRTx,LGRTy,LGRTz
0,-0,0.5314,-0.00357,0.01019,-7e-05,-0.00716,0,0.46755,-0.00513,0.01019,-7e-05,-0.00716
0.02,-0,0.53532,-0.00351,0.01019,-7e-05,-0.00727,0,0.46364,-0.0052,0.01019,-7e-05,-0.00727
0.04,-0,0.53939,-0.00346,0.01019,-7e-05,-0.00738,-0,0.45956,-0.00528,0.01019,-7e-05,-0.00738
0.06,-0,0.54361,-0.00339,0.01019,-7e-05,-0.00749,-0,0.45535,-0.00536,0.01019,-7e-05,-0.00749
0.08,-0,0.54793,-0.00333,0.01019,-8e-05,-0.00759,-0,0.45103,-0.00545,0.01019,-8e-05,-0.00759
0.1,-0,0.55231,-0.00325,0.01019,-8e-05,-0.00769,-0,0.44664,-0.00554,0.01019,-8e-05,-0.00769
0.12,-0,0.5567,-0.00317,0.01019,-8e-05,-0.00777,-0,0.44225,-0.00565,0.01019,-8e-05,-0.00777
0.14,-0,0.56102,-0.00308,0.01018,-8e-05,-0.00783,-0,0.43793,-0.00576,0.01018,-8e-05,-0.00783
0.16,-0,0.5652,-0.00297,0.01018,-8e-05,-0.00788,-0,0.43375,-0.00589,0.01018,-8e-05,-0.00788
0.18,-0,0.56914,-0.00285,0.01018,-8e-05,-0.00789,-0,0.4298,-0.00604,0.01018,-8e-05,-0.00789
0.2,0,0.57276,-0.00271,0.01018,-8e-05,-0.00788,-0,0.42619,-0.00621,0.01018,-8e-05,-0.00788
0.22,0,0.57595,-0.00255,0.01018,-8e-05,-0.00783,-0,0.42299,-0.0064,0.01018,-8e-05,-0.00783
0.24,0,0.57866,-0.00236,0.01018,-8e-05,-0.00774,-0,0.42028,-0.00662,0.01018,-8e-05,-0.00774
0.26,1e-05,0.58084,-0.00216,0.01018,-8e-05,-0.00761,-0,0.4181,-0.00686,0.01018,-8e-05,-0.00761
0.28,1e-05,0.5825,-0.00194,0.01019,-7e-05,-0.00743,-0,0.41645,-0.00712,0.01019,-7e-05,-0.00743
0.3,2e-05,0.58366,-0.0017,0.0102,-7e-05,-0.0072,-0,0.41528,-0.0074,0.0102,-7e-05,-0.0072
0.32,2e-05,0.58443,-0.00144,0.01021,-6e-05,-0.00692,-0,0.41451,-0.00769,0.01021,-6e-05,-0.00692
0.34,3e-05,0.58493,-0.00118,0.01024,-5e-05,-0.0066,-0,0.41401,-0.00799,0.01024,-5e-05,-0.0066
0.36,3e-05,0.58537,-0.00091,0.01027,-4e-05,-0.00622,-0,0.41357,-0.00828,0.01027,-4e-05,-0.00622
0.38,4e-05,0.58594,-0.00067,0.0103,-2e-05,-0.00581,0,0.41299,-0.00856,0.0103,-2e-05,-0.00581
0.4,4e-05,0.58692,-0.00044,0.01035,-1e-05,-0.00536,0,0.41202,-0.00879,0.01035,-1e-05,-0.00536
0.42,3e-05,0.58855,-0.00026,0.0104,1e-05,-0.00489,0,0.41039,-0.00897,0.0104,0,-0.00489
0.44,2e-05,0.59111,-0.00014,0.01045,2e-05,-0.00442,0,0.40783,-0.00907,0.01045,2e-05,-0.00442
0.46,1e-05,0.59486,-9e-05,0.01049,4e-05,-0.00394,0,0.40407,-0.00906,0.01049,3e-05,-0.00394
0.48,-2e-05,0.60008,-0.00012,0.01053,5e-05,-0.00349,0,0.39885,-0.00893,0.01053,4e-05,-0.00349
0.5,-6e-05,0.60703,-0.00023,0.01055,6e-05,-0.00307,0,0.3919,-0.00865,0.01055,5e-05,-0.00307
0.52,-0.00011,0.61598,-0.00043,0.01052,7e-05,-0.0027,0,0.38296,-0.00822,0.01052,6e-05,-0.0027
0.54,-0.00018,0.62721,-0.00068,0.01045,7e-05,-0.00238,0,0.37172,-0.00761,0.01045,7e-05,-0.00238
0.56,-0.00027,0.64104,-0.00097,0.0103,7e-05,-0.00211,0,0.35789,-0.00686,0.0103,7e-05,-0.00211
0.58,-0.00038,0.6578,-0.00123,0.01006,7e-05,-0.0019,0,0.34114,-0.00596,0.01006,6e-05,-0.0019
0.6,-0.00049,0.67779,-0.00141,0.0097,6e-05,-0.00174,0,0.32115,-0.00497,0.0097,6e-05,-0.00174
0.62,-0.00061,0.70131,-0.00142,0.0092,5e-05,-0.0016,0,0.29764,-0.00392,0.0092,5e-05,-0.0016
0.64,-0.00071,0.72849,-0.00118,0.00854,3e-05,-0.00148,0,0.27046,-0.00289,0.00854,4e-05,-0.00148
0.66,-0.00079,0.75925,-0.00064,0.00772,2e-05,-0.00135,0,0.23971,-0.00194,0.00772,3e-05,-0.00135
0.68,-0.00081,0.79308,0.00024,0.00675,-0,-0.0012,0,0.20589,-0.00112,0.00675,3e-05,-0.0012
0.7,-0.00073,0.82882,0.00145,0.00567,-3e-05,-0.00104,0,0.17017,-0.00048,0.00567,2e-05,-0.00104
0.72,-0.00053,0.8646,0.00287,0.00455,-5e-05,-0.00086,0,0.1344,-1e-05,0.00455,1e-05,-0.00086
0.74,-0.00017,0.89824,0.00436,0.00347,-7e-05,-0.00068,0,0.10077,0.00028,0.00347,1e-05,-0.00068
0.76,0.00039,0.92801,0.00579,0.00249,-0.0001,-0.00051,0,0.071,0.00045,0.00249,0,-0.00051
0.78,0.00113,0.95303,0.00707,0.00165,-0.00013,-0.00037,-0,0.04598,0.00052,0.00165,0,-0.00037
0.8,0.00204,0.97317,0.00815,0.00098,-0.00015,-0.00026,-1e-05,0.02585,0.00052,0.00098,0,-0.00026
0.82,0.00309,0.98876,0.00902,0.00045,-0.00018,-0.00019,-2e-05,0.01024,0.00048,0.00045,0,-0.00019
0.84,0.00422,1.00044,0.0097,5e-05,-0.0002,-0.00014,-3e-05,0,0.00042,5e-05,0,-0.00014
0.86,0.00538,1.00895,0.01019,-0.00023,-0.00022,-0.00013,-4e-05,0,0.00034,-0.00023,0,-0.00013
0.88,0.00651,1.01506,0.01054,-0.00042,-0.00024,-0.00014,-5e-05,0,0.00027,-0.00042,0,-0.00014
0.9,0.00755,1.01942,0.01077,-0.00053,-0.00026,-0.00016,-7e-05,0,0.0002,-0.00053,0,-0.00016
0.92,0.00846,1.02255,0.01091,-0.0006,-0.00028,-0.0002,-9e-05,0,0.00015,-0.0006,1e-05,-0.0002
0.94,0.00922,1.02476,0.01097,-0.00062,-0.0003,-0.00023,-0.0001,0,0.00011,-0.00062,1e-05,-0.00023
0.96,0.00982,1.02612,0.01098,-0.0006,-0.00032,-0.00026,-0.00011,0,9e-05,-0.0006,1e-05,-0.00026
0.98,0.01025,1.02645,0.01094,-0.00054,-0.00033,-0.00026,-0.00011,0,8e-05,-0.00054,0,-0.00026
1,0.01053,1.02532,0.01084,-0.00044,-0.00035,-0.00021,-9e-05,0,8e-05,-0.00044,0,-0.00021
1.02,0.01066,1.02198,0.01068,-0.00028,-0.00036,-0.00011,-6e-05,0,0.0001,-0.00028,-1e-05,-0.00011
1.04,0.01064,1.01547,0.01045,-5e-05,-0.00037,8e-05,0,0,0.00012,-5e-05,-1e-05,8e-05
1.06,0.01047,1.00458,0.01012,0.00027,-0.00038,0.00037,0.0001,0,0.00014,0.00027,-3e-05,0.00037
1.08,0.01015,0.98795,0.00968,0.0007,-0.00038,0.00078,0.00023,0.00985,0.00016,0.0007,-4e-05,0.00078
1.1,0.00968,0.96419,0.00911,0.00125,-0.00039,0.00133,0.00041,0.03353,0.00017,0.00125,-6e-05,0.00133
1.12,0.00904,0.93204,0.00838,0.00193,-0.00039,0.00202,0.00064,0.06565,0.00016,0.00193,-8e-05,0.00202
1.14,0.00824,0.89062,0.0075,0.00274,-0.00039,0.00285,0.00092,0.10708,0.00012,0.00274,-0.00011,0.00285
1.16,0.0073,0.83975,0.00649,0.00365,-0.00039,0.00379,0.00124,0.15801,5e-05,0.00365,-0.00013,0.00379
1.18,0.00623,0.78037,0.00538,0.0046,-0.0004,0.00478,0.00158,0.21749,-8e-05,0.0046,-0.00016,0.00478
1.2,0.00512,0.71472,0.00426,0.00552,-0.00041,0.00573,0.00191,0.28327,-0.00028,0.00552,-0.00017,0.00573
1.22,0.00401,0.64569,0.00321,0.0063,-0.00043,0.00654,0.00219,0.35242,-0.00056,0.0063,-0.00017,0.00654
1.24,0.00296,0.57563,0.0023,0.00685,-0.00045,0.00712,0.00237,0.42258,-0.00094,0.00685,-0.00015,0.00712
1.26,0.00201,0.50569,0.00155,0.00713,-0.00047,0.0074,0.00237,0.49256,-0.00146,0.00713,-0.0001,0.0074
1.28,0.00118,0.43623,0.00097,0.00711,-0.00048,0.00736,0.00213,0.56203,-0.00214,0.00711,-2e-05,0.00736
1.3,0.00048,0.36733,0.00055,0.00677,-0.00049,0.00699,0.00163,0.63087,-0.00296,0.00677,0.00012,0.00699
1.32,-6e-05,0.29938,0.00026,0.00616,-0.00047,0.00634,0.00086,0.69873,-0.00393,0.00616,0.00029,0.00634
1.34,-0.00044,0.23356,8e-05,0.00532,-0.00043,0.00546,-0.0001,0.76441,-0.00499,0.00532,0.00049,0.00546
1.36,-0.00069,0.1722,-3e-05,0.00435,-0.00038,0.00445,-0.00111,0.82562,-0.00608,0.00435,0.0007,0.00445
1.38,-0.00081,0.11826,-8e-05,0.00336,-0.00031,0.00344,-0.00199,0.87943,-0.00711,0.00336,0.00089,0.00344
1.4,-0.00084,0.07425,-0.00011,0.00246,-0.00025,0.00251,-0.00257,0.92331,-0.00802,0.00246,0.00102,0.00251
1.42,-0.00079,0.04175,-0.00015,0.00172,-0.00018,0.00175,-0.00276,0.95573,-0.00876,0.00172,0.0011,0.00175
1.44,-0.00067,0.02151,-0.00021,0.00119,-0.00012,0.0012,-0.00256,0.97592,-0.00932,0.00119,0.00111,0.0012
1.46,-0.00048,0.01381,-0.00031,0.00089,-7e-05,0.00089,-0.00201,0.98362,-0.00968,0.00089,0.00107,0.00089
1.48,-0.00021,0.01865,-0.00049,0.00085,-3e-05,0.00084,-0.00116,0.97881,-0.00986,0.00085,0.00099,0.00084
1.5,0.00013,0.03581,-0.00076,0.00106,1e-05,0.00105,-0.00013,0.9617,-0.00987,0.00106,0.00088,0.00105
1.52,0.00058,0.06484,-0.00112,0.00154,5e-05,0.00152,0.00101,0.93274,-0.00972,0.00154,0.00076,0.00152
1.54,0.00113,0.10487,-0.00158,0.00225,9e-05,0.00223,0.00216,0.89281,-0.00944,0.00225,0.00063,0.00223
1.56,0.00179,0.15431,-0.00214,0.00316,0.00012,0.00315,0.00324,0.84347,-0.00904,0.00316,0.00053,0.00315
1.58,0.00255,0.21048,-0.00276,0.00423,0.00016,0.00422,0.00423,0.78742,-0.00857,0.00423,0.00044,0.00422
1.6,0.00339,0.26942,-0.00341,0.00537,0.0002,0.00536,0.00509,0.72861,-0.00806,0.00537,0.00037,0.00536
1.62,0.00427,0.3266,-0.00402,0.00648,0.00023,0.00647,0.00586,0.67155,-0.00755,0.00648,0.00032,0.00647
1.64,0.00515,0.37827,-0.00456,0.00749,0.00026,0.00749,0.00654,0.62001,-0.0071,0.00749,0.00029,0.00749
1.66,0.00602,0.4221,-0.00499,0.00836,0.00029,0.00835,0.00717,0.57631,-0.0067,0.00836,0.00028,0.00835
1.68,0.00684,0.45703,-0.00528,0.00906,0.00031,0.00906,0.00774,0.54151,-0.00638,0.00906,0.00028,0.00906
1.7,0.0076,0.48283,-0.00545,0.0096,0.00033,0.0096,0.00827,0.51587,-0.00614,0.0096,0.00028,0.0096
1.72,0.00828,0.49973,-0.00548,0.01,0.00035,0.01,0.00875,0.49917,-0.00598,0.01,0.0003,0.01
1.74,0.00886,0.50818,-0.00541,0.01027,0.00038,0.01027,0.00916,0.49095,-0.00591,0.01027,0.00033,0.01027
1.76,0.00934,0.50866,-0.00525,0.01043,0.00042,0.01043,0.00951,0.49075,-0.00593,0.01043,0.00038,0.01043
1.78,0.00972,0.50159,-0.00504,0.01052,0.00048,0.01052,0.00979,0.49814,-0.00606,0.01052,0.00044,0.01052
1.8,0.01,0.48736,-0.0048,0.01055,0.00055,0.01055,0.01,0.51271,-0.00629,0.01055,0.00052,0.01055
1.82,0.01019,0.46635,-0.00459,0.01054,0.00065,0.01054,0.01015,0.53407,-0.00662,0.01054,0.00063,0.01054
1.84,0.01032,0.43909,-0.00442,0.01051,0.00077,0.01051,0.01025,0.56161,-0.00704,0.01051,0.00076,0.01051
