T,J7p,J8p,J9p,J10p,J11p,J12p,J13p,J14p,J15p,J16p,J17p,J18p,J19p,J20p,J21p,J22p,J23p,J24p,J25p,J26p,J27p,J28p,J29p,J30p,J31p,J32p,J33p,J34p,J35p,J36p,J37p,J38p,J39p,J40p,J7n,J8n,J9n,J10n,J11n,J12n,J13n,J14n,J15n,J16n,J17n,J18n,J19n,J20n,J21n,J22n,J23n,J24n,J25n,J26n,J27n,J28n,J29n,J30n,J31n,J32n,J33n,J34n,J35n,J36n,J37n,J38n,J39n,J40n
0,0,0,0.011,0.06528,0,0,0.07695,0.00359,0.00031,0,0,0,0,0.08916,0,0,0,0.01169,0,0.00768,0.10974,0,0.10564,0.11796,0,0.44059,0.07948,0.09825,0.01688,0,0.09036,0,0,0,0.0202,0.0259,0,0,0.0255,0.00412,0,0,0,0.03106,0.00515,0.00277,0.00266,0,0.009,0.00114,0.04321,0,0.01299,0,0,0.04681,0,0,0.13786,0,0,0,0,0.03605,0,0.15559,0.00689,0.04877
0.02,1e-05,1e-05,0.01393,0.06546,5e-05,0.0001,0.07759,0.00497,0.00045,3e-05,0.00011,9e-05,0.00016,0.08895,5e-05,6e-05,5e-05,0.01185,7e-05,0.00815,0.11185,2e-05,0.10679,0.11869,0.00021,0.43957,0.07702,0.09607,0.01744,7e-05,0.0889,5e-05,4e-05,6e-05,0.01972,0.02581,2e-05,0.0001,0.0262,0.0041,8e-05,5e-05,4e-05,0.03084,0.00534,0.00248,0.00283,7e-05,0.00751,0.00111,0.04328,0.00016,0.01372,0.00021,1e-05,0.04865,0.00056,2e-05,0.13981,0.00014,0.0002,2e-05,7e-05,0.03563,3e-05,0.15529,0.00289,0.04861
0.04,0,0,0.01805,0.06541,2e-05,8e-05,0.0782,0.00677,0.00058,1e-05,4e-05,2e-05,8e-05,0.08827,1e-05,2e-05,2e-05,0.01176,3e-05,0.00834,0.11391,0,0.10723,0.11943,1e-05,0.43825,0.07406,0.09373,0.01798,2e-05,0.08738,1e-05,0.00395,2e-05,0.01911,0.02544,1e-05,2e-05,0.02696,0.00387,1e-05,1e-05,1e-05,0.03051,0.00533,0.00163,0.00279,2e-05,0.00546,0.00101,0.0434,7e-05,0.01439,8e-05,0,0.05031,0.0002,0,0.14167,1e-05,6e-05,0,3e-05,0.03525,1e-05,0.15492,0.0023,0.04831
0.06,0,0,0.02347,0.06536,0,0,0.07904,0.00906,0.00074,0,0,0,0,0.08725,0,0,0,0.01167,0,0.00861,0.116,0,0.10781,0.12022,0,0.43692,0.07105,0.09131,0.01857,0,0.08581,0,0.00824,0,0.01839,0.02472,0,0,0.02783,0.00345,0,0,0,0.03013,0.00532,0.00073,0.00276,0,0.00292,0.00091,0.04368,0,0.0153,2e-05,0,0.05195,0,0,0.14363,0,0,0,0,0.03493,0,0.15451,0.00184,0.04797
0.08,0,0,0.03021,0.06523,1e-05,3e-05,0.08,0.01172,0.00095,0,1e-05,0.00043,2e-05,0.08575,0.00413,1e-05,1e-05,0.01169,4e-05,0.0089,0.11801,0,0.10851,0.12105,0,0.4356,0.06821,0.08876,0.01918,1e-05,0.08435,0,0.0117,1e-05,0.01756,0.02364,0,1e-05,0.02881,0.003,0,1e-05,0,0.02976,0.00534,0.00073,0.00279,0,0.00239,0.00082,0.04425,3e-05,0.01655,5e-05,0,0.05338,2e-05,0,0.14558,1e-05,1e-05,0,0,0.03493,0,0.15404,0.00147,0.04789
0.1,0,0,0.03812,0.065,2e-05,3e-05,0.08112,0.01484,0.00118,0,2e-05,0.00073,2e-05,0.08384,0.00924,1e-05,1e-05,0.01169,1e-05,0.00923,0.12006,0,0.10939,0.12193,1e-05,0.43373,0.06478,0.08594,0.01969,1e-05,0.08265,0,0.01728,1e-05,0.01677,0.02193,0,1e-05,0.02961,0.00235,1e-05,0,1e-05,0.02934,0.00532,0.0003,0.00281,0,0.00195,0.00071,0.04486,4e-05,0.01788,7e-05,0,0.05507,3e-05,0,0.14752,1e-05,1e-05,0,0,0.03442,0,0.1535,0.00113,0.04726
0.12,0,0,0.04704,0.06473,0,0,0.08247,0.01845,0.00142,0,0,0.00116,0,0.08163,0.01441,0,0,0.01161,0,0.00967,0.12224,0,0.11073,0.12285,0,0.43064,0.05988,0.08259,0.02,0,0.08019,0,0.02821,0,0.01616,0.01928,0,0,0.02995,0.00143,0,0,0,0.02885,0.00525,1e-05,0.00286,0,0.00101,0.00058,0.04529,0,0.01948,0,0,0.0575,0,0,0.14943,0,0,0,0,0.03236,0,0.15291,0.00032,0.0452
0.14,1e-05,1e-05,0.05676,0.06451,0.0002,0.00019,0.08384,0.02233,0.00181,3e-05,0.00025,0.0021,0.00028,0.07896,0.02116,6e-05,3e-05,0.01168,0.00013,0.01032,0.12443,1e-05,0.11244,0.12384,7e-05,0.42691,0.05437,0.0787,0.01994,8e-05,0.07754,8e-05,0.04194,8e-05,0.01571,0.01586,3e-05,0.0001,0.03011,0.00054,4e-05,4e-05,0.00018,0.02848,0.0054,0.00085,0.00313,4e-05,0.00073,0.00048,0.0459,0.0001,0.02158,0.0002,1e-05,0.06034,9e-05,2e-05,0.15128,8e-05,5e-05,1e-05,1e-05,0.02976,3e-05,0.15225,0.0003,0.0428
0.16,0,0,0.06688,0.06387,0,0.00089,0.08485,0.0261,0.00192,0,0,0.00233,0,0.07554,0.02794,0,0,0.01159,0,0.01039,0.12637,0,0.11406,0.12481,0,0.4227,0.0487,0.07445,0.01957,0,0.07508,0,0.05433,5e-05,0.01535,0.01182,0,0,0.02953,1e-05,0,0,1e-05,0.02823,0.00497,1e-05,0.0028,0,0.00052,0.00028,0.04684,4e-05,0.02312,0,0,0.0632,0,0,0.15293,0,0,0,0,0.02715,0,0.15141,8e-05,0.04053
0.18,0,0,0.07712,0.06324,0,0.00226,0.08557,0.02959,0.00215,0,0,0.00288,2e-05,0.0715,0.03399,0,0,0.01156,0,0.01042,0.12795,0,0.11599,0.12566,0,0.41797,0.04271,0.07014,0.01882,0,0.07264,0,0.06751,1e-05,0.0152,0.0072,0,1e-05,0.02885,2e-05,0,0,1e-05,0.02818,0.00473,1e-05,0.00261,0,0.00028,0.0001,0.0482,2e-05,0.02489,0,0,0.06622,0,0,0.15439,0,0,0,0,0.02396,0,0.15049,1e-05,0.03826
