T,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,0.02515,0.00692,-0.01706,0.12644,0,-0.07286,0.0622,0.0166,0.02459,-0.52302,0.11699,0.08019,0.72249,-0.13961,0.65335,0.06271,-0.12663,0.32369,-0.03273,0.61805,-0.17349,-0.60508,0.00302,-0.43575,0.77748,-0.65783,-0.03123,0.08737,-0.00703,0.08663,-0.06594,0.09039,-0.03324,0.13262,0.06901,-0.09746,-0.18628,0.04395,-0.0126,0.03336
0.02,0.02447,0.00764,-0.01676,0.13638,0,-0.0816,0.07028,0.02612,0.03554,-0.54465,0.11679,0.06913,0.7512,-0.15397,0.72826,0.06786,-0.12721,0.34867,-0.03219,0.64158,-0.15275,-0.64477,0.00244,-0.46066,0.84658,-0.69158,-0.04357,0.08612,-0.04153,0.11058,-0.06767,0.08964,0.00384,0.14411,0.07554,-0.10575,-0.20918,0.04808,-0.00525,0.03583
0.04,0.02286,0.00853,-0.01529,0.14616,0,-0.09273,0.08068,0.03971,0.04896,-0.56432,0.11461,0.05316,0.77601,-0.17187,0.81706,0.07398,-0.12444,0.37782,-0.03087,0.66301,-0.12406,-0.68681,-0.00137,-0.48587,0.92782,-0.72472,-0.06092,0.08186,-0.08881,0.14364,-0.06857,0.08669,0.05708,0.15695,0.08297,-0.11393,-0.2371,0.05334,0.00522,0.03868
0.06,0.02035,0.00958,-0.01225,0.15397,0,-0.10612,0.09282,0.05745,0.06378,-0.57957,0.11046,0.03306,0.793,-0.19327,0.91388,0.08071,-0.11758,0.40909,-0.02875,0.67959,-0.08962,-0.72618,-0.00982,-0.50775,1.01733,-0.75445,-0.08321,0.07389,-0.14805,0.18612,-0.06843,0.08123,0.12701,0.17037,0.09089,-0.12057,-0.26887,0.0596,0.01863,0.04187
0.08,0.017,0.01077,-0.00722,0.15768,0,-0.12138,0.10594,0.07911,0.07845,-0.58767,0.10446,0.01018,0.79788,-0.21772,1.01037,0.08753,-0.10589,0.43998,-0.02587,0.68838,-0.05291,-0.75706,-0.02448,-0.52217,1.10966,-0.77743,-0.11007,0.06158,-0.21715,0.23763,-0.06702,0.07304,0.21281,0.18324,0.09865,-0.12392,-0.30264,0.06669,0.03453,0.04529
0.1,0.01288,0.01204,0.0002,0.15514,0,-0.138,0.1193,0.10422,0.09102,-0.58644,0.097,-0.01357,0.78719,-0.24445,1.09706,0.09394,-0.0888,0.46821,-0.02235,0.68735,-0.0187,-0.77425,-0.04702,-0.52556,1.19893,-0.79066,-0.14082,0.04451,-0.29268,0.29711,-0.06412,0.06215,0.31205,0.19427,0.10552,-0.12223,-0.33619,0.07446,0.05217,0.04884
0.12,0.00804,0.01335,0.01039,0.14449,0,-0.15536,0.13232,0.13204,0.09928,-0.57481,0.08876,-0.03578,0.75915,-0.27257,1.1646,0.09957,-0.06601,0.49217,-0.01844,0.67608,0.00728,-0.7739,-0.0792,-0.51557,1.27947,-0.79182,-0.1745,0.0226,-0.36995,0.3628,-0.05961,0.0489,0.42062,0.20214,0.1107,-0.11384,-0.36709,0.08279,0.07053,0.05238
0.14,0.00261,0.01463,0.02363,0.12425,0,-0.17284,0.14458,0.16164,0.10096,-0.55307,0.08076,-0.05377,0.71393,-0.30112,1.20512,0.10431,-0.03752,0.51103,-0.01449,0.65607,0.01891,-0.75392,-0.12281,-0.49144,1.34592,-0.77916,-0.20988,-0.00376,-0.44309,0.43223,-0.05349,0.03392,0.53281,0.20557,0.11345,-0.09734,-0.39284,0.09158,0.08842,0.05576
0.16,-0.0033,0.01584,0.04013,0.0935,0,-0.18981,0.15581,0.1919,0.09399,-0.52273,0.07428,-0.06488,0.65358,-0.32922,1.21331,0.10836,-0.00362,0.52465,-0.01085,0.63059,0.01061,-0.71397,-0.17953,-0.45403,1.39302,-0.75102,-0.24541,-0.0338,-0.50547,0.50219,-0.04588,0.01813,0.64157,0.2034,0.11309,-0.07159,-0.41093,0.10063,0.1046,0.05877
0.18,-0.00951,0.01695,0.05996,0.05186,0,-0.20566,0.16584,0.22158,0.07679,-0.4862,0.07073,-0.06684,0.58162,-0.35619,1.18726,0.11233,0.03513,0.53334,-0.00782,0.60416,-0.02165,-0.65555,-0.25069,-0.40577,1.41548,-0.70533,-0.27919,-0.06628,-0.55005,0.56871,-0.03696,0.00253,0.73905,0.19466,0.1091,-0.03577,-0.41893,0.10964,0.11786,0.06116
