T,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40
0,-9.93795,-0.04587,-0.07929,0.04017,-0.03341,-0.00893,-0.02992,0.0143,3.00094,2.51503,-0.15148,0.16866,0.18319,-2.9217,-0.00753,-2.78389,2.99597,-0.1514,0.03438,-0.21671,0.02863,-0.87428,0.28435,-0.97862,-0.31,0.11826,0.10892,0.00541,0.79182,-0.20895,-0.75223,-0.28401,-0.12156,-0.11914
0.02,-9.92879,-0.04454,-0.07802,0.04038,-0.03362,-0.00893,-0.00228,0.01456,3.00249,2.5204,-0.14662,0.17823,0.176,-2.64781,-0.00759,-2.80561,2.99596,-0.1578,0.03835,-0.21983,0.02883,-0.87097,0.2904,-0.97729,-0.31017,0.1181,0.10879,0.00571,0.78526,-0.22169,-0.75206,-0.28586,-0.11971,-0.1166
0.04,-9.91964,-0.04325,-0.07682,0.04053,-0.03384,-0.00894,0.01889,0.01492,3.00439,2.52597,-0.14098,0.18611,0.16939,-2.40175,-0.00774,-2.82721,2.99595,-0.16333,0.04175,-0.22272,0.02899,-0.86771,0.29623,-0.97598,-0.31034,0.11794,0.10866,0.00596,0.77883,-0.23398,-0.7519,-0.28765,-0.1179,-0.11409
0.06,-9.91052,-0.04199,-0.0757,0.04063,-0.03406,-0.00895,0.03433,0.01541,3.00659,2.53178,-0.13426,0.19228,0.16334,-2.18051,-0.00804,-2.84876,2.99596,-0.16781,0.04465,-0.22537,0.02908,-0.86447,0.30187,-0.97469,-0.3105,0.11777,0.10853,0.00617,0.7725,-0.24586,-0.75175,-0.28939,-0.11614,-0.11162
0.08,-9.90141,-0.04074,-0.07462,0.04068,-0.03428,-0.00896,0.04486,0.01606,3.00897,2.53792,-0.12612,0.19668,0.15784,-1.9811,-0.00853,-2.87033,2.99598,-0.17096,0.0471,-0.22769,0.02911,-0.86125,0.30734,-0.97342,-0.31065,0.11761,0.1084,0.00631,0.76627,-0.25739,-0.75162,-0.29109,-0.11443,-0.10916
0.1,-9.89214,-0.03954,-0.07361,0.04067,-0.03452,-0.00898,0.05113,0.0169,3.01136,2.54462,-0.11614,0.1991,0.15303,-1.8026,-0.0093,-2.89167,2.99602,-0.1724,0.04912,-0.22957,0.02905,-0.85807,0.31258,-0.97216,-0.31081,0.11744,0.10827,0.00639,0.76022,-0.2684,-0.75152,-0.29273,-0.11277,-0.10675
0.12,-9.88317,-0.03832,-0.07263,0.04063,-0.03476,-0.009,0.0545,0.01793,3.01347,2.55157,-0.1045,0.19985,0.14852,-1.64013,-0.01039,-2.91342,2.99609,-0.17177,0.0509,-0.23099,0.02892,-0.85487,0.31777,-0.97092,-0.31096,0.11726,0.10813,0.00639,0.75414,-0.27924,-0.75142,-0.29434,-0.11113,-0.10433
0.14,-9.87388,-0.03714,-0.07169,0.04055,-0.03503,-0.00902,0.0559,0.01915,3.01478,2.55933,-0.09071,0.19859,0.14462,-1.49376,-0.01189,-2.93484,2.9962,-0.1685,0.05244,-0.23174,0.02869,-0.85172,0.32272,-0.96968,-0.31112,0.11707,0.10798,0.00632,0.74828,-0.28953,-0.75135,-0.29587,-0.10956,-0.10198
0.16,-9.8642,-0.036,-0.07076,0.04044,-0.03531,-0.00903,0.057,0.0205,3.01491,2.56785,-0.07498,0.19557,0.14125,-1.36089,-0.01381,-2.95592,2.99635,-0.16227,0.0539,-0.23176,0.02836,-0.8486,0.32745,-0.96845,-0.31127,0.11686,0.10783,0.00616,0.74266,-0.29928,-0.7513,-0.29732,-0.10807,-0.09969
0.18,-9.8566,-0.03463,-0.06974,0.04044,-0.03559,-0.00904,0.06105,0.02193,3.01289,2.57531,-0.05986,0.19304,0.1363,-1.22947,-0.01617,-2.97993,2.99656,-0.1529,0.05601,-0.23132,0.028,-0.84534,0.33297,-0.96731,-0.31145,0.11666,0.10768,0.00594,0.73614,-0.31027,-0.75119,-0.29891,-0.10643,-0.09714
0.2,-9.84461,-0.03361,-0.0688,0.04037,-0.03591,-0.00903,0.06821,0.02322,3.00772,2.58653,-0.0413,0.18746,0.13399,-1.11688,-0.01895,-2.99861,2.99681,-0.13955,0.05788,-0.22936,0.02747,-0.84242,0.33697,-0.96604,-0.3116,0.11641,0.1075,0.0056,0.73153,-0.31834,-0.75119,-0.30012,-0.10517,-0.0952
0.22,-9.82021,-0.03373,-0.06815,0.04,-0.03631,-0.009,0.0788,0.02405,2.9995,2.60561,-0.01437,0.17451,0.13988,-1.04063,-0.02202,-3.00187,2.99711,-0.1232,0.05814,-0.22557,0.02664,-0.8405,0.33639,-0.96437,-0.31165,0.11612,0.10732,0.00506,0.73238,-0.31829,-0.7515,-0.30033,-0.10489,-0.09492
